query,accuracy,precision,recall,f1, r1, r2, r3, r4, r5, r6
./ResampledDatabase/Monoplane\D00167.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Jet/m1273.obj,./ResampledDatabase/Monoplane/D00995.obj,./ResampledDatabase/Ship/m1429.obj,./ResampledDatabase/Ship/m1427.obj,./ResampledDatabase/Ship/m1430.obj,./ResampledDatabase/Bird/D00323.obj
./ResampledDatabase/Monoplane\D00169.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Humanoid/m237.obj,./ResampledDatabase/Helicopter/D00986.obj,./ResampledDatabase/Humanoid/m219.obj,./ResampledDatabase/Monoplane/D00262.obj,./ResampledDatabase/Jet/m1252.obj,./ResampledDatabase/Humanoid/m236.obj
./ResampledDatabase/Monoplane\D00262.obj,0.988395,0,0,0,./ResampledDatabase/Jet/m1252.obj,./ResampledDatabase/Humanoid/m236.obj,./ResampledDatabase/Humanoid/m219.obj,./ResampledDatabase/Jet/m1199.obj,./ResampledDatabase/Helicopter/D00986.obj,./ResampledDatabase/Humanoid/m237.obj
./ResampledDatabase/Monoplane\D00301.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Ship/D00949.obj,./ResampledDatabase/Jet/m1266.obj,./ResampledDatabase/Monoplane/D00402.obj,./ResampledDatabase/Bird/D00438.obj,./ResampledDatabase/Jet/m1225.obj,./ResampledDatabase/Bicycle/D00621.obj
./ResampledDatabase/Monoplane\D00304.obj,0.988395,0,0,0,./ResampledDatabase/Jet/m1242.obj,./ResampledDatabase/Jet/m1226.obj,./ResampledDatabase/Jet/m1194.obj,./ResampledDatabase/Jet/m1241.obj,./ResampledDatabase/Jet/m1182.obj,./ResampledDatabase/Jet/m1207.obj
./ResampledDatabase/Monoplane\D00319.obj,0.988395,0,0,0,./ResampledDatabase/Humanoid/m244.obj,./ResampledDatabase/Humanoid/m240.obj,./ResampledDatabase/Glasses/D00717.obj,./ResampledDatabase/Jet/m1249.obj,./ResampledDatabase/Gun/D00802.obj,./ResampledDatabase/Jet/m1227.obj
./ResampledDatabase/Monoplane\D00402.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Bicycle/D00621.obj,./ResampledDatabase/Monoplane/D00301.obj,./ResampledDatabase/MultiSeat/m779.obj,./ResampledDatabase/Bicycle/D00558.obj,./ResampledDatabase/MultiSeat/m776.obj,./ResampledDatabase/Humanoid/m235.obj
./ResampledDatabase/Monoplane\D00482.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Monoplane/D00925.obj,./ResampledDatabase/Bird/D00438.obj,./ResampledDatabase/Bicycle/D00558.obj,./ResampledDatabase/Helicopter/m1325.obj,./ResampledDatabase/Bird/D00271.obj,./ResampledDatabase/Helicopter/m1315.obj
./ResampledDatabase/Monoplane\D00798.obj,0.988395,0,0,0,./ResampledDatabase/Jet/m1239.obj,./ResampledDatabase/Jet/m1196.obj,./ResampledDatabase/Jet/m1241.obj,./ResampledDatabase/Jet/m1255.obj,./ResampledDatabase/Jet/m1231.obj,./ResampledDatabase/Helicopter/D00423.obj
./ResampledDatabase/Monoplane\D00840.obj,0.988395,0,0,0,./ResampledDatabase/Humanoid/m246.obj,./ResampledDatabase/SubmachineGun/D00256.obj,./ResampledDatabase/Jet/m1264.obj,./ResampledDatabase/Humanoid/m243.obj,./ResampledDatabase/Humanoid/m238.obj,./ResampledDatabase/Biplane/m1119.obj
./ResampledDatabase/Monoplane\D00864.obj,0.988395,0,0,0,./ResampledDatabase/Bird/m34.obj,./ResampledDatabase/Bird/D00089.obj,./ResampledDatabase/Jet/m1295.obj,./ResampledDatabase/Starship/m1365.obj,./ResampledDatabase/Jet/m1275.obj,./ResampledDatabase/NonWheelChair/D00928.obj
./ResampledDatabase/Monoplane\D00925.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Bird/D00438.obj,./ResampledDatabase/Monoplane/D00482.obj,./ResampledDatabase/Biplane/D00199.obj,./ResampledDatabase/Biplane/D00132.obj,./ResampledDatabase/Jet/m1291.obj,./ResampledDatabase/Humanoid/m235.obj
./ResampledDatabase/Monoplane\D00963.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Bird/D00961.obj,./ResampledDatabase/Bird/m38.obj,./ResampledDatabase/Monoplane/D00995.obj,./ResampledDatabase/SubmachineGun/D00431.obj,./ResampledDatabase/Bird/D00999.obj,./ResampledDatabase/Biplane/D00900.obj
./ResampledDatabase/Monoplane\D00995.obj,0.990329,0.333333,0.111111,0.166667,./ResampledDatabase/Bird/m38.obj,./ResampledDatabase/Monoplane/D00963.obj,./ResampledDatabase/Bird/D00961.obj,./ResampledDatabase/Jet/m1273.obj,./ResampledDatabase/Bird/D00599.obj,./ResampledDatabase/Monoplane/D00019.obj
./ResampledDatabase/Motorcycle\D00039.obj,0.987911,0,0,0,./ResampledDatabase/Insect/D00430.obj,./ResampledDatabase/Car/m1510.obj,./ResampledDatabase/Sign/m1685.obj,./ResampledDatabase/Quadruped/m278.obj,./ResampledDatabase/WheelChair/D00088.obj,./ResampledDatabase/House/m432.obj
./ResampledDatabase/Motorcycle\D00224.obj,0.987911,0,0,0,./ResampledDatabase/Biplane/m1138.obj,./ResampledDatabase/Humanoid/m241.obj,./ResampledDatabase/Jet/m1247.obj,./ResampledDatabase/Humanoid/m187.obj,./ResampledDatabase/Jet/m1153.obj,./ResampledDatabase/House/m432.obj
./ResampledDatabase/Motorcycle\D00269.obj,0.987911,0,0,0,./ResampledDatabase/Biplane/m1124.obj,./ResampledDatabase/Humanoid/m157.obj,./ResampledDatabase/Biplane/D00632.obj,./ResampledDatabase/Biplane/m1133.obj,./ResampledDatabase/Insect/D00109.obj,./ResampledDatabase/Bird/m37.obj
./ResampledDatabase/Motorcycle\D00342.obj,0.988878,0.166667,0.0526316,0.08,./ResampledDatabase/DeskPhone/D00220.obj,./ResampledDatabase/Motorcycle/D00594.obj,./ResampledDatabase/Insect/D00752.obj,./ResampledDatabase/Humanoid/m187.obj,./ResampledDatabase/Musical_Instrument/m647.obj,./ResampledDatabase/Jet/m1200.obj
./ResampledDatabase/Motorcycle\D00345.obj,0.989845,0.333333,0.105263,0.16,./ResampledDatabase/Motorcycle/D00703.obj,./ResampledDatabase/City/m1664.obj,./ResampledDatabase/Motorcycle/D00945.obj,./ResampledDatabase/Mug/D00747.obj,./ResampledDatabase/Car/m1551.obj,./ResampledDatabase/Car/m1555.obj
./ResampledDatabase/Motorcycle\D00396.obj,0.988878,0.166667,0.0526316,0.08,./ResampledDatabase/Insect/D00752.obj,./ResampledDatabase/Humanoid/m187.obj,./ResampledDatabase/Bicycle/D00567.obj,./ResampledDatabase/Jet/m1188.obj,./ResampledDatabase/Motorcycle/D00594.obj,./ResampledDatabase/Insect/D00786.obj
./ResampledDatabase/Motorcycle\D00476.obj,0.990812,0.5,0.157895,0.24,./ResampledDatabase/Motorcycle/D00544.obj,./ResampledDatabase/Motorcycle/m1479.obj,./ResampledDatabase/Motorcycle/D00594.obj,./ResampledDatabase/Humanoid/m242.obj,./ResampledDatabase/DeskPhone/D00220.obj,./ResampledDatabase/Monitor/D00444.obj
./ResampledDatabase/Motorcycle\D00521.obj,0.988878,0.166667,0.0526316,0.08,./ResampledDatabase/Gun/m649.obj,./ResampledDatabase/Starship/m1365.obj,./ResampledDatabase/Quadruped/m281.obj,./ResampledDatabase/Motorcycle/D00703.obj,./ResampledDatabase/Biplane/D00616.obj,./ResampledDatabase/Insect/D00989.obj
./ResampledDatabase/Motorcycle\D00544.obj,0.99178,0.666667,0.210526,0.32,./ResampledDatabase/Motorcycle/m1479.obj,./ResampledDatabase/Motorcycle/D00858.obj,./ResampledDatabase/Motorcycle/D00594.obj,./ResampledDatabase/Motorcycle/D00039.obj,./ResampledDatabase/Humanoid/m242.obj,./ResampledDatabase/DeskPhone/D00220.obj
./ResampledDatabase/Motorcycle\D00594.obj,0.990812,0.5,0.157895,0.24,./ResampledDatabase/DeskPhone/D00220.obj,./ResampledDatabase/Motorcycle/m1479.obj,./ResampledDatabase/Humanoid/m187.obj,./ResampledDatabase/Monitor/D00444.obj,./ResampledDatabase/Motorcycle/D00544.obj,./ResampledDatabase/Motorcycle/D00342.obj
./ResampledDatabase/Motorcycle\D00703.obj,0.989845,0.333333,0.105263,0.16,./ResampledDatabase/Motorcycle/D00345.obj,./ResampledDatabase/Motorcycle/D00521.obj,./ResampledDatabase/City/m1664.obj,./ResampledDatabase/Quadruped/m93.obj,./ResampledDatabase/Biplane/m1120.obj,./ResampledDatabase/Truck/m1571.obj
./ResampledDatabase/Motorcycle\D00858.obj,0.990812,0.5,0.157895,0.24,./ResampledDatabase/Motorcycle/D00544.obj,./ResampledDatabase/Motorcycle/m1479.obj,./ResampledDatabase/Motorcycle/D00594.obj,./ResampledDatabase/City/m1660.obj,./ResampledDatabase/Jet/m1237.obj,./ResampledDatabase/City/D01173.obj
./ResampledDatabase/Motorcycle\D00886.obj,0.990812,0.5,0.157895,0.24,./ResampledDatabase/DeskPhone/D00220.obj,./ResampledDatabase/Motorcycle/D00342.obj,./ResampledDatabase/Musical_Instrument/m647.obj,./ResampledDatabase/Motorcycle/D00594.obj,./ResampledDatabase/Motorcycle/m1482.obj,./ResampledDatabase/Humanoid/m187.obj
./ResampledDatabase/Motorcycle\D00945.obj,0.987911,0,0,0,./ResampledDatabase/Humanoid/m183.obj,./ResampledDatabase/Cellphone/D00192.obj,./ResampledDatabase/House/m440.obj,./ResampledDatabase/Biplane/D00069.obj,./ResampledDatabase/Quadruped/D00380.obj,./ResampledDatabase/Biplane/D00666.obj
./ResampledDatabase/Motorcycle\m1479.obj,0.99178,0.666667,0.210526,0.32,./ResampledDatabase/Motorcycle/D00544.obj,./ResampledDatabase/Motorcycle/D00594.obj,./ResampledDatabase/DeskPhone/D00220.obj,./ResampledDatabase/Motorcycle/D00476.obj,./ResampledDatabase/Motorcycle/D00858.obj,./ResampledDatabase/Monitor/D00444.obj
./ResampledDatabase/Motorcycle\m1481.obj,0.987911,0,0,0,./ResampledDatabase/Humanoid/m210.obj,./ResampledDatabase/WheelChair/D00453.obj,./ResampledDatabase/Musical_Instrument/m645.obj,./ResampledDatabase/Humanoid/m263.obj,./ResampledDatabase/NonWheelChair/m821.obj,./ResampledDatabase/Starship/m1353.obj
./ResampledDatabase/Motorcycle\m1482.obj,0.989845,0.333333,0.105263,0.16,./ResampledDatabase/Motorcycle/D00886.obj,./ResampledDatabase/Helicopter/m1316.obj,./ResampledDatabase/Gun/D00244.obj,./ResampledDatabase/Bus/D00182.obj,./ResampledDatabase/Motorcycle/D00521.obj,./ResampledDatabase/Door/m1729.obj
./ResampledDatabase/Motorcycle\m1483.obj,0.988878,0.166667,0.0526316,0.08,./ResampledDatabase/Computer/m1777.obj,./ResampledDatabase/Humanoid/m190.obj,./ResampledDatabase/Truck/m1571.obj,./ResampledDatabase/Motorcycle/D00039.obj,./ResampledDatabase/Starship/m1356.obj,./ResampledDatabase/Musical_Instrument/m647.obj
./ResampledDatabase/Motorcycle\m1484.obj,0.988878,0.166667,0.0526316,0.08,./ResampledDatabase/Musical_Instrument/m645.obj,./ResampledDatabase/Motorcycle/m1481.obj,./ResampledDatabase/Humanoid/m261.obj,./ResampledDatabase/NonWheelChair/m795.obj,./ResampledDatabase/NonWheelChair/m823.obj,./ResampledDatabase/Humanoid/m257.obj
./ResampledDatabase/Mug\D00172.obj,0.990329,0.333333,0.111111,0.166667,./ResampledDatabase/Mug/D00908.obj,./ResampledDatabase/Bird/m49.obj,./ResampledDatabase/BuildingNonResidential/m394.obj,./ResampledDatabase/Mug/m504.obj,./ResampledDatabase/HumanHead/m367.obj,./ResampledDatabase/BuildingNonResidential/m407.obj
./ResampledDatabase/Mug\D00202.obj,0.988395,0,0,0,./ResampledDatabase/DeskLamp/D00330.obj,./ResampledDatabase/AquaticAnimal/m57.obj,./ResampledDatabase/Tree/D00456.obj,./ResampledDatabase/Sword/m694.obj,./ResampledDatabase/Gun/m676.obj,./ResampledDatabase/Jet/m1221.obj
./ResampledDatabase/Mug\D00227.obj,0.988395,0,0,0,./ResampledDatabase/RoundTable/m924.obj,./ResampledDatabase/RoundTable/m925.obj,./ResampledDatabase/Computer/D01073.obj,./ResampledDatabase/RoundTable/D00407.obj,./ResampledDatabase/PlantIndoors/m1017.obj,./ResampledDatabase/PlantIndoors/m1018.obj
./ResampledDatabase/Mug\D00321.obj,0.988395,0,0,0,./ResampledDatabase/Wheel/m741.obj,./ResampledDatabase/Monitor/D00919.obj,./ResampledDatabase/DeskPhone/D00556.obj,./ResampledDatabase/Shelf/D00352.obj,./ResampledDatabase/MultiSeat/m840.obj,./ResampledDatabase/BuildingNonResidential/m382.obj
./ResampledDatabase/Mug\D00372.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/HumanHead/m347.obj,./ResampledDatabase/Hand/D01162.obj,./ResampledDatabase/Mug/m508.obj,./ResampledDatabase/HumanHead/m350.obj,./ResampledDatabase/HumanHead/m349.obj,./ResampledDatabase/Cup/D00463.obj
./ResampledDatabase/Mug\D00684.obj,0.988395,0,0,0,./ResampledDatabase/Cup/m500.obj,./ResampledDatabase/Hat/m1641.obj,./ResampledDatabase/Hat/m1636.obj,./ResampledDatabase/HumanHead/m344.obj,./ResampledDatabase/HumanHead/m351.obj,./ResampledDatabase/FloorLamp/D00447.obj
./ResampledDatabase/Mug\D00705.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Chess/D01171.obj,./ResampledDatabase/Bird/m49.obj,./ResampledDatabase/HumanHead/m368.obj,./ResampledDatabase/Mug/D00908.obj,./ResampledDatabase/HumanHead/m367.obj,./ResampledDatabase/DeskLamp/m608.obj
./ResampledDatabase/Mug\D00745.obj,0.988395,0,0,0,./ResampledDatabase/Vase/m546.obj,./ResampledDatabase/Vase/m529.obj,./ResampledDatabase/Car/m1553.obj,./ResampledDatabase/Car/D00541.obj,./ResampledDatabase/Car/D00265.obj,./ResampledDatabase/Wheel/m735.obj
./ResampledDatabase/Mug\D00747.obj,0.988395,0,0,0,./ResampledDatabase/Motorcycle/D00345.obj,./ResampledDatabase/Car/m1511.obj,./ResampledDatabase/MultiSeat/D00273.obj,./ResampledDatabase/Motorcycle/D00703.obj,./ResampledDatabase/MilitaryVehicle/D00723.obj,./ResampledDatabase/Hat/m1631.obj
./ResampledDatabase/Mug\D00760.obj,0.991296,0.5,0.166667,0.25,./ResampledDatabase/Mug/m504.obj,./ResampledDatabase/HumanHead/D00434.obj,./ResampledDatabase/Mug/D00172.obj,./ResampledDatabase/HumanHead/m349.obj,./ResampledDatabase/Mug/D00372.obj,./ResampledDatabase/BuildingNonResidential/m395.obj
./ResampledDatabase/Mug\D00770.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Mug/D00825.obj,./ResampledDatabase/Cup/D00214.obj,./ResampledDatabase/Hat/m1637.obj,./ResampledDatabase/Bottle/m491.obj,./ResampledDatabase/Cup/D00270.obj,./ResampledDatabase/HumanHead/m343.obj
./ResampledDatabase/Mug\D00825.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Mug/D00770.obj,./ResampledDatabase/Hat/m1637.obj,./ResampledDatabase/Cup/D00214.obj,./ResampledDatabase/HumanHead/m343.obj,./ResampledDatabase/Bottle/m491.obj,./ResampledDatabase/Vase/m536.obj
./ResampledDatabase/Mug\D00833.obj,0.988395,0,0,0,./ResampledDatabase/HumanHead/m366.obj,./ResampledDatabase/BuildingNonResidential/m390.obj,./ResampledDatabase/Quadruped/m110.obj,./ResampledDatabase/Vase/m527.obj,./ResampledDatabase/BuildingNonResidential/m396.obj,./ResampledDatabase/PlantIndoors/m1035.obj
./ResampledDatabase/Mug\D00908.obj,0.990329,0.333333,0.111111,0.166667,./ResampledDatabase/Mug/D00172.obj,./ResampledDatabase/Bird/m49.obj,./ResampledDatabase/Mug/D00705.obj,./ResampledDatabase/BuildingNonResidential/m394.obj,./ResampledDatabase/HumanHead/m367.obj,./ResampledDatabase/HumanHead/m368.obj
./ResampledDatabase/Mug\D00923.obj,0.988395,0,0,0,./ResampledDatabase/HumanHead/D00910.obj,./ResampledDatabase/HumanHead/D00566.obj,./ResampledDatabase/Vase/m538.obj,./ResampledDatabase/HumanHead/D00653.obj,./ResampledDatabase/HumanHead/D00205.obj,./ResampledDatabase/ClassicPiano/D00009.obj
./ResampledDatabase/Mug\m503.obj,0.989362,0.166667,0.0555556,0.0833333,./ResampledDatabase/Hat/m1640.obj,./ResampledDatabase/Wheel/m733.obj,./ResampledDatabase/Mug/m504.obj,./ResampledDatabase/House/m449.obj,./ResampledDatabase/Quadruped/m101.obj,./ResampledDatabase/Wheel/m736.obj
./ResampledDatabase/Mug\m504.obj,0.991296,0.5,0.166667,0.25,./ResampledDatabase/HumanHead/m368.obj,./ResampledDatabase/Mug/D00172.obj,./ResampledDatabase/Mug/D00760.obj,./ResampledDatabase/House/m449.obj,./ResampledDatabase/Hat/m1640.obj,./ResampledDatabase/Mug/m503.obj
./ResampledDatabase/Mug\m508.obj,0.988395,0,0,0,./ResampledDatabase/Hand/D01162.obj,./ResampledDatabase/Vase/m533.obj,./ResampledDatabase/Cup/m496.obj,./ResampledDatabase/Hand/m333.obj,./ResampledDatabase/HumanHead/m350.obj,./ResampledDatabase/RoundTable/D00401.obj
./ResampledDatabase/MultiSeat\D00036.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/Apartment/D00792.obj,./ResampledDatabase/MultiSeat/D00607.obj,./ResampledDatabase/House/D00286.obj,./ResampledDatabase/RectangleTable/m887.obj,./ResampledDatabase/HumanHead/m345.obj,./ResampledDatabase/House/D00095.obj
./ResampledDatabase/MultiSeat\D00046.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/Apartment/D00045.obj,./ResampledDatabase/Computer/m1764.obj,./ResampledDatabase/Chess/m1593.obj,./ResampledDatabase/MultiSeat/D00985.obj,./ResampledDatabase/Apartment/D00792.obj,./ResampledDatabase/City/D01092.obj
./ResampledDatabase/MultiSeat\D00053.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/MultiSeat/D00237.obj,./ResampledDatabase/RectangleTable/D00421.obj,./ResampledDatabase/Car/m1563.obj,./ResampledDatabase/Wheel/m748.obj,./ResampledDatabase/Apartment/D00859.obj,./ResampledDatabase/Wheel/m738.obj
./ResampledDatabase/MultiSeat\D00145.obj,0.976306,0,0,0,./ResampledDatabase/RectangleTable/D00243.obj,./ResampledDatabase/Shelf/D00917.obj,./ResampledDatabase/House/m435.obj,./ResampledDatabase/RoundTable/m930.obj,./ResampledDatabase/Door/D01114.obj,./ResampledDatabase/Shelf/m846.obj
./ResampledDatabase/MultiSeat\D00146.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/MultiSeat/m833.obj,./ResampledDatabase/Monitor/D00007.obj,./ResampledDatabase/Bus/D00516.obj,./ResampledDatabase/Bed/D00836.obj,./ResampledDatabase/Car/m1559.obj,./ResampledDatabase/PianoBoard/D00065.obj
./ResampledDatabase/MultiSeat\D00237.obj,0.97824,0.333333,0.0465116,0.0816327,./ResampledDatabase/MultiSeat/D00053.obj,./ResampledDatabase/Car/m1563.obj,./ResampledDatabase/Wheel/m738.obj,./ResampledDatabase/BuildingNonResidential/m387.obj,./ResampledDatabase/MultiSeat/D00145.obj,./ResampledDatabase/RoundTable/m930.obj
./ResampledDatabase/MultiSeat\D00245.obj,0.979207,0.5,0.0697674,0.122449,./ResampledDatabase/Bed/D00213.obj,./ResampledDatabase/MultiSeat/D00285.obj,./ResampledDatabase/RectangleTable/m890.obj,./ResampledDatabase/MultiSeat/m835.obj,./ResampledDatabase/MultiSeat/m830.obj,./ResampledDatabase/RectangleTable/m889.obj
./ResampledDatabase/MultiSeat\D00263.obj,0.976306,0,0,0,./ResampledDatabase/PlantWildNonTree/m987.obj,./ResampledDatabase/Car/m1499.obj,./ResampledDatabase/PlantWildNonTree/m974.obj,./ResampledDatabase/Tree/D00810.obj,./ResampledDatabase/Spoon/D00517.obj,./ResampledDatabase/PlantWildNonTree/m988.obj
./ResampledDatabase/MultiSeat\D00273.obj,0.97824,0.333333,0.0465116,0.0816327,./ResampledDatabase/Truck/D00002.obj,./ResampledDatabase/Car/D00260.obj,./ResampledDatabase/Car/D00976.obj,./ResampledDatabase/MultiSeat/m838.obj,./ResampledDatabase/Train/m1580.obj,./ResampledDatabase/MultiSeat/D00586.obj
./ResampledDatabase/MultiSeat\D00285.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/Monitor/D00919.obj,./ResampledDatabase/MultiSeat/D00245.obj,./ResampledDatabase/House/m430.obj,./ResampledDatabase/Shelf/D00468.obj,./ResampledDatabase/PianoBoard/D00718.obj,./ResampledDatabase/House/m441.obj
./ResampledDatabase/MultiSeat\D00289.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/MultiSeat/m831.obj,./ResampledDatabase/Monitor/D00339.obj,./ResampledDatabase/ComputerKeyboard/D00569.obj,./ResampledDatabase/Door/D01129.obj,./ResampledDatabase/Door/m1718.obj,./ResampledDatabase/RectangleTable/m881.obj
./ResampledDatabase/MultiSeat\D00329.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/MultiSeat/D00652.obj,./ResampledDatabase/BuildingNonResidential/m387.obj,./ResampledDatabase/Computer/m1769.obj,./ResampledDatabase/NonWheelChair/m786.obj,./ResampledDatabase/Car/m1563.obj,./ResampledDatabase/RoundTable/m928.obj
./ResampledDatabase/MultiSeat\D00586.obj,0.979207,0.5,0.0697674,0.122449,./ResampledDatabase/Bed/D00031.obj,./ResampledDatabase/MultiSeat/m838.obj,./ResampledDatabase/MultiSeat/D00273.obj,./ResampledDatabase/MultiSeat/D00588.obj,./ResampledDatabase/Bed/D00836.obj,./ResampledDatabase/Mug/D00747.obj
./ResampledDatabase/MultiSeat\D00588.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/MultiSeat/m838.obj,./ResampledDatabase/MilitaryVehicle/D00173.obj,./ResampledDatabase/MilitaryVehicle/D00577.obj,./ResampledDatabase/MilitaryVehicle/D00051.obj,./ResampledDatabase/RoundTable/D00827.obj,./ResampledDatabase/Wheel/m746.obj
./ResampledDatabase/MultiSeat\D00607.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/House/m441.obj,./ResampledDatabase/MultiSeat/D00036.obj,./ResampledDatabase/MilitaryVehicle/D00017.obj,./ResampledDatabase/House/D00286.obj,./ResampledDatabase/Chess/m1596.obj,./ResampledDatabase/MilitaryVehicle/D00952.obj
./ResampledDatabase/MultiSeat\D00648.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/MultiSeat/m833.obj,./ResampledDatabase/Car/m1559.obj,./ResampledDatabase/Truck/m1574.obj,./ResampledDatabase/PianoBoard/D00065.obj,./ResampledDatabase/Car/m1544.obj,./ResampledDatabase/NonWheelChair/m791.obj
./ResampledDatabase/MultiSeat\D00652.obj,0.97824,0.333333,0.0465116,0.0816327,./ResampledDatabase/MultiSeat/D00329.obj,./ResampledDatabase/Door/D01114.obj,./ResampledDatabase/NonWheelChair/m786.obj,./ResampledDatabase/Bed/D00217.obj,./ResampledDatabase/House/m435.obj,./ResampledDatabase/MultiSeat/D00145.obj
./ResampledDatabase/MultiSeat\D00749.obj,0.976306,0,0,0,./ResampledDatabase/Biplane/D00666.obj,./ResampledDatabase/NonWheelChair/D00928.obj,./ResampledDatabase/Bicycle/m1473.obj,./ResampledDatabase/Jet/m1232.obj,./ResampledDatabase/Jet/m1234.obj,./ResampledDatabase/Humanoid/m160.obj
./ResampledDatabase/MultiSeat\D00985.obj,0.976306,0,0,0,./ResampledDatabase/Chess/m1593.obj,./ResampledDatabase/Apartment/D00792.obj,./ResampledDatabase/Shelf/m860.obj,./ResampledDatabase/City/D01092.obj,./ResampledDatabase/Bed/m951.obj,./ResampledDatabase/Computer/m1764.obj
./ResampledDatabase/MultiSeat\m774.obj,0.976306,0,0,0,./ResampledDatabase/RectangleTable/m898.obj,./ResampledDatabase/RectangleTable/m908.obj,./ResampledDatabase/City/D01056.obj,./ResampledDatabase/RectangleTable/m906.obj,./ResampledDatabase/Door/D01029.obj,./ResampledDatabase/Door/m1707.obj
./ResampledDatabase/MultiSeat\m775.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/RectangleTable/m895.obj,./ResampledDatabase/Door/m1717.obj,./ResampledDatabase/MultiSeat/m781.obj,./ResampledDatabase/RectangleTable/D00243.obj,./ResampledDatabase/Shelf/m863.obj,./ResampledDatabase/Door/D01076.obj
./ResampledDatabase/MultiSeat\m776.obj,0.97824,0.333333,0.0465116,0.0816327,./ResampledDatabase/Humanoid/m235.obj,./ResampledDatabase/MultiSeat/m777.obj,./ResampledDatabase/MultiSeat/m779.obj,./ResampledDatabase/Quadruped/m281.obj,./ResampledDatabase/Motorcycle/D00521.obj,./ResampledDatabase/RectangleTable/m914.obj
./ResampledDatabase/MultiSeat\m777.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/MultiSeat/m776.obj,./ResampledDatabase/Humanoid/m235.obj,./ResampledDatabase/Cellphone/D00192.obj,./ResampledDatabase/Quadruped/m281.obj,./ResampledDatabase/Quadruped/D00380.obj,./ResampledDatabase/Ship/m1441.obj
./ResampledDatabase/MultiSeat\m778.obj,0.97824,0.333333,0.0465116,0.0816327,./ResampledDatabase/Computer/m1764.obj,./ResampledDatabase/RectangleTable/m886.obj,./ResampledDatabase/MultiSeat/m840.obj,./ResampledDatabase/MultiSeat/m780.obj,./ResampledDatabase/Vase/m540.obj,./ResampledDatabase/Bed/m951.obj
./ResampledDatabase/MultiSeat\m779.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/MultiSeat/m776.obj,./ResampledDatabase/Monoplane/D00402.obj,./ResampledDatabase/Motorcycle/D00521.obj,./ResampledDatabase/Glasses/D00994.obj,./ResampledDatabase/Bicycle/D00558.obj,./ResampledDatabase/Quadruped/m281.obj
./ResampledDatabase/MultiSeat\m780.obj,0.97824,0.333333,0.0465116,0.0816327,./ResampledDatabase/Bed/m951.obj,./ResampledDatabase/Computer/m1764.obj,./ResampledDatabase/City/D01092.obj,./ResampledDatabase/MultiSeat/m778.obj,./ResampledDatabase/MultiSeat/D00985.obj,./ResampledDatabase/Shelf/m860.obj
./ResampledDatabase/MultiSeat\m781.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/NonWheelChair/m786.obj,./ResampledDatabase/RectangleTable/m870.obj,./ResampledDatabase/MultiSeat/m775.obj,./ResampledDatabase/RectangleTable/m907.obj,./ResampledDatabase/NonWheelChair/m811.obj,./ResampledDatabase/RectangleTable/m873.obj
./ResampledDatabase/MultiSeat\m782.obj,0.977273,0.166667,0.0232558,0.0408163,./ResampledDatabase/Door/m1717.obj,./ResampledDatabase/NonWheelChair/m816.obj,./ResampledDatabase/RectangleTable/D00243.obj,./ResampledDatabase/MultiSeat/D00145.obj,./ResampledDatabase/Car/m1490.obj,./ResampledDatabase/Ship/D00896.obj
./ResampledDatabase/MultiSeat\m783.obj,0.976306,0,0,0,./ResampledDatabase/House/m439.obj,./ResampledDatabase/NonWheelChair/D00694.obj,./ResampledDatabase/DeskPhone/D00486.obj,./ResampledDatabase/Cup/D00738.obj,./ResampledDatabase/NonWheelChair/D00512.obj,./ResampledDatabase/RectangleTable/m881.obj
