Class,File,Vertices,Faces,FaceType,Minx,Miny,Minz,Maxx,Maxy,Maxz
Jet,m1175.obj,2344,4592,"Triangles",0.025,0.025,0.025,0.665258,0.321351,0.975
Jet,m1176.obj,213,642,"Triangles",0.025,0.025,0.025,0.804891,0.220564,0.975
Jet,m1177.obj,507,1010,"Triangles",0.025,0.025,0.025,0.857283,0.307677,0.975
Jet,m1178.obj,258,572,"Triangles",0.025,0.025,0.025,0.468333,0.214472,0.975
Jet,m1179.obj,1203,1994,"Triangles",0.025,0.025,0.025,0.609267,0.217744,0.975
Jet,m1180.obj,531,1058,"Triangles",0.025,0.025,0.025,0.656849,0.231708,0.975
Jet,m1181.obj,412,816,"Triangles",0.025,0.025,0.025,0.74921,0.23884,0.975
Jet,m1182.obj,179,354,"Triangles",0.025,0.025,0.025,0.950143,0.975,0.248351
Jet,m1183.obj,520,780,"Triangles",0.025,0.025,0.025,0.975,0.826917,0.222658
Jet,m1184.obj,182,382,"Triangles",0.025,0.025,0.025,0.510179,0.293601,0.975
Jet,m1185.obj,152,338,"Triangles",0.025,0.025,0.025,0.470517,0.247759,0.975
Jet,m1187.obj,299,596,"Triangles",0.025,0.025,0.025,0.658333,0.26859,0.975
Jet,m1188.obj,279,538,"Triangles",0.025,0.025,0.025,0.787454,0.27522,0.975
Jet,m1190.obj,142,318,"Triangles",0.025,0.025,0.025,0.683603,0.321924,0.975
Jet,m1191.obj,1295,2444,"Triangles",0.025,0.025,0.025,0.975,0.89012,0.17626
Jet,m1193.obj,1020,2030,"Triangles",0.025,0.025,0.025,0.521407,0.211361,0.975
Jet,m1194.obj,757,1188,"Triangles",0.025,0.025,0.025,0.975,0.750378,0.251583
Jet,m1195.obj,340,460,"Triangles",0.025,0.025,0.025,0.975,0.7357,0.237137
Jet,m1196.obj,523,804,"Triangles",0.025,0.025,0.025,0.975,0.676429,0.228142
Jet,m1197.obj,235,484,"Triangles",0.025,0.025,0.025,0.685476,0.248929,0.975
Jet,m1198.obj,224,462,"Triangles",0.025,0.025,0.025,0.664898,0.239022,0.975
Jet,m1199.obj,602,1136,"Triangles",0.025,0.025,0.025,0.975,0.221184,0.557698
Jet,m1200.obj,197,450,"Triangles",0.025,0.025,0.025,0.483721,0.300411,0.975
Jet,m1201.obj,6769,11310,"Triangles",0.025,0.025,0.025,0.975,0.677761,0.322062
Jet,m1202.obj,688,1332,"Triangles",0.025,0.025,0.025,0.566055,0.23369,0.975
Jet,m1204.obj,277,588,"Triangles",0.025,0.025,0.025,0.666722,0.333278,0.975
Jet,m1205.obj,369,556,"Triangles",0.025,0.025,0.025,0.975,0.774295,0.21695
Jet,m1207.obj,412,669,"Triangles",0.025,0.025,0.025,0.975,0.14863,0.382877
Jet,m1208.obj,308,519,"Triangles",0.025,0.025,0.025,0.718596,0.21885,0.975
Jet,m1209.obj,244,480,"Triangles",0.025,0.025,0.025,0.93665,0.275186,0.975
Jet,m1210.obj,577,1145,"Triangles",0.025,0.025,0.025,0.67786,0.225975,0.975
Jet,m1211.obj,486,852,"Triangles",0.025,0.025,0.025,0.918098,0.317775,0.975
Jet,m1212.obj,1173,2513,"Triangles",0.025,0.025,0.025,0.625576,0.318204,0.975
Jet,m1213.obj,254,504,"Triangles",0.025,0.025,0.025,0.45763,0.17575,0.975
Jet,m1214.obj,887,1752,"Triangles",0.025,0.025,0.025,0.622627,0.222624,0.975
Jet,m1215.obj,162,308,"Triangles",0.025,0.025,0.025,0.24166,0.694913,0.975
Jet,m1216.obj,879,1754,"Triangles",0.025,0.025,0.025,0.669863,0.221374,0.975
Jet,m1217.obj,305,594,"Triangles",0.025,0.025,0.025,0.606575,0.27319,0.975
Jet,m1218.obj,274,400,"Triangles",0.025,0.025,0.025,0.692906,0.226508,0.975
Jet,m1219.obj,185,364,"Triangles",0.025,0.025,0.025,0.177789,0.727486,0.975
Jet,m1220.obj,437,862,"Triangles",0.025,0.025,0.025,0.67343,0.231674,0.975
Jet,m1221.obj,372,688,"Triangles",0.025,0.025,0.025,0.975,0.846538,0.219139
Jet,m1222.obj,332,612,"Triangles",0.025,0.025,0.025,0.975,0.895296,0.383768
Jet,m1223.obj,1117,2230,"Triangles",0.025,0.025,0.025,0.685618,0.215578,0.975
Jet,m1224.obj,559,944,"Triangles",0.025,0.025,0.025,0.975,0.436667,0.164967
Jet,m1225.obj,183,340,"Triangles",0.025,0.025,0.025,0.975,0.731328,0.180143
Jet,m1226.obj,161,318,"Triangles",0.025,0.025,0.025,0.975,0.254792,0.504379
Jet,m1227.obj,265,324,"Triangles",0.025,0.025,0.025,0.975,0.768503,0.158925
Jet,m1228.obj,329,368,"Triangles",0.025,0.025,0.025,0.975,0.705579,0.16931
Jet,m1229.obj,3388,6422,"Triangles",0.025,0.025,0.025,0.501292,0.975,0.225043
Jet,m1230.obj,2360,4325,"Triangles",0.025,0.025,0.025,0.975,0.614959,0.311299
Jet,m1231.obj,79,130,"Triangles",0.025,0.025,0.025,0.635711,0.194645,0.975
Jet,m1232.obj,203,418,"Triangles",0.025,0.025,0.025,0.949324,0.242387,0.975
Jet,m1233.obj,233,516,"Triangles",0.025,0.025,0.025,0.5125,0.2625,0.975
Jet,m1234.obj,236,492,"Triangles",0.025,0.025,0.025,0.852419,0.234919,0.975
Jet,m1235.obj,193,376,"Triangles",0.025,0.025,0.025,0.975,0.238805,0.94855
Jet,m1236.obj,396,828,"Triangles",0.025,0.025,0.025,0.662817,0.218923,0.975
Jet,m1237.obj,212,480,"Triangles",0.025,0.025,0.025,0.975,0.30889,0.936937
Jet,m1238.obj,196,396,"Triangles",0.025,0.025,0.025,0.507877,0.247735,0.975
Jet,m1239.obj,428,676,"Triangles",0.025,0.025,0.025,0.975,0.768339,0.24777
Jet,m1240.obj,182,378,"Triangles",0.025,0.025,0.025,0.861905,0.293601,0.975
Jet,m1241.obj,480,720,"Triangles",0.025,0.025,0.025,0.975,0.703854,0.263759
Jet,m1242.obj,380,608,"Triangles",0.025,0.025,0.029577,0.975,0.594074,0.235287
Jet,m1243.obj,282,596,"Triangles",0.025,0.025,0.025,0.67727,0.24856,0.975
Jet,m1245.obj,215,426,"Triangles",0.025,0.025,0.025,0.975,0.312895,0.749336
Jet,m1246.obj,366,784,"Triangles",0.025,0.025,0.025,0.811475,0.332582,0.975
Jet,m1247.obj,777,1546,"Triangles",0.025,0.025,0.025,0.680532,0.338948,0.975
Jet,m1248.obj,296,558,"Triangles",0.025,0.025,0.025,0.975,0.388585,0.634879
Jet,m1249.obj,310,616,"Triangles",0.025,0.025,0.025,0.975,0.630429,0.381167
Jet,m1250.obj,2539,4970,"Triangles",0.025,0.025,0.025,0.874905,0.225855,0.975
Jet,m1251.obj,1198,2237,"Triangles",0.025,0.025,0.025,0.663453,0.309501,0.975
Jet,m1252.obj,3072,4854,"Triangles",0.025,0.025,0.025,0.975,0.604361,0.239457
Jet,m1253.obj,348,476,"Triangles",0.025,0.025,0.025,0.975,0.715337,0.231058
Jet,m1255.obj,3167,6441,"Triangles",0.025,0.025,0.025,0.975,0.246725,0.50787
Jet,m1256.obj,9398,18363,"Triangles",0.025,0.025,0.025,0.477636,0.136758,0.975
Jet,m1257.obj,8812,17370,"Triangles",0.025,0.025,0.025,0.477636,0.975,0.136758
Jet,m1258.obj,2178,3588,"Triangles",0.025,0.025,0.025,0.697772,0.283484,0.975
Jet,m1259.obj,6769,11310,"Triangles",0.025,0.025,0.025,0.975,0.677761,0.322062
Jet,m1260.obj,6906,14563,"Triangles",0.025,0.025,0.025,0.975,0.343613,0.593564
Jet,m1261.obj,431,652,"Triangles",0.025,0.025,0.025,0.975,0.719979,0.249154
Jet,m1262.obj,646,1032,"Triangles",0.025,0.025,0.025,0.975,0.654949,0.227855
Jet,m1263.obj,1244,2092,"Triangles",0.025,0.025,0.025,0.975,0.918087,0.273664
Jet,m1264.obj,1144,1996,"Triangles",0.025,0.025,0.025,0.857277,0.975,0.248069
Jet,m1265.obj,423,680,"Triangles",0.025,0.025,0.025,0.975,0.149523,0.383441
Jet,m1266.obj,3408,5808,"Triangles",0.025,0.025,0.025,0.975,0.685512,0.200851
Jet,m1267.obj,230,335,"Triangles",0.025,0.025,0.025,0.975,0.906445,0.188165
Jet,m1268.obj,240,376,"Triangles",0.025,0.025,0.025,0.571529,0.975,0.105528
Jet,m1269.obj,230,272,"Triangles",0.025,0.025,0.025,0.528319,0.975,0.102679
Jet,m1270.obj,295,452,"Triangles",0.025,0.025,0.025,0.448754,0.975,0.12963
Jet,m1271.obj,328,524,"Triangles",0.025,0.025,0.025,0.449345,0.975,0.168981
Jet,m1273.obj,475,924,"Triangles",0.025,0.025,0.025,0.975,0.547667,0.148437
Jet,m1274.obj,426,684,"Triangles",0.025,0.025,0.025,0.651634,0.975,0.156416
Jet,m1275.obj,204,272,"Triangles",0.025,0.025,0.025,0.55428,0.975,0.176995
Jet,m1276.obj,236,256,"Triangles",0.025,0.025,0.025,0.431339,0.975,0.107863
Jet,m1277.obj,2239,4224,"Triangles",0.025279,0.025,0.027794,0.47961,0.975,0.118603
Jet,m1278.obj,2304,4344,"Triangles",0.025,0.025,0.025,0.468886,0.975,0.150699
Jet,m1279.obj,734,1204,"Triangles",0.025,0.025,0.025,0.455168,0.975,0.160655
Jet,m1280.obj,249,324,"Triangles",0.025,0.025,0.025,0.447754,0.975,0.136879
Jet,m1281.obj,415,692,"Triangles",0.025,0.025,0.025,0.560756,0.975,0.110583
Jet,m1282.obj,368,608,"Triangles",0.025,0.025,0.025,0.689896,0.975,0.126465
Jet,m1283.obj,275,368,"Triangles",0.025,0.025,0.030271,0.542551,0.975,0.196045
Jet,m1284.obj,6334,11608,"Triangles",0.025,0.025,0.025,0.44402,0.165302,0.975
Jet,m1285.obj,802,1408,"Triangles",0.025,0.025,0.025,0.383862,0.352986,0.975
Jet,m1286.obj,334,428,"Triangles",0.025,0.025,0.025,0.584867,0.975,0.139
Jet,m1287.obj,714,1188,"Triangles",0.025,0.025,0.025,0.468476,0.975,0.115832
Jet,m1288.obj,1502,2674,"Triangles",0.025,0.025,0.025,0.690907,0.975,0.240696
Jet,m1289.obj,5078,9746,"Triangles",0.048993,0.025,0.025,0.740259,0.975,0.235926
Jet,m1290.obj,279,372,"Triangles",0.025,0.025,0.025,0.480234,0.975,0.132589
Jet,m1291.obj,272,444,"Triangles",0.025,0.025,0.025,0.612934,0.975,0.185769
Jet,m1292.obj,2911,5036,"Triangles",0.025,0.025,0.025,0.671475,0.975,0.210654
Jet,m1293.obj,906,1540,"Triangles",0.025,0.025,0.025,0.667647,0.975,0.221163
Jet,m1294.obj,257,352,"Triangles",0.025,0.025,0.025,0.43938,0.975,0.11004
Jet,m1295.obj,204,244,"Triangles",0.025,0.025,0.025,0.500033,0.975,0.068777
Jet,m1296.obj,250,408,"Triangles",0.428995,0.025,0.025,0.937519,0.975,0.129821
Jet,m1297.obj,640,1044,"Triangles",0.064148,0.025,0.045067,0.339672,0.975,0.089214
Jet,m1298.obj,301,542,"Triangles",0.025,0.025,0.025,0.726536,0.315065,0.975
Jet,m1299.obj,210,264,"Triangles",0.025,0.025,0.025,0.632283,0.5868,0.975
Jet,m1300.obj,39,76,"Triangles",0.025,0.025,0.025,0.723517,0.173779,0.975
Jet,m1301.obj,74,144,"Triangles",0.025,0.025,0.025,0.64902,0.136765,0.975
Knife,D01015.obj,886,6330,"Triangles",-0.157745,-0.662873,-0.01905,0.966448,2.66789,0.06985
Knife,D01025.obj,208,1314,"Triangles",1.77491,7.31109,-0.402575,11.1146,9.34774,0.637525
Knife,D01032.obj,560,3336,"Triangles",-0.113,-0.012206,0,0.248835,0.008206,0.055113
Knife,D01051.obj,683,4839,"Triangles",-0,-0.010991,-0.001182,0.42,0.010991,0.04
Knife,D01054.obj,130,780,"Triangles",0.003574,-0.033018,0,0.210224,0.003715,0.003175
Knife,D01057.obj,184,1146,"Triangles",-0.010521,0,-0.040262,0.010521,0.431865,0.016401
Knife,D01063.obj,885,5346,"Triangles",-0.00101,-0.024724,0.022117,0.4191,0.025279,0.082435
Knife,D01075.obj,726,4374,"Triangles",-0.27305,0,0,0.4699,11.3428,7.01476
Knife,D01077.obj,334,1980,"Triangles",-61.4207,-0.150406,9.1186,51.1937,20.5963,14.1986
Knife,D01107.obj,976,5823,"Triangles",-0.237856,0.089163,0.789931,-0.02193,0.101532,0.831313
Knife,D01119.obj,113,654,"Triangles",-0.038603,-0.037054,0.002431,-0.000104,0.032573,0.005288
Knife,D01120.obj,132,798,"Triangles",1.6094,-4.32433,-0.1143,2.06828,-0.26668,0.10795
Knife,D01132.obj,1058,5913,"Triangles",0.054946,0.061361,-0.010998,0.404987,0.124894,0.006745
Knife,D01150.obj,287,1704,"Triangles",0.357621,-0.13926,0.076647,3.55087,4.40734,26.5303
Knife,D01160.obj,270,1686,"Triangles",0.037618,0.125524,0.587375,0.48664,0.223653,0.61595
Knife,D01168.obj,692,4152,"Triangles",1.54061,3.52227,-0.1778,4.3351,4.49263,0
Knife,D01174.obj,808,4794,"Triangles",0.178714,0.460678,0.1397,3.83353,0.901198,0.24765
Knife,D01175.obj,87,498,"Triangles",0.150967,-0.27264,0,0.7309,0.244003,0.044
Knife,D01187.obj,422,1974,"Triangles",16962.5,13182.4,0,28346.9,31010.1,569.736
Knife,D01189.obj,131,846,"Triangles",0.074995,0.034983,0,0.122721,0.354732,0.0127
Knife,m722.obj,812,1520,"Triangles",0.025,0.025,0.025,0.093151,0.174508,0.975
Knife,m723.obj,5076,10136,"Triangles",0.025,0.025,0.025,0.352382,0.088438,0.975
Knife,m724.obj,262,516,"Triangles",0.025,0.025,0.025,0.975,0.154306,0.106656
Knife,m726.obj,417,817,"Triangles",0.025,0.025,0.025,0.06534,0.31723,0.975
Knife,m728.obj,463,818,"Triangles",0.025,0.025,0.025,0.125536,0.31855,0.975
MilitaryVehicle,D00017.obj,27719,49148,"Triangles",-0.83624,-0.486638,-0.307567,0.707405,0.592129,0.256001
MilitaryVehicle,D00051.obj,855,1624,"Triangles",-1.17002,-0.608059,-0.513554,0.696292,0.732167,0.34083
MilitaryVehicle,D00100.obj,3225,5588,"Triangles",-0.96392,-0.536702,-0.705428,0.731249,0.547387,0.602465
MilitaryVehicle,D00173.obj,17299,24950,"Triangles",-0.974003,-0.362107,-0.632577,0.948539,0.51637,0.42926
MilitaryVehicle,D00272.obj,15903,30266,"Triangles",-0.986577,-0.507907,-0.418464,0.774326,0.405604,0.211603
MilitaryVehicle,D00334.obj,20392,9976,"Triangles",-0.560917,-0.308145,-0.206032,1.07817,0.354905,0.435779
MilitaryVehicle,D00458.obj,17962,34011,"Triangles",-0.837222,-0.430807,-0.352818,0.958094,0.463285,0.318154
MilitaryVehicle,D00529.obj,38226,74093,"Triangles",-0.689553,-0.296937,-0.679688,0.990641,0.407292,0.2944
MilitaryVehicle,D00577.obj,25763,42389,"Triangles",-0.85815,-0.355557,-0.473456,0.951074,0.577245,0.421224
MilitaryVehicle,D00611.obj,2625,4483,"Triangles",-0.908293,-0.410172,-0.271143,0.911727,0.387056,0.394438
MilitaryVehicle,D00723.obj,16287,25582,"Triangles",-0.942214,-0.399968,-0.457102,0.888685,0.519824,0.331076
MilitaryVehicle,D00761.obj,7768,15408,"Triangles",-0.922278,-0.382327,-0.43994,0.751932,0.385562,0.636184
MilitaryVehicle,D00778.obj,4449,7133,"Triangles",-0.830794,-0.312142,-0.51474,0.78003,0.322464,0.276175
MilitaryVehicle,D00799.obj,719,1342,"Triangles",-0.685841,-0.694964,-0.370122,1.09352,0.774278,0.159248
MilitaryVehicle,D00801.obj,38911,69397,"Triangles",-0.956805,-0.292924,-0.432841,0.62833,0.219907,0.252228
MilitaryVehicle,D00918.obj,13914,25812,"Triangles",-0.949205,-0.479578,-0.285118,0.906026,0.684576,0.634273
MilitaryVehicle,D00932.obj,10050,17224,"Triangles",-0.952886,-0.42808,-0.344615,0.768164,0.594246,0.622693
MilitaryVehicle,D00933.obj,13652,16891,"Triangles",-0.610985,-0.294837,-0.203635,1.01956,0.314281,0.473183
MilitaryVehicle,D00952.obj,11929,19260,"Triangles",-0.766985,-0.578725,-0.692033,0.817703,0.699645,0.345766
MilitaryVehicle,D00971.obj,7344,11866,"Triangles",-0.653324,-0.348283,-0.323094,1.00185,0.36262,0.322784
Monitor,D00007.obj,1552,2568,"Triangles",-1.04744,-0.981066,-0.445994,0.827542,0.775356,0.288835
Monitor,D00141.obj,1712,3200,"Triangles",-0.633022,-0.797377,-0.487189,0.995261,0.965054,0.266302
Monitor,D00229.obj,2929,4986,"Triangles",-0.569487,-0.807306,-0.423409,1.00619,0.635025,0.386586
Monitor,D00336.obj,9494,15561,"Triangles",-0.994759,-0.905079,-0.790482,0.854925,0.701724,0.819336
Monitor,D00339.obj,1396,2375,"Triangles",-0.530858,-0.635985,-0.114764,0.824603,0.663914,0.394038
Monitor,D00364.obj,14887,30258,"Triangles",-0.921011,-0.556375,-0.829341,0.62895,1.07042,0.675112
Monitor,D00387.obj,20399,37916,"Triangles",-0.778405,-0.762238,-0.196281,1.02428,0.943545,0.158471
Monitor,D00391.obj,1812,3488,"Triangles",-0.866177,-0.702046,-0.177661,1.02537,0.634573,0.203269
Monitor,D00412.obj,3149,4890,"Triangles",-1.17501,-0.771459,-0.375909,0.486995,0.874892,0.365203
Monitor,D00444.obj,10283,19638,"Triangles",-0.968978,-0.835917,-0.523531,0.802904,0.613926,0.187307
Monitor,D00469.obj,230,444,"Triangles",-0.592973,-0.953622,-0.658623,1.16525,0.790641,0.913319
Monitor,D00548.obj,464,883,"Triangles",-0.825768,-0.708906,-0.212115,1.10906,0.94581,0.286457
Monitor,D00659.obj,171,294,"Triangles",-0.56154,-0.787957,-0.850963,1.14164,0.701244,0.583626
Monitor,D00852.obj,6196,11989,"Triangles",-0.644759,-0.729475,-0.820066,0.871323,0.724666,0.490456
Monitor,D00863.obj,21122,39768,"Triangles",-0.634402,-0.703741,-0.501447,0.838458,0.638702,0.164216
Monitor,D00915.obj,5124,9779,"Triangles",-1.04248,-1.20218,-0.413366,0.547429,0.388465,0.378484
Monitor,D00919.obj,1551,2118,"Triangles",-0.6975,-0.709662,-0.588155,0.857802,0.525574,0.221191
Monitor,D00920.obj,1315,908,"Triangles",-0.658699,-0.958221,-0.206781,1.11174,0.331279,0.237776
Monitor,D00978.obj,16566,33161,"Triangles",-0.743205,-0.77829,-0.468857,0.982002,0.779547,0.923939
Monitor,D01000.obj,29914,35688,"Triangles",-0.970835,-1.25733,-0.193641,0.875586,0.513697,0.257667
Monoplane,D00011.obj,597,1032,"Triangles",-1.04299,-0.984635,-0.255354,0.759531,1.00171,0.210928
Monoplane,D00019.obj,837,1578,"Triangles",-1.05211,-0.968376,-0.142717,0.720002,0.997828,0.209466
Monoplane,D00043.obj,338,556,"Triangles",-0.983905,-0.892229,-0.137708,0.780939,0.886787,0.310427
Monoplane,D00098.obj,238,374,"Triangles",-0.743406,-0.913099,-0.289175,0.986698,0.879603,0.125429
Monoplane,D00167.obj,593,1000,"Triangles",-0.963204,-0.332393,-0.111441,0.973855,0.321536,0.068975
Monoplane,D00169.obj,2983,4146,"Triangles",-1.18663,-0.841492,-0.151996,0.722234,0.826499,0.197693
Monoplane,D00262.obj,524,868,"Triangles",-0.784459,-0.487582,-0.144615,0.938899,0.494195,0.273421
Monoplane,D00301.obj,1264,2088,"Triangles",-1.02849,-0.62874,-0.142334,0.750731,0.629994,0.130723
Monoplane,D00304.obj,1521,2704,"Triangles",-1.07151,-0.608389,-0.154208,0.684274,0.312835,0.247232
Monoplane,D00319.obj,1066,1862,"Triangles",-0.915675,-0.717452,-0.111025,0.83571,0.855586,0.322297
Monoplane,D00402.obj,393,668,"Triangles",-0.914696,-0.796746,-0.166896,0.98928,0.755449,0.150598
Monoplane,D00482.obj,1672,2768,"Triangles",-0.616611,-0.978597,-0.200243,0.71067,0.983043,0.154089
Monoplane,D00617.obj,7440,14840,"Triangles",-1.11851,-1.04728,-0.152073,0.732531,0.895739,0.352573
Monoplane,D00688.obj,5849,10232,"Triangles",-0.85044,-0.991503,-0.231137,0.574102,0.995217,0.126262
Monoplane,D00798.obj,2337,4152,"Triangles",-0.995713,-0.693868,-0.098262,0.623013,0.448289,0.303646
Monoplane,D00840.obj,2512,4872,"Triangles",-0.814967,-0.93704,-0.183993,0.977381,0.866211,0.13735
Monoplane,D00864.obj,627,1061,"Triangles",-0.672871,-0.88147,-0.126342,0.559821,0.889466,0.285313
Monoplane,D00925.obj,713,1344,"Triangles",-0.702113,-0.970438,-0.257026,0.936308,0.981183,0.116642
Monoplane,D00963.obj,790,1328,"Triangles",-0.98504,-0.519261,-0.131421,0.991529,0.473698,0.091972
Monoplane,D00995.obj,586,940,"Triangles",-1.00277,-0.539285,-0.053564,0.966309,0.429996,0.186259
Motorcycle,D00021.obj,9543,18238,"Triangles",-0.782274,-0.599836,-0.446144,0.963886,0.58957,0.338896
Motorcycle,D00039.obj,18315,36384,"Triangles",-0.873376,-0.698634,-0.365164,0.850259,0.562127,0.375466
Motorcycle,D00054.obj,5300,9454,"Triangles",-0.818564,-0.521296,-0.166306,0.928797,0.765906,0.75693
Motorcycle,D00224.obj,3920,7453,"Triangles",-0.990282,-0.623514,-0.37114,0.837545,0.439533,0.382465
Motorcycle,D00269.obj,3061,5544,"Triangles",-0.993199,-0.546921,-0.388648,0.813776,0.530591,0.361903
Motorcycle,D00288.obj,6697,12510,"Triangles",-0.943839,-0.468998,-0.309581,0.971983,0.448304,0.301947
Motorcycle,D00342.obj,35829,64374,"Triangles",-0.89977,-0.594816,-0.386973,0.874228,0.405034,0.35805
Motorcycle,D00345.obj,18397,33774,"Triangles",-0.917432,-0.47531,-0.234835,0.86803,0.477661,0.325902
Motorcycle,D00395.obj,7334,12538,"Triangles",-1.00104,-0.429873,-0.304664,0.946864,0.605092,0.359325
Motorcycle,D00396.obj,3397,6096,"Triangles",-0.984332,-0.597126,-0.312093,0.799751,0.51593,0.302454
Motorcycle,D00476.obj,25632,45963,"Triangles",-0.984698,-0.550297,-0.705053,0.941655,0.694883,0.253851
Motorcycle,D00521.obj,16542,32576,"Triangles",-1.05494,-0.398747,-0.422959,0.913743,0.312155,0.275225
Motorcycle,D00544.obj,12097,22065,"Triangles",-0.930941,-0.527987,-0.480901,0.994115,0.666465,0.461987
Motorcycle,D00594.obj,12312,22067,"Triangles",-0.964645,-0.533148,-0.477072,0.957037,0.660588,0.465384
Motorcycle,D00703.obj,46694,90616,"Triangles",-0.84832,-0.549767,-0.364019,0.96296,0.476275,0.262004
Motorcycle,D00768.obj,9288,18420,"Triangles",-0.840389,-0.712422,-0.433906,1.03392,0.407357,0.395409
Motorcycle,D00858.obj,25404,28454,"Triangles",-0.747815,-0.68451,-0.344547,1.04076,0.681444,0.385821
Motorcycle,D00880.obj,5713,11152,"Triangles",-0.937374,-0.575315,-0.472332,0.92453,0.682759,0.355181
Motorcycle,D00886.obj,15288,29064,"Triangles",-1.02968,-0.752572,-0.309628,0.915426,0.429771,0.315759
Motorcycle,D00945.obj,4481,4590,"Triangles",-1.02052,-0.516693,-0.253367,0.8757,0.566386,0.313027
Motorcycle,m1479.obj,12097,22065,"Triangles",0.025,0.025,0.025,0.975,0.5752,0.48223
Motorcycle,m1480.obj,9543,18238,"Triangles",0.025,0.025,0.025,0.446434,0.63483,0.975
Motorcycle,m1481.obj,547,1036,"Triangles",0.025,0.025,0.025,0.348108,0.578948,0.975
Motorcycle,m1482.obj,15291,29064,"Triangles",0.025,0.025,0.025,0.975,0.330779,0.591614
Motorcycle,m1483.obj,46407,90616,"Triangles",0.025,0.025,0.025,0.347864,0.546594,0.975
Motorcycle,m1484.obj,118,180,"Triangles",0.025,0.025,0.025,0.41663,0.556002,0.975
Mug,D00172.obj,1800,3440,"Triangles",-0.633302,-0.904028,-0.590048,1.03805,0.63172,0.582585
Mug,D00202.obj,37360,74720,"Triangles",-0.911479,-0.787769,-0.50843,0.622961,0.936627,0.668524
Mug,D00227.obj,19611,38444,"Triangles",-0.794253,-0.759252,-0.847463,0.839443,0.818892,0.511532
Mug,D00321.obj,773,1112,"Triangles",-0.599921,-0.615485,-0.531183,1.01567,0.658238,0.565042
Mug,D00341.obj,7454,14908,"Triangles",-1.01784,-0.732671,-0.490505,0.71036,0.917877,0.486158
Mug,D00372.obj,785,1505,"Triangles",-0.72196,-0.91247,-0.84242,1.02774,0.870927,0.707184
Mug,D00427.obj,5682,10944,"Triangles",-1.13502,-0.74306,-0.34153,0.670544,0.668529,0.557357
Mug,D00684.obj,1723,3446,"Triangles",-1.00719,-0.672208,-0.675927,0.689566,0.699664,0.66953
Mug,D00685.obj,5703,11040,"Triangles",-0.865429,-0.389794,-0.633452,0.751615,0.739635,0.615811
Mug,D00705.obj,4158,7584,"Triangles",-0.900868,-0.52377,-0.463548,0.851468,0.668713,0.528169
Mug,D00728.obj,9616,18513,"Triangles",-0.718121,-0.816966,-0.56715,1.01572,0.829965,0.55927
Mug,D00745.obj,3238,6460,"Triangles",-0.944064,-0.80257,-0.509688,0.803609,0.810591,0.573475
Mug,D00747.obj,15266,30524,"Triangles",-0.926668,-0.674028,-0.304724,0.78784,0.726602,0.616776
Mug,D00760.obj,3266,6520,"Triangles",-0.704249,-0.639932,-0.869865,0.522135,0.966653,0.674509
Mug,D00770.obj,3300,6592,"Triangles",-0.672088,-0.90385,-0.677665,0.993054,0.620672,0.792155
Mug,D00825.obj,1166,1800,"Triangles",-0.962805,-0.728043,-0.680457,0.814625,1.04458,0.722059
Mug,D00833.obj,2021,3960,"Triangles",-0.83201,-0.551875,-0.583021,0.546515,1.0109,0.599757
Mug,D00908.obj,1404,1696,"Triangles",-0.564837,-0.941823,-0.697971,0.911897,0.745917,0.560583
Mug,D00913.obj,7135,13344,"Triangles",-1.0473,-0.609363,-0.596327,0.697614,0.791487,0.505103
Mug,D00923.obj,738,2874,"Triangles",-1.13978,-0.772646,-0.633688,0.65226,0.798371,0.582995
Mug,m503.obj,799,1550,"Triangles",0.025,0.025,0.025,0.885303,0.975,0.570795
Mug,m504.obj,1725,3450,"Triangles",0.025,0.025,0.025,0.975,0.736967,0.770261
Mug,m506.obj,8692,17461,"Triangles",0.025,0.025,0.025,0.975,0.389901,0.682684
Mug,m508.obj,998,1988,"Triangles",0.025,0.025,0.025,0.975,0.809506,0.624925
Mug,m509.obj,5894,11748,"Triangles",0.025,0.025,0.025,0.975,0.889272,0.714346
MultiSeat,D00036.obj,144,264,"Triangles",-0.832857,-0.476089,-0.572738,0.880015,0.700437,0.464139
MultiSeat,D00046.obj,1191,2354,"Triangles",-1.08795,-0.804888,-0.532844,0.665682,0.702764,0.648293
MultiSeat,D00053.obj,3214,2964,"Triangles",-1.03515,-0.420945,-0.425434,0.784886,0.488523,0.350467
MultiSeat,D00145.obj,168,308,"Triangles",-0.896267,-0.530211,-0.426733,0.920748,0.355447,0.313458
MultiSeat,D00146.obj,21992,43920,"Triangles",-0.905882,-0.616279,-0.348134,0.906829,0.472717,0.477922
MultiSeat,D00237.obj,1940,3840,"Triangles",-0.787628,-0.332612,-0.415469,1.05976,0.677802,0.564899
MultiSeat,D00245.obj,1672,3296,"Triangles",-0.880585,-0.549535,-0.423661,0.856701,0.388266,0.267195
MultiSeat,D00263.obj,41265,80270,"Triangles",-0.841545,-0.651861,-0.697537,0.821593,0.697074,0.352663
MultiSeat,D00273.obj,27775,55260,"Triangles",-1.03527,-0.495566,-0.418752,0.87142,0.407794,0.298309
MultiSeat,D00285.obj,3770,7440,"Triangles",-0.919754,-0.591648,-0.552807,0.782904,0.674496,0.31618
MultiSeat,D00289.obj,12463,24874,"Triangles",-0.866374,-0.520161,-0.349292,1.01841,0.40733,0.238818
