Class,File,Vertices,Faces,FaceType,Minx,Miny,Minz,Maxx,Maxy,Maxz
Fish,D00633.obj,6874,12658,"Triangles",-1,-1,-1,1,-0.203558,-0.307756
Fish,D00636.obj,6032,11020,"Triangles",-1,-1,-1,1,-0.130418,-0.225672
Fish,D00643.obj,7130,12930,"Triangles",-1,-1,-1,1,-0.0589601,-0.104137
Fish,D00682.obj,7010,12732,"Triangles",-1,-1,-1,1,-0.303656,-0.206098
Fish,D00763.obj,7048,12676,"Triangles",-1,-1,-1,1,0.184399,-0.117086
Fish,D00850.obj,8090,14734,"Triangles",-1,-1,-1,1,-0.144469,-0.158003
Fish,D00950.obj,6171,11286,"Triangles",-1,-1,-1,1,-0.173908,0.329279
FloorLamp,D00028.obj,6531,12696,"Triangles",-1,-1,-1,1,0.0640076,0.0641099
FloorLamp,D00093.obj,5556,11072,"Triangles",-1,-1,-1,0.382611,0.383857,1
FloorLamp,D00228.obj,5320,10628,"Triangles",-1,-1,-1,1,0.43541,0.435451
FloorLamp,D00388.obj,5139,9956,"Triangles",-1,-1,-1,1,0.782239,0.782534
FloorLamp,D00400.obj,7106,6827,"Triangles",-1,-1,-1,1,0.206191,0.205642
FloorLamp,D00408.obj,6413,11540,"Triangles",-1,-1,-1,1,0.680633,0.659777
FloorLamp,D00447.obj,5594,9800,"Triangles",-1,-1,-1,1,0.686073,0.686858
FloorLamp,D00495.obj,5668,11259,"Triangles",-1,-1,-1,1,0.370674,0.0554179
FloorLamp,D00563.obj,5568,12844,"Triangles",-1,-1,-1,1,0.364146,0.363268
FloorLamp,D00580.obj,11062,3563,"Triangles",-1,-1,-1,1,0.0485491,0.0603828
FloorLamp,D00740.obj,10816,21616,"Triangles",-1,-1,-1,1,0.298516,0.299796
FloorLamp,D00856.obj,5195,10384,"Triangles",-1,-1,-1,1,0.292766,0.300975
FloorLamp,D00875.obj,7576,14927,"Triangles",-1,-1,-1,1,0.0222665,0.0221446
FloorLamp,D00876.obj,7232,14456,"Triangles",-1,-1,-1,1,0.784651,0.805803
FloorLamp,D00888.obj,6523,13040,"Triangles",-1,-1,-1,1,0.125445,0.136375
FloorLamp,D00924.obj,8813,17268,"Triangles",-1,-1,-1,1,0.0611932,0.0591623
FloorLamp,D00981.obj,6948,13804,"Triangles",-1,-1,-1,1,0.247,0.248684
FloorLamp,m617.obj,7269,14486,"Triangles",-1,-1,-1,-0.248682,1,-0.174354
FloorLamp,m618.obj,6596,13180,"Triangles",-1,-1,-1,-0.770057,1,-0.770059
FloorLamp,m619.obj,8401,16776,"Triangles",-1,-1,-1,-0.6858,1,-0.6858
FloorLamp,m621.obj,5958,11888,"Triangles",-1,-1,-1,-0.748373,1,-0.748373
FloorLamp,m623.obj,7686,15336,"Triangles",-1,-1,-1,-0.453042,1,-0.52632
FloorLamp,m624.obj,12338,24660,"Triangles",-1,-1,-1,-0.692307,1,-0.27676
Glasses,D00225.obj,7766,15484,"Triangles",-1,-1,-1,1,0.894273,-0.497541
Glasses,D00432.obj,9486,18856,"Triangles",-1,-1,-1,1,0.944845,-0.6533
Glasses,D00475.obj,5156,10272,"Triangles",-1,-1,-1,1,0.762963,-0.339306
Glasses,D00560.obj,5756,11420,"Triangles",-1,-1,-1,1,0.761033,-0.516713
Glasses,D00575.obj,8736,15579,"Triangles",-1,-1,-1,0.813938,1,-0.648922
Glasses,D00630.obj,5733,11388,"Triangles",-1,-1,-1,1,0.95354,-0.2898
Glasses,D00640.obj,6993,11881,"Triangles",-1,-1,-1,0.986319,1,-0.667157
Glasses,D00656.obj,5516,11460,"Triangles",-1,-1,-1,1,0.986912,-0.489943
Glasses,D00660.obj,5385,8153,"Triangles",-1,-1,-1,0.991491,1,-0.673523
Glasses,D00717.obj,5446,10844,"Triangles",-1,-1,-1,1,0.938628,-0.317073
Glasses,D00730.obj,5262,10192,"Triangles",-1,-1,-1,0.812702,1,-0.636241
Glasses,D00813.obj,9712,19396,"Triangles",-1,-1,-1,1,0.741261,-0.26407
Glasses,D00816.obj,7876,14641,"Triangles",-1,-1,-1,1,0.999396,-0.66992
Glasses,D00877.obj,5573,10832,"Triangles",-1,-1,-1,1,0.87218,-0.42406
Glasses,D00883.obj,5907,11710,"Triangles",-1,-1,-1,0.992329,1,-0.692413
Glasses,D00937.obj,7174,14004,"Triangles",-1,-1,-1,1,0.96519,-0.599213
Glasses,D00994.obj,5215,10344,"Triangles",-1,-1,-1,0.915066,1,-0.583437
Guitar,D00023.obj,6310,12329,"Triangles",-1,-1,-1,1,-0.305704,-0.787621
Guitar,D00041.obj,7093,11508,"Triangles",-1,-1,-1,1,-0.463788,-0.901843
Guitar,D00097.obj,8927,17762,"Triangles",-1,-1,-1,1,-0.407581,-0.808715
Guitar,D00124.obj,6327,11499,"Triangles",-1,-1,-1,1,-0.365105,-0.868099
Guitar,D00222.obj,6968,13798,"Triangles",-1,-1,-1,1,-0.307481,-0.763214
Guitar,D00335.obj,8198,16002,"Triangles",-1,-1,-1,1,-0.298184,-0.745935
Guitar,D00374.obj,7517,14627,"Triangles",-1,-1,-1,1,-0.423593,-0.776001
Guitar,D00414.obj,7509,14521,"Triangles",-1,-1,-1,1,-0.37308,-0.69665
Guitar,D00416.obj,6155,11933,"Triangles",-1,-1,-1,1,-0.216291,-0.795827
Guitar,D00464.obj,5565,10755,"Triangles",-1,-1,-1,1,-0.155284,-0.673917
Guitar,D00494.obj,9570,4606,"Triangles",-1,-1,-1,1,-0.637376,-0.79777
Guitar,D00534.obj,7148,14168,"Triangles",-1,-1,-1,1,-0.353964,-0.78233
Guitar,D00549.obj,5170,9912,"Triangles",-1,-1,-1,1,-0.440664,-0.891968
Guitar,D00645.obj,6832,13530,"Triangles",-1,-1,-1,1,-0.282685,-0.8182
Guitar,D00849.obj,7373,13811,"Triangles",-1,-1,-1,1,-0.339758,-0.76324
Gun,D00103.obj,7465,12722,"Triangles",-1,-1,-1,1,0.129652,-0.684822
Gun,D00140.obj,6505,12820,"Triangles",-1,-1,-1,1,-0.277046,-0.746277
Gun,D00153.obj,5698,11372,"Triangles",-1,-1,-1,1,-0.0312614,-0.756369
Gun,D00161.obj,5800,11568,"Triangles",-1,-1,-1,1,0.099249,-0.718838
Gun,D00207.obj,8183,15770,"Triangles",-1,-1,-1,1,0.0719671,-0.65959
Gun,D00239.obj,7140,14267,"Triangles",-1,-1,-1,1,-0.417762,-0.852417
Gun,D00244.obj,5285,10530,"Triangles",-1,-1,-1,1,0.161566,-0.680333
Gun,D00282.obj,5633,11214,"Triangles",-1,-1,-1,1,-0.220015,-0.677773
Gun,D00368.obj,6935,13838,"Triangles",-1,-1,-1,1,0.084223,-0.683866
Gun,D00425.obj,5425,10632,"Triangles",-1,-1,-1,1,0.00985789,-0.792613
Gun,D00477.obj,7421,14320,"Triangles",-1,-1,-1,1,-0.569498,-0.881652
Gun,D00606.obj,6903,13798,"Triangles",-1,-1,-1,1,0.173248,-0.634408
Gun,D00802.obj,8954,17872,"Triangles",-1,-1,-1,1,-0.216593,-0.803753
Gun,D00819.obj,8628,16989,"Triangles",-1,-1,-1,1,0.0172061,-0.694013
Gun,D00826.obj,5927,11864,"Triangles",-1,-1,-1,1,-0.365053,-0.736507
Gun,D00929.obj,8168,15678,"Triangles",-1,-1,-1,1,0.251144,-0.802067
Gun,D00972.obj,7217,13467,"Triangles",-1,-1,-1,1,0.0472152,-0.638629
Gun,m648.obj,5963,11878,"Triangles",-1,-1,-1,1,0.239078,-0.782903
Gun,m649.obj,7302,14361,"Triangles",-1,-1,-1,1,0.39,-0.760499
Gun,m650.obj,5221,9986,"Triangles",-1,-1,-1,1,0.337,-0.719499
Gun,m651.obj,7748,15444,"Triangles",-1,-1,-1,-0.487008,0.292878,1
Gun,m652.obj,6473,13244,"Triangles",-1,-1,-1,-0.643303,0.430036,1
Gun,m653.obj,7128,14232,"Triangles",-1,-1,-1,1,-0.0696716,-0.700568
Gun,m654.obj,6772,13504,"Triangles",-1,-1,-1,1,0.117213,-0.811581
Gun,m655.obj,5698,11372,"Triangles",-1,-1,-1,-0.739328,0.158945,1
Gun,m656.obj,7881,15444,"Triangles",-1,-1,-1,-0.699736,0.155055,1
Gun,m657.obj,9141,18236,"Triangles",-1,-1,-1,-0.567218,0.519261,1
Gun,m658.obj,5279,10532,"Triangles",-1,-1,-1,-0.652735,0.246512,1
Gun,m659.obj,6564,13057,"Triangles",-1,-1,-1,1,-0.00429267,-0.704623
Gun,m660.obj,8119,17328,"Triangles",-1,-1,-1,-0.722,0.0565032,1
Gun,m661.obj,5843,11614,"Triangles",-1,-1,-1,1,-0.734339,0.100737
Gun,m662.obj,5840,11588,"Triangles",-1,-1,-1,1,-0.722297,0.969198
Gun,m663.obj,8899,17716,"Triangles",-1,-1,-1,1,-0.758926,0.12325
Gun,m664.obj,6935,13838,"Triangles",-1,-1,-1,1,0.465659,-0.632507
Gun,m665.obj,5005,9816,"Triangles",-1,-1,-1,-0.66328,0.391396,1
Gun,m666.obj,6720,13420,"Triangles",-1,-1,-1,1,0.408568,-0.488478
Gun,m667.obj,7627,15220,"Triangles",-1,-1,-1,-0.80953,-0.16512,1
Gun,m668.obj,7803,15316,"Triangles",-1,-1,-1,-0.85216,-0.405181,1
Gun,m669.obj,6600,12892,"Triangles",-1,-1,-1,-0.842,-0.705501,1
Gun,m670.obj,5223,10414,"Triangles",-1,-1,-1,1,-0.344208,-0.901486
Gun,m671.obj,6319,12560,"Triangles",-1,-1,-1,-0.893842,-0.55199,1
Gun,m672.obj,8724,17420,"Triangles",-1,-1,-1,-0.908069,-0.550276,1
Gun,m675.obj,8432,16628,"Triangles",-1,-1,-1,1,-0.473882,-0.812133
Gun,m676.obj,9397,18734,"Triangles",-1,-1,-1,-0.642806,-0.484493,1
Gun,m677.obj,5890,11743,"Triangles",-1,-1,-1,1,-0.742707,-0.925617
Gun,m678.obj,9034,17674,"Triangles",-1,-1,-1,-0.913175,-0.60624,1
Gun,m679.obj,7277,14322,"Triangles",-1,-1,-1,-0.888135,-0.540882,1
Gun,m680.obj,5476,10806,"Triangles",-1,-1,-1,-0.924503,-0.804901,1
Gun,m681.obj,8884,17668,"Triangles",-1,-1,-1,1,-0.870505,-0.453078
Gun,m682.obj,8757,17340,"Triangles",-1,-1,-1,1,-0.861781,-0.421676
Gun,m683.obj,9104,18136,"Triangles",-1,-1,-1,-0.650949,-0.856061,1
Gun,m684.obj,6979,13860,"Triangles",-1,-1,-1,1,0.0429629,-0.357409
Gun,m685.obj,8517,17024,"Triangles",-1,-1,-1,-0.656952,-0.342613,1
Gun,m686.obj,5188,10339,"Triangles",-1,-1,-1,1,-0.824295,-0.512474
Hand,D01022.obj,9657,19426,"Triangles",-1,-1,-1,1,-0.212379,0.0463957
Hand,D01024.obj,7545,15066,"Triangles",-1,-1,-1,0.622617,1,-0.209368
Hand,D01041.obj,7537,14860,"Triangles",-1,-1,-1,-0.0723706,1,0.0696106
Hand,D01060.obj,7427,14640,"Triangles",-1,-1,-1,-0.154335,1,0.0533831
Hand,D01074.obj,9310,18615,"Triangles",-1,-1,-1,-0.242718,1,0.134455
Hand,D01106.obj,6458,12886,"Triangles",-1,-1,-1,-0.651459,-0.768577,1
Hand,D01118.obj,7214,14424,"Triangles",-1,-1,-1,0.15216,-0.322731,1
Hand,D01153.obj,6250,12496,"Triangles",-1,-1,-1,-0.30749,-0.434777,1
Hand,D01162.obj,7103,14202,"Triangles",-1,-1,-1,0.754448,0.596406,1
Hand,D01170.obj,8938,17872,"Triangles",-1,-1,-1,-0.0223749,-0.279507,1
Hand,D01172.obj,5423,10492,"Triangles",-1,-1,-1,-0.312861,1,-0.272242
Hand,D01193.obj,9255,18506,"Triangles",-1,-1,-1,0.579271,-0.220326,1
Hand,D01198.obj,7570,15136,"Triangles",-1,-1,-1,-0.535421,-0.674524,1
Hand,m323.obj,5423,10493,"Triangles",-1,-1,-1,-0.312583,1,-0.272287
Hand,m324.obj,6250,12496,"Triangles",-1,-1,-1,-0.306559,-0.436153,1
Hand,m325.obj,7537,14860,"Triangles",-1,-1,-1,-0.0723706,1,0.0696106
Hand,m326.obj,7427,14640,"Triangles",-1,-1,-1,-0.154335,1,0.0533831
Hand,m327.obj,9255,18506,"Triangles",-1,-1,-1,0.579271,-0.220326,1
Hand,m330.obj,9657,19426,"Triangles",-1,-1,-1,1,-0.212379,0.0463957
Hand,m331.obj,9310,18615,"Triangles",-1,-1,-1,-0.242718,1,0.134455
Hand,m332.obj,7103,14202,"Triangles",-1,-1,-1,0.754448,0.596406,1
Hand,m333.obj,5922,11840,"Triangles",-1,-1,-1,0.859461,0.347589,1
Hand,m334.obj,7545,15066,"Triangles",-1,-1,-1,0.622617,1,-0.209368
Hand,m336.obj,7214,14424,"Triangles",-1,-1,-1,0.15216,-0.322731,1
Hand,m337.obj,7570,15136,"Triangles",-1,-1,-1,-0.535421,-0.674524,1
Hand,m338.obj,8938,17872,"Triangles",-1,-1,-1,-0.0223749,-0.279507,1
Hand,m339.obj,6457,12884,"Triangles",-1,-1,-1,-0.651459,-0.768577,1
Hat,m1627.obj,5909,11798,"Triangles",-1,-1,-1,1,-0.0792401,0.400427
Hat,m1628.obj,5561,10706,"Triangles",-1,-1,-1,0.612191,0.116874,1
Hat,m1629.obj,6407,12322,"Triangles",-1,-1,-1,0.483413,-0.109202,1
Hat,m1630.obj,5903,11802,"Triangles",-1,-1,-1,0.825413,-0.111154,1
Hat,m1631.obj,6393,12072,"Triangles",-1,-1,-1,0.746604,-0.0239348,1
Hat,m1632.obj,6255,12556,"Triangles",-1,-1,-1,0.763421,0.621189,1
Hat,m1633.obj,8359,16571,"Triangles",-1,-1,-1,0.0120884,0.735107,1
Hat,m1636.obj,7259,14514,"Triangles",-1,-1,-1,0.828867,0.839322,1
Hat,m1637.obj,6501,12998,"Triangles",-1,-1,-1,0.599358,0.381484,1
Hat,m1639.obj,5795,11532,"Triangles",-1,-1,-1,0.346722,1,0.826825
Hat,m1640.obj,6868,13732,"Triangles",-1,-1,-1,0.479848,0.430848,1
Hat,m1641.obj,8554,17096,"Triangles",-1,-1,-1,0.123301,1,0.570743
Helicopter,D00038.obj,6654,12369,"Triangles",-1,-1,-1,1,-0.716362,-0.925327
Helicopter,D00191.obj,6028,11536,"Triangles",-1,-1,-1,1,0.626273,-0.287953
Helicopter,D00361.obj,6765,11377,"Triangles",-1,-1,-1,1,0.593081,-0.446364
Helicopter,D00423.obj,9309,18562,"Triangles",-1,-1,-1,1,0.534019,-0.41868
Helicopter,D00470.obj,8135,16201,"Triangles",-1,-1,-1,1,0.410772,-0.278129
Helicopter,D00471.obj,5492,9850,"Triangles",-1,-1,-1,1,-0.554248,0.149637
Helicopter,D00498.obj,5694,10528,"Triangles",-1,-1,-1,1,0.504884,-0.45801
Helicopter,D00502.obj,6690,11086,"Triangles",-1,-1,-1,1,-0.396919,0.30006
Helicopter,D00644.obj,8761,17538,"Triangles",-1,-1,-1,1,0.852767,-0.61507
Helicopter,D00658.obj,5493,10110,"Triangles",-1,-1,-1,1,0.525736,-0.364641
Helicopter,D00751.obj,8808,16654,"Triangles",-1,-1,-1,1,0.714846,-0.478239
Helicopter,D00796.obj,8105,16134,"Triangles",-1,-1,-1,0.729918,1,-0.386235
Helicopter,D00820.obj,5234,8610,"Triangles",-1,-1,-1,1,0.461726,-0.331043
Helicopter,D00868.obj,8097,16023,"Triangles",-1,-1,-1,1,0.516275,-0.621419
Helicopter,D00986.obj,6880,13468,"Triangles",-1,-1,-1,1,0.386027,-0.656418
Helicopter,D00991.obj,5626,10667,"Triangles",-1,-1,-1,1,0.00244224,-0.243435
Helicopter,m1302.obj,7625,15016,"Triangles",-1,-1,-1,-0.606558,-0.442623,1
Helicopter,m1304.obj,5909,11780,"Triangles",-1,-1,-1,-0.491566,-0.266798,1
Helicopter,m1307.obj,9227,16877,"Triangles",-1,-1,-1,0.534624,-0.343296,1
Helicopter,m1308.obj,7299,14594,"Triangles",-1,-1,-1,1,-0.629001,0.663164
Helicopter,m1309.obj,5700,10768,"Triangles",-1,-1,-1,1,-0.499952,0.321021
Helicopter,m1310.obj,9313,18570,"Triangles",-1,-1,-1,0.577937,-0.42259,1
Helicopter,m1311.obj,7143,14282,"Triangles",-1,-1,-1,0.740798,-0.616358,1
Helicopter,m1312.obj,8105,16134,"Triangles",-1,-1,-1,1,-0.397379,0.715141
Helicopter,m1313.obj,8292,16316,"Triangles",-1,-1,-1,0.660013,1,-0.439684
Helicopter,m1314.obj,8413,16534,"Triangles",-1,-1,-1,1,0.564208,-0.228634
Helicopter,m1315.obj,8914,17652,"Triangles",-1,-1,-1,0.531044,1,-0.576307
Helicopter,m1316.obj,6906,13702,"Triangles",-1,-1,-1,1,0.170213,-0.508962
Helicopter,m1317.obj,6880,13468,"Triangles",-1,-1,-1,1,0.356457,-0.580899
Helicopter,m1318.obj,6107,11946,"Triangles",-1,-1,-1,1,0.545537,-0.525657
Helicopter,m1319.obj,9408,18624,"Triangles",-1,-1,-1,0.395232,1,-0.676726
Helicopter,m1321.obj,5726,11086,"Triangles",-1,-1,-1,0.334657,-0.463661,1
Helicopter,m1322.obj,5355,10630,"Triangles",-1,-1,-1,0.754686,1,-0.441181
Helicopter,m1325.obj,5127,9602,"Triangles",-1,-1,-1,0.710996,1,-0.421636
Helicopter,m1326.obj,5390,10399,"Triangles",-1,-1,-1,1,-0.413747,0.716103
Helicopter,m1328.obj,7414,14840,"Triangles",-1,-1,-1,1,-0.381227,0.609223
Helicopter,m1329.obj,5620,11152,"Triangles",-1,-1,-1,0.604482,0.156935,1
Helicopter,m1330.obj,9288,18566,"Triangles",-1,-1,-1,-0.584061,-0.523522,1
Helicopter,m1332.obj,8145,16221,"Triangles",-1,-1,-1,0.482789,-0.376876,1
Helicopter,m1333.obj,7204,14430,"Triangles",-1,-1,-1,0.665139,-0.477863,1
Helicopter,m1334.obj,8952,17894,"Triangles",-1,-1,-1,0.664293,-0.479145,1
Helicopter,m1336.obj,5696,11309,"Triangles",-1,-1,-1,0.506149,-0.450204,1
House,D00001.obj,5827,7126,"Triangles",-1,-1,-1,0.57845,1,-0.213686
House,D00044.obj,5101,9419,"Triangles",-1,-1,-1,0.938949,1,0.146402
House,D00091.obj,6308,12150,"Triangles",-1,-1,-1,1,0.566152,0.257182
House,D00095.obj,5007,6568,"Triangles",-1,-1,-1,1,0.920591,-0.247593
House,D00286.obj,7119,11684,"Triangles",-1,-1,-1,0.958593,1,0.0243425
House,D00325.obj,5186,6824,"Triangles",-1,-1,-1,0.983324,0.924314,1
House,D00359.obj,8880,11606,"Triangles",-1,-1,-1,0.970042,1,0.170083
House,D00415.obj,6296,9684,"Triangles",-1,-1,-1,-0.029949,1,-0.159781
House,D00568.obj,6132,11944,"Triangles",-1,-1,-1,1,0.600655,0.676336
House,D00574.obj,7807,21944,"Triangles",-1,-1,-1,-0.832766,-0.77023,1
House,D00665.obj,6536,12749,"Triangles",-1,-1,-1,1,0.918273,0.506505
House,D00889.obj,8890,15728,"Triangles",-1,-1,-1,1,0.870239,0.00829077
House,D00901.obj,8628,15290,"Triangles",-1,-1,-1,1,0.995273,0.00943542
House,D00903.obj,7034,7564,"Triangles",-1,-1,-1,1,0.643419,0.00764263
House,D00965.obj,7288,13872,"Triangles",-1,-1,-1,0.988113,1,-0.145237
House,m423.obj,7733,15444,"Triangles",-1,-1,-1,1,-0.401876,-0.229821
House,m429.obj,7156,13674,"Triangles",-1,-1,-1,1,0.133758,0.939768
House,m430.obj,5622,10704,"Triangles",-1,-1,-1,1,-0.10103,0.468189
House,m431.obj,8513,16369,"Triangles",-1,-1,-1,1,-0.704701,-0.036939
House,m432.obj,7486,14735,"Triangles",-1,-1,-1,1,-0.358318,0.961354
House,m433.obj,7409,14294,"Triangles",-1,-1,-1,1,-0.580909,0.818181
House,m434.obj,5472,10926,"Triangles",-1,-1,-1,0.333333,1,1
House,m435.obj,5279,10504,"Triangles",-1,-1,-1,1,-0.325,-1.19209e-07
House,m436.obj,7374,14548,"Triangles",-1,-1,-1,1,-0.312491,-0.030198
House,m439.obj,7064,13948,"Triangles",-1,-1,-1,0.187019,-0.650101,1
House,m440.obj,5603,11290,"Triangles",-1,-1,-1,0.319587,-0.0721643,1
House,m441.obj,5247,8605,"Triangles",-1,-1,-1,0.374511,-0.131375,1
House,m443.obj,7478,14805,"Triangles",-1,-1,-1,0.165288,-0.0743812,1
House,m446.obj,5156,7259,"Triangles",-1,-1,-1,1,-0.27867,-0.0573697
House,m447.obj,7236,13932,"Triangles",-1,-1,-1,1,-0.049659,-0.0731432
House,m448.obj,8887,17752,"Triangles",-1,-1,-1,0.451712,1,0.84065
House,m449.obj,8843,17572,"Triangles",-1,-1,-1,0.380177,0.0519536,1
House,m451.obj,7947,15780,"Triangles",-1,-1,-1,1,-0.533345,0.0787874
House,m452.obj,5667,11331,"Triangles",-1,-1,-1,1,0.512509,0.560907
House,m453.obj,7323,14992,"Triangles",-1,-1,-1,1,0.684627,0.503286
House,m454.obj,7370,14556,"Triangles",-1,-1,-1,1,-0.237053,0.115895
House,m456.obj,7883,15255,"Triangles",-1,-1,-1,1,-0.0327117,0.9322
House,m457.obj,7478,14805,"Triangles",-1,-1,-1,0.165288,-0.0743812,1
House,m460.obj,5656,10336,"Triangles",-1,-1,-1,1,0.381034,0.53685
House,m461.obj,6188,12331,"Triangles",-1,-1,-1,1,0.684705,0.454857
House,m462.obj,6656,13284,"Triangles",-1,-1,-1,0.379467,0.218568,1
HumanHead,D00205.obj,6224,16476,"Triangles",-1,-1,-1,0.144639,0.705456,1
HumanHead,D00434.obj,12918,42108,"Triangles",-1,-1,-1,0.413032,1,0.721586
HumanHead,D00487.obj,9533,31710,"Triangles",-1,-1,-1,0.577995,0.614659,1
HumanHead,D00566.obj,5228,17736,"Triangles",-1,-1,-1,0.342997,0.761209,1
HumanHead,D00610.obj,11577,40530,"Triangles",-1,-1,-1,0.713655,0.718218,1
HumanHead,D00629.obj,8338,28800,"Triangles",-1,-1,-1,0.74294,0.609718,1
HumanHead,D00653.obj,8000,27288,"Triangles",-1,-1,-1,0.0752041,0.25839,1
HumanHead,D00758.obj,6362,16395,"Triangles",-1,-1,-1,0.508212,0.688836,1
HumanHead,D00910.obj,5376,12264,"Triangles",-1,-1,-1,0.247708,1,0.953011
HumanHead,D00984.obj,5301,19812,"Triangles",-1,-1,-1,0.506533,0.254199,1
HumanHead,m340.obj,9464,18866,"Triangles",-1,-1,-1,0.840019,1,0.944095
HumanHead,m341.obj,5797,11430,"Triangles",-1,-1,-1,0.374432,1,0.677149
HumanHead,m342.obj,6694,12990,"Triangles",-1,-1,-1,0.406503,1,0.690711
HumanHead,m343.obj,5657,11093,"Triangles",-1,-1,-1,0.403295,1,0.696985
HumanHead,m344.obj,7189,13950,"Triangles",-1,-1,-1,0.137413,0.557257,1
HumanHead,m345.obj,5216,9859,"Triangles",-1,-1,-1,0.961754,1,0.844356
HumanHead,m346.obj,8970,17891,"Triangles",-1,-1,-1,0.212451,1,0.545785
HumanHead,m347.obj,6011,12280,"Triangles",-1,-1,-1,0.162806,1,0.550171
HumanHead,m349.obj,6687,12244,"Triangles",-1,-1,-1,0.453234,1,0.626309
HumanHead,m350.obj,6451,12780,"Triangles",-1,-1,-1,1,0.932615,0.948722
HumanHead,m351.obj,8088,16058,"Triangles",-1,-1,-1,0.497964,1,0.720958
HumanHead,m352.obj,8761,17391,"Triangles",-1,-1,-1,0.520655,1,0.928562
HumanHead,m354.obj,5150,10294,"Triangles",-1,-1,-1,0.101977,1,0.431909
HumanHead,m355.obj,8679,17354,"Triangles",-1,-1,-1,0.175763,1,0.597244
HumanHead,m356.obj,7166,14328,"Triangles",-1,-1,-1,0.512446,1,0.885105
HumanHead,m357.obj,7752,15502,"Triangles",-1,-1,-1,0.555288,1,0.914383
HumanHead,m358.obj,6008,11930,"Triangles",-1,-1,-1,0.293933,1,0.639933
HumanHead,m359.obj,9065,18117,"Triangles",-1,-1,-1,0.733333,0.966667,1
HumanHead,m360.obj,6415,12826,"Triangles",-1,-1,-1,0.51745,1,0.809871
HumanHead,m361.obj,6683,13333,"Triangles",-1,-1,-1,0.369863,1,0.506848
HumanHead,m362.obj,5071,10130,"Triangles",-1,-1,-1,0.473227,1,0.580522
HumanHead,m363.obj,5426,10688,"Triangles",-1,-1,-1,0.448657,1,0.831783
HumanHead,m364.obj,5921,11781,"Triangles",-1,-1,-1,0.361562,1,0.867295
HumanHead,m365.obj,8833,17662,"Triangles",-1,-1,-1,0.680799,1,0.390919
HumanHead,m366.obj,5640,11213,"Triangles",-1,-1,-1,0.244375,1,0.268308
HumanHead,m367.obj,6133,12164,"Triangles",-1,-1,-1,0.217522,1,0.27576
HumanHead,m368.obj,5587,10920,"Triangles",-1,-1,-1,0.443556,1,0.871979
Humanoid,m118.obj,8982,17908,"Triangles",-1,-1,-1,-0.454878,1,-0.637423
Humanoid,m119.obj,9204,18345,"Triangles",-1,-1,-1,-0.473097,1,-0.596377
Humanoid,m120.obj,5306,10548,"Triangles",-1,-1,-1,-0.479166,1,-0.583421
Humanoid,m121.obj,5024,9988,"Triangles",-1,-1,-1,-0.387124,1,-0.62047
Humanoid,m122.obj,8693,17330,"Triangles",-1,-1,-1,-0.459632,1,-0.471825
Humanoid,m123.obj,9003,17948,"Triangles",-1,-1,-1,-0.477529,1,-0.452507
Humanoid,m124.obj,8834,17584,"Triangles",-1,-1,-1,-0.422844,1,-0.559587
Humanoid,m125.obj,8780,17560,"Triangles",-1,-1,-1,-0.309316,-0.438179,1
Humanoid,m126.obj,5159,10182,"Triangles",-1,-1,-1,-0.507387,1,-0.684539
Humanoid,m128.obj,8578,17093,"Triangles",-1,-1,-1,-0.452941,1,-0.541175
Humanoid,m129.obj,8077,20776,"Triangles",-1,-1,-1,-0.4765,1,-0.617223
Humanoid,m130.obj,8494,16802,"Triangles",-1,-1,-1,-0.437863,1,-0.676749
Humanoid,m131.obj,6282,11552,"Triangles",-1,-1,-1,-0.372785,-0.636785,1
Humanoid,m132.obj,7528,14031,"Triangles",-1,-1,-1,-0.639208,-0.413672,1
Humanoid,m133.obj,5960,11485,"Triangles",-1,-1,-1,-0.347625,1,-0.599455
Humanoid,m134.obj,7079,13849,"Triangles",-1,-1,-1,-0.551714,1,-0.663977
Humanoid,m135.obj,5257,10437,"Triangles",-1,-1,-1,-0.427956,1,-0.486465
Humanoid,m136.obj,8373,16677,"Triangles",-1,-1,-1,-0.440059,1,-0.61951
Humanoid,m137.obj,5694,11370,"Triangles",-1,-1,-1,-0.188771,1,-0.564196
Humanoid,m139.obj,6090,12020,"Triangles",-1,-1,-1,0.0490603,1,-0.532397
Humanoid,m141.obj,6295,11578,"Triangles",-1,-1,-1,-0.36839,1,-0.368975
Humanoid,m144.obj,7273,14496,"Triangles",-1,-1,-1,-0.352817,1,-0.622404
Humanoid,m145.obj,6379,12748,"Triangles",-1,-1,-1,-0.26141,1,0.00997281
Humanoid,m146.obj,6692,12356,"Triangles",-1,-1,-1,-0.300255,1,-0.21239
Humanoid,m147.obj,7555,14315,"Triangles",-1,-1,-1,-0.303225,1,-0.55756
Humanoid,m148.obj,6093,11965,"Triangles",-1,-1,-1,0.0786927,1,-0.592417
Humanoid,m149.obj,8671,17328,"Triangles",-1,-1,-1,-0.633156,1,-0.382313
Humanoid,m150.obj,6246,11502,"Triangles",-1,-1,-1,-0.551785,1,-0.244004
Humanoid,m151.obj,5287,10536,"Triangles",-1,-1,-1,-0.424678,1,-0.547956
Humanoid,m152.obj,5347,9839,"Triangles",-1,-1,-1,-0.262234,1,-0.527945
Humanoid,m153.obj,5166,8972,"Triangles",-1,-1,-1,-0.366067,1,-0.582543
