Class,File,BaryX,BaryY,BaryZ,LargeEig,SmallEig
"./ResampledDatabase/Insect",D00713.obj,-0.104472,-0.002694,-0.0503829,0.172912,0.0347541
"./ResampledDatabase/Insect",D00732.obj,0.0974986,-0.0396262,0.018251,0.117905,0.0159192
"./ResampledDatabase/Insect",D00734.obj,0.00416416,-0.0416865,0.016869,0.110221,0.0270275
"./ResampledDatabase/Insect",D00746.obj,-0.00342213,-0.00860734,-0.0703248,0.271342,0.0328444
"./ResampledDatabase/Insect",D00752.obj,0.0400853,0.0162293,-0.0294285,0.230453,0.0188648
"./ResampledDatabase/Insect",D00753.obj,0.0883634,-0.00962805,0.0596819,0.143405,0.028223
"./ResampledDatabase/Insect",D00774.obj,-0.00348029,0.00651558,-0.00622945,0.194431,0.0217607
"./ResampledDatabase/Insect",D00786.obj,0.0553604,-2.9724e-05,0.0588177,0.172479,0.0176755
"./ResampledDatabase/Insect",D00787.obj,-0.00890509,-0.00822328,-4.02475e-05,0.0887922,2.05553e-06
"./ResampledDatabase/Insect",D00788.obj,-0.0233017,0.0661896,-0.00361048,0.104151,0.0297369
"./ResampledDatabase/Insect",D00806.obj,-0.0894984,-0.000361603,0.0885328,0.234642,0.0382562
"./ResampledDatabase/Insect",D00814.obj,0.00502114,-0.0654597,-0.0479037,0.309206,0.00555609
"./ResampledDatabase/Insect",D00855.obj,0.0439618,-0.00398701,-0.00185083,0.179614,0.0186892
"./ResampledDatabase/Insect",D00884.obj,-0.0406887,0.0551601,-0.0186697,0.160786,0.0424821
"./ResampledDatabase/Insect",D00895.obj,-0.108073,-0.00896827,-0.0491623,0.120104,0.0239328
"./ResampledDatabase/Insect",D00973.obj,-0.0782854,-0.00171979,0.0386609,0.193063,0.0190513
"./ResampledDatabase/Insect",D00989.obj,-0.0112019,-0.00266666,0.00693078,0.176344,0.0109292
"./ResampledDatabase/Insect",m0.obj,0.0751843,-0.00187952,0.0530035,0.212411,0.0201198
"./ResampledDatabase/Insect",m1.obj,0.0575438,0.00701054,-0.000312779,0.245438,0.0142704
"./ResampledDatabase/Insect",m10.obj,0.0191584,-0.0643255,-0.0478528,0.309186,0.00555567
"./ResampledDatabase/Insect",m11.obj,-0.0264407,0.0134646,0.00103588,0.21394,0.000136534
"./ResampledDatabase/Insect",m12.obj,-0.0201443,-0.03365,-0.0197897,0.276647,0.0284309
"./ResampledDatabase/Insect",m13.obj,-0.00375813,0.00880176,0.0303054,0.165432,0.00173124
"./ResampledDatabase/Insect",m14.obj,-0.00397812,-0.0228424,0.042188,0.209124,0.00307172
"./ResampledDatabase/Insect",m15.obj,-0.0273978,0.0133063,0.000919706,0.243234,0.000154565
"./ResampledDatabase/Insect",m16.obj,0.0853511,-0.00677364,0.00427769,0.0948445,0.0170598
"./ResampledDatabase/Insect",m17.obj,-0.00111289,0.00579228,-0.0055522,0.194372,0.0217544
"./ResampledDatabase/Insect",m18.obj,-0.00652334,-0.0213138,-0.0733629,0.271994,0.0329234
"./ResampledDatabase/Insect",m19.obj,-0.0176103,-0.0176256,-0.00899412,0.212904,0.0206888
"./ResampledDatabase/Insect",m2.obj,0.0961296,-0.000169837,0.0653358,0.251749,0.0292125
"./ResampledDatabase/Insect",m20.obj,-0.000941658,-0.0376413,0.0124396,0.133804,0.0326856
"./ResampledDatabase/Insect",m21.obj,-0.00415019,-0.00785349,-0.0724037,0.166675,0.0430157
"./ResampledDatabase/Insect",m22.obj,-0.0670837,-0.00917078,0.0114181,0.121614,0.0275846
"./ResampledDatabase/Insect",m23.obj,0.0872848,-0.0010264,-0.0268852,0.161015,0.0189329
"./ResampledDatabase/Insect",m24.obj,-0.0607538,-0.00252915,0.0236771,0.20364,0.0281936
"./ResampledDatabase/Insect",m25.obj,0.0227616,-0.00437951,0.0774395,0.156218,0.0251256
"./ResampledDatabase/Insect",m26.obj,0.101571,0.0107631,-0.000500738,0.0451792,0.00746554
"./ResampledDatabase/Insect",m3.obj,0.0288748,-0.0137872,-0.00298497,0.188518,0.0351613
"./ResampledDatabase/Insect",m4.obj,0.0684548,-0.00725292,0.0585401,0.215266,0.0140428
"./ResampledDatabase/Insect",m6.obj,0.0456438,-0.121544,-0.0028318,0.068968,0.0182126
"./ResampledDatabase/Insect",m7.obj,0.0548889,-0.00162334,0.0300206,0.308398,0.0330744
"./ResampledDatabase/Insect",m8.obj,-0.0672327,-0.0598862,0.00215511,0.211616,0.0503959
"./ResampledDatabase/Insect",m9.obj,-0.00641114,-0.168903,-0.104611,0.199131,0.0266815
"./ResampledDatabase/Jet",m1147.obj,0.0607787,-0.00115863,0.0590805,0.223143,0.00785584
"./ResampledDatabase/Jet",m1149.obj,0.0605199,0.00230858,0.0474344,0.301741,0.00730899
"./ResampledDatabase/Jet",m1150.obj,-0.0103068,-2.3247e-05,0.0189603,0.210481,0.00603995
"./ResampledDatabase/Jet",m1151.obj,-0.00374341,-0.0118843,-0.00312428,0.225345,0.00865967
"./ResampledDatabase/Jet",m1152.obj,-0.0210913,-0.00316642,0.0479727,0.177917,0.0122202
"./ResampledDatabase/Jet",m1153.obj,0.0510085,-0.00388019,-0.0585194,0.276272,0.0104397
"./ResampledDatabase/Jet",m1154.obj,-0.0266124,-0.00513725,0.0660693,0.200631,0.0066025
"./ResampledDatabase/Jet",m1155.obj,0.011347,-0.00329865,0.0169595,0.225495,0.00754523
"./ResampledDatabase/Jet",m1156.obj,-0.0367224,0.000180519,0.0210922,0.152714,0.00513967
"./ResampledDatabase/Jet",m1157.obj,0.00632982,-0.00119826,0.0177818,0.228922,0.00513749
"./ResampledDatabase/Jet",m1158.obj,-0.0326326,0.0015317,-0.0506722,0.156449,0.014408
"./ResampledDatabase/Jet",m1159.obj,-0.0210913,-0.00316642,0.0479727,0.177917,0.0122202
"./ResampledDatabase/Jet",m1161.obj,0.0282032,-0.00376974,0.0739837,0.228037,0.00637451
"./ResampledDatabase/Jet",m1162.obj,-0.0329819,-0.000486047,0.0429232,0.230599,0.00563388
"./ResampledDatabase/Jet",m1163.obj,-0.0333908,-0.00304208,0.0360715,0.215144,0.00583078
"./ResampledDatabase/Jet",m1165.obj,-0.0262647,-0.000142682,0.036776,0.231453,0.00429649
"./ResampledDatabase/Jet",m1166.obj,-0.00276147,-0.0018796,0.0209632,0.208373,0.00795176
"./ResampledDatabase/Jet",m1167.obj,0.126281,-0.000905354,-0.023736,0.245542,0.00710064
"./ResampledDatabase/Jet",m1168.obj,0.123521,-0.000877336,0.0517159,0.196115,0.00507431
"./ResampledDatabase/Jet",m1169.obj,0.15061,-0.0022826,0.00549915,0.233817,0.00948758
"./ResampledDatabase/Jet",m1171.obj,0.129176,-0.00367825,0.0166294,0.231646,0.00637697
"./ResampledDatabase/Jet",m1172.obj,-0.172526,-0.00203991,-0.0263673,0.197621,0.00232086
"./ResampledDatabase/Jet",m1173.obj,0.0990814,-0.0030484,-0.0462724,0.197503,0.00413286
"./ResampledDatabase/Jet",m1174.obj,0.128591,-0.00307734,0.0296698,0.219219,0.00816404
"./ResampledDatabase/Jet",m1175.obj,0.0941674,0.000225317,0.0716294,0.195912,0.00794468
"./ResampledDatabase/Jet",m1176.obj,-0.0570043,-0.00458506,-0.0699627,0.170206,0.00541208
"./ResampledDatabase/Jet",m1177.obj,0.104606,0.000280102,0.0485036,0.171287,0.00537007
"./ResampledDatabase/Jet",m1178.obj,0.118715,-0.00377503,-0.0209376,0.21172,0.00444091
"./ResampledDatabase/Jet",m1179.obj,0.139967,-0.00267953,0.0536141,0.209088,0.00374033
"./ResampledDatabase/Jet",m1180.obj,0.163369,9.73726e-05,0.0529495,0.162216,0.00434802
"./ResampledDatabase/Jet",m1181.obj,0.098702,-0.0001144,0.0447884,0.174247,0.0043851
"./ResampledDatabase/Jet",m1182.obj,0.154466,-0.00175125,-0.0426948,0.237032,0.00647593
"./ResampledDatabase/Jet",m1183.obj,0.202412,-0.00128264,0.0280253,0.165804,0.00479889
"./ResampledDatabase/Jet",m1184.obj,0.153817,-0.00321623,-0.00603385,0.210311,0.00709262
"./ResampledDatabase/Jet",m1185.obj,0.0913087,-0.000217454,0.0304348,0.23,0.00684155
"./ResampledDatabase/Jet",m1187.obj,0.138412,-0.00145212,0.0698697,0.17394,0.00536834
"./ResampledDatabase/Jet",m1188.obj,0.0359372,-0.0223638,-0.0564085,0.17502,0.00814012
"./ResampledDatabase/Jet",m1190.obj,0.071628,-0.000541589,-0.0567297,0.206129,0.0152835
"./ResampledDatabase/Jet",m1191.obj,-0.0751624,-0.00706532,0.013398,0.168116,0.00403871
"./ResampledDatabase/Jet",m1193.obj,0.123061,-0.00128518,0.0655866,0.185817,0.00401195
"./ResampledDatabase/Jet",m1194.obj,0.086486,-0.00619039,0.0577739,0.17135,0.00421634
"./ResampledDatabase/Jet",m1195.obj,0.125068,-0.00126751,0.0369461,0.133449,0.00334086
"./ResampledDatabase/Jet",m1196.obj,0.11732,-0.00123855,0.0546648,0.146347,0.00328407
"./ResampledDatabase/Jet",m1197.obj,0.161112,0.000100724,0.0435118,0.149751,0.00399475
"./ResampledDatabase/Jet",m1198.obj,0.117604,-0.00277264,0.054781,0.178455,0.00488236
"./ResampledDatabase/Jet",m1199.obj,0.0683294,-0.00175528,0.0640204,0.18714,0.00386783
"./ResampledDatabase/Jet",m1200.obj,-0.00279947,-0.0025047,-0.0280084,0.155616,0.0105235
"./ResampledDatabase/Jet",m1201.obj,-0.0802052,-0.0127891,-0.0351935,0.0603539,0.00256509
"./ResampledDatabase/Jet",m1202.obj,0.0865334,-0.00277563,-0.034507,0.193724,0.00405213
"./ResampledDatabase/Jet",m1204.obj,0.114628,-0.00277532,-0.0504166,0.195328,0.0125499
"./ResampledDatabase/Jet",m1205.obj,-0.202214,-0.00460068,0.020566,0.166093,0.00444333
"./ResampledDatabase/Jet",m1207.obj,0.17367,0.00145201,0.0198307,0.17351,0.00238816
"./ResampledDatabase/Jet",m1208.obj,0.0253281,0.0216151,0.01173,0.141802,0.00579747
"./ResampledDatabase/Jet",m1209.obj,0.0488253,-0.0107437,0.046653,0.167664,0.00625205
"./ResampledDatabase/Jet",m1210.obj,0.141749,-0.0160163,0.0379331,0.211104,0.00543055
"./ResampledDatabase/Jet",m1211.obj,-0.0110206,-0.0962342,0.037911,0.134444,0.00540619
"./ResampledDatabase/Jet",m1212.obj,0.146925,-0.0043233,0.0713948,0.195488,0.00746303
"./ResampledDatabase/Jet",m1213.obj,0.123545,-0.0008267,0.0471281,0.165241,0.00239519
"./ResampledDatabase/Jet",m1214.obj,0.101413,-0.000600652,0.0529358,0.221631,0.00557996
"./ResampledDatabase/Jet",m1215.obj,0.122471,-0.000414924,0.0470379,0.201805,0.00422055
"./ResampledDatabase/Jet",m1216.obj,0.112645,-0.00313469,0.0420677,0.200201,0.0057869
"./ResampledDatabase/Jet",m1217.obj,0.125625,-0.00211648,0.0593337,0.185463,0.00640239
"./ResampledDatabase/Jet",m1218.obj,0.15374,-0.00472674,0.0432782,0.208865,0.0045142
"./ResampledDatabase/Jet",m1219.obj,0.0519819,-0.0242426,0.0398521,0.183971,0.00410065
"./ResampledDatabase/Jet",m1220.obj,0.107168,-0.00080068,0.0413317,0.190672,0.00420567
"./ResampledDatabase/Jet",m1221.obj,0.259348,-0.00316835,-0.0229606,0.181496,0.0106154
"./ResampledDatabase/Jet",m1222.obj,0.238676,-0.00288766,-0.100085,0.148422,0.0131097
"./ResampledDatabase/Jet",m1223.obj,0.10039,-8.69035e-05,0.0507211,0.190997,0.003587
"./ResampledDatabase/Jet",m1224.obj,0.0875389,-0.000660805,0.0385199,0.149949,0.00169259
"./ResampledDatabase/Jet",m1225.obj,-0.0185579,-0.00171385,0.0373647,0.144105,0.00218872
"./ResampledDatabase/Jet",m1226.obj,0.143847,-0.000277319,0.0506497,0.202142,0.0053503
"./ResampledDatabase/Jet",m1227.obj,-0.153574,-0.00594111,0.023408,0.133442,0.00146256
"./ResampledDatabase/Jet",m1228.obj,0.195089,-0.000126582,0.0320212,0.142132,0.00171346
"./ResampledDatabase/Jet",m1229.obj,0.11754,-0.000504939,0.0518537,0.201275,0.00471517
"./ResampledDatabase/Jet",m1230.obj,0.0684033,-0.00145,-0.0628826,0.206144,0.00589154
"./ResampledDatabase/Jet",m1231.obj,-0.154677,-0.00486788,0.0368314,0.17474,0.00288951
"./ResampledDatabase/Jet",m1232.obj,-0.0142887,-0.00468803,0.0301664,0.259113,0.00615251
"./ResampledDatabase/Jet",m1233.obj,0.029519,-7.7919e-05,-0.0258928,0.227396,0.0058794
"./ResampledDatabase/Jet",m1234.obj,-0.00280412,-0.000243788,0.0341415,0.206901,0.00475488
"./ResampledDatabase/Jet",m1235.obj,-0.181136,-0.00120645,-0.0238955,0.182342,0.00475508
"./ResampledDatabase/Jet",m1236.obj,0.121448,-0.00219388,0.0439256,0.189641,0.00462556
"./ResampledDatabase/Jet",m1237.obj,-0.00360691,-0.00171015,0.0700112,0.178936,0.00860008
"./ResampledDatabase/Jet",m1238.obj,0.123916,-0.00671344,0.0528285,0.160478,0.00602131
"./ResampledDatabase/Jet",m1239.obj,0.130976,-0.00013546,-0.047089,0.186024,0.00424726
"./ResampledDatabase/Jet",m1240.obj,0.109896,-0.0014116,0.000834079,0.195746,0.00725132
"./ResampledDatabase/Jet",m1241.obj,-0.174606,-0.00217524,0.0723283,0.222132,0.00573684
"./ResampledDatabase/Jet",m1242.obj,0.11178,-0.000844023,0.0774322,0.161228,0.00402164
"./ResampledDatabase/Jet",m1243.obj,0.155542,-0.0016051,0.0413762,0.175556,0.00482352
"./ResampledDatabase/Jet",m1245.obj,-0.00601313,-0.0186336,0.0351289,0.128629,0.00539707
"./ResampledDatabase/Jet",m1246.obj,0.0540269,-0.00904003,-0.0597209,0.195704,0.0119919
"./ResampledDatabase/Jet",m1247.obj,0.0633686,-0.000360202,0.0520646,0.230646,0.0121719
"./ResampledDatabase/Jet",m1248.obj,0.0287623,-0.000834609,0.105824,0.230662,0.0174029
"./ResampledDatabase/Jet",m1249.obj,0.0743045,-0.00167901,0.105944,0.224489,0.020501
"./ResampledDatabase/Jet",m1250.obj,-0.0135746,-0.0106696,-0.00226289,0.198703,0.00929522
"./ResampledDatabase/Jet",m1251.obj,0.15061,-0.0022826,0.00549915,0.233817,0.00948758
"./ResampledDatabase/Jet",m1252.obj,0.069372,0.000683087,0.0565868,0.188747,0.00274825
"./ResampledDatabase/Jet",m1253.obj,0.109403,-0.0002362,0.0527677,0.168023,0.00318898
"./ResampledDatabase/Jet",m1255.obj,0.151948,-0.000958451,0.0339514,0.292934,0.0052542
"./ResampledDatabase/Jet",m1256.obj,0.0784651,-0.00331143,0.0100401,0.016738,0.000285275
"./ResampledDatabase/Jet",m1257.obj,0.0796093,-0.00156377,-0.00988581,0.0171366,0.000267227
"./ResampledDatabase/Jet",m1258.obj,0.142578,0.000417055,0.022339,0.254562,0.00726211
"./ResampledDatabase/Jet",m1259.obj,-0.0802052,-0.0127891,-0.0351935,0.0603539,0.00256509
"./ResampledDatabase/Jet",m1260.obj,0.0896715,-0.00318301,-0.0626428,0.0454293,0.003608
"./ResampledDatabase/Jet",m1261.obj,0.151106,-0.00192752,0.0433565,0.163022,0.0052222
"./ResampledDatabase/Jet",m1262.obj,0.162958,0.000155966,0.0355475,0.195596,0.00359259
"./ResampledDatabase/Jet",m1263.obj,0.175063,-0.00283174,0.059826,0.184414,0.00758874
"./ResampledDatabase/Jet",m1264.obj,-0.118809,-0.000742698,0.0549655,0.158041,0.00659322
"./ResampledDatabase/Jet",m1265.obj,0.197978,-0.00289721,0.0186619,0.169657,0.00302772
"./ResampledDatabase/Jet",m1266.obj,-0.00979299,-0.000745743,0.035273,0.227456,0.00221927
"./ResampledDatabase/Jet",m1267.obj,0.00411486,-0.00633973,0.0340074,0.168138,0.003587
"./ResampledDatabase/Jet",m1268.obj,-0.00167977,0.0970961,0.0317379,0.157887,0.000958668
"./ResampledDatabase/Jet",m1269.obj,-0.00439905,0.0607993,0.0166854,0.226999,0.000324824
"./ResampledDatabase/Jet",m1270.obj,-0.00123292,0.024954,0.0186793,0.200809,0.000528688
"./ResampledDatabase/Jet",m1271.obj,-0.00240445,0.0535632,-0.00167914,0.22809,0.00106161
"./ResampledDatabase/Jet",m1273.obj,-0.00332879,0.0337308,-0.0190691,0.190448,0.00194032
"./ResampledDatabase/Jet",m1274.obj,-0.000205775,0.0434696,0.00432863,0.144775,0.00527048
"./ResampledDatabase/Jet",m1275.obj,-0.00175684,0.051211,-0.0247546,0.168846,0.00567014
"./ResampledDatabase/Jet",m1276.obj,-0.00216126,0.0533984,0.0168863,0.249132,0.000745214
"./ResampledDatabase/Jet",m1277.obj,-0.00131701,-0.00358193,0.00524721,0.204087,0.000823944
"./ResampledDatabase/Jet",m1278.obj,-0.0088839,0.000966528,0.000536996,0.0967114,0.00147366
"./ResampledDatabase/Jet",m1279.obj,-0.000613129,0.099559,0.000685346,0.188881,0.00110424
"./ResampledDatabase/Jet",m1280.obj,-0.000658851,0.0723576,-0.0171625,0.205954,0.0010031
"./ResampledDatabase/Jet",m1281.obj,-0.00198485,0.0353726,0.0170253,0.182342,0.000977884
"./ResampledDatabase/Jet",m1282.obj,-0.00467672,0.083087,0.00139401,0.236586,0.00108856
"./ResampledDatabase/Jet",m1283.obj,-0.00251134,0.0655579,-0.00369808,0.176526,0.00137166
"./ResampledDatabase/Jet",m1284.obj,0.0621912,-0.0147732,0.0232419,0.0133006,0.00080312
"./ResampledDatabase/Jet",m1285.obj,-0.0138106,0.0101869,-0.010638,0.178487,0.000957921
"./ResampledDatabase/Jet",m1286.obj,-0.00347867,0.0241117,0.0190643,0.176456,0.000529453
"./ResampledDatabase/Jet",m1287.obj,-0.00335341,0.0151161,0.0128358,0.180895,0.000689779
"./ResampledDatabase/Jet",m1288.obj,0.0381072,-0.00116813,0.0107031,0.153542,0.00481214
"./ResampledDatabase/Jet",m1289.obj,-0.0113213,-0.0235205,-0.0118615,0.0460625,0.00170271
"./ResampledDatabase/Jet",m1290.obj,-0.00436112,0.047074,0.0277488,0.205231,0.000830881
"./ResampledDatabase/Jet",m1291.obj,-0.000870979,0.0417946,-0.00373313,0.1791,0.00758934
"./ResampledDatabase/Jet",m1292.obj,-0.0246931,-0.0101649,-0.000382332,0.118716,0.00246401
"./ResampledDatabase/Jet",m1293.obj,0.00209011,0.108582,0.0621818,0.142114,0.00164509
"./ResampledDatabase/Jet",m1294.obj,0.00207789,-0.0444778,0.000851787,0.159304,0.00104202
"./ResampledDatabase/Jet",m1295.obj,-0.00561576,-0.0266821,-0.0131536,0.152653,0.000195969
"./ResampledDatabase/Jet",m1296.obj,-0.00180964,-0.0460708,0.0150155,0.11096,0.00139187
"./ResampledDatabase/Jet",m1297.obj,-0.000455752,-0.0334625,-0.00956564,0.24201,0.000275473
"./ResampledDatabase/Jet",m1298.obj,-0.173173,3.89159e-06,0.044219,0.222113,0.00830906
"./ResampledDatabase/Jet",m1299.obj,0.0634723,0.00285972,0.0274775,0.204616,0.00459944
"./ResampledDatabase/Jet",m1300.obj,-0.00265457,-0.000980618,0.0446703,0.150288,0.00543721
"./ResampledDatabase/Jet",m1301.obj,0.0427481,0.00667838,0.0313107,0.170558,0.00227892
"./ResampledDatabase/Knife",D01015.obj,-0.0681437,-0.00338767,0.000617638,0.240678,0.000140412
"./ResampledDatabase/Knife",D01025.obj,-0.109011,-0.00250394,-0.00513751,0.230233,0.00134061
"./ResampledDatabase/Knife",D01032.obj,-0.144724,0.0106779,-0.00333271,0.300434,0.000475434
"./ResampledDatabase/Knife",D01051.obj,0.021928,-0.00668784,-0.00102682,0.240776,0.000870584
"./ResampledDatabase/Knife",D01054.obj,-0.0530593,-0.00508494,-0.000690122,0.362763,0.000130959
"./ResampledDatabase/Knife",D01057.obj,-0.0128622,0.014535,-0.00199548,0.257123,0.000503227
"./ResampledDatabase/Knife",D01063.obj,-0.0479455,-0.0208035,-0.000303252,0.319667,0.000171584
"./ResampledDatabase/Knife",D01075.obj,-0.106414,0.00592858,-0.00138597,0.405516,0.000873467
"./ResampledDatabase/Knife",D01077.obj,-0.180535,-0.00358758,-0.000335008,0.252191,0.00105009
"./ResampledDatabase/Knife",D01107.obj,-0.0788408,-0.00956138,-0.00378598,0.241683,0.00135578
"./ResampledDatabase/Knife",D01119.obj,-0.133955,0.0156242,-0.0014325,0.30169,0.000487992
"./ResampledDatabase/Knife",D01120.obj,-0.161451,-0.0119094,-0.00581932,0.262545,0.000990236
"./ResampledDatabase/Knife",D01132.obj,0.0156614,-0.00216671,-0.000465408,0.260566,0.000584095
"./ResampledDatabase/Knife",D01150.obj,-0.0861883,-0.0126394,-0.00796862,0.282011,0.0043663
"./ResampledDatabase/Knife",D01160.obj,-0.00702527,0.0033688,0.0006931,0.213424,0.000855174
"./ResampledDatabase/Knife",D01168.obj,-0.143361,0.00242522,-0.00594368,0.283072,0.00115557
"./ResampledDatabase/Knife",D01174.obj,-0.0763936,-0.00542133,-0.000636891,0.367033,0.000149279
"./ResampledDatabase/Knife",D01175.obj,0.0770395,0.0202787,-0.00596135,0.424987,0.00213419
"./ResampledDatabase/Knife",D01187.obj,0.0619553,-0.0152767,0.00153833,0.353345,0.000334483
"./ResampledDatabase/Knife",D01189.obj,-0.228434,-0.0093685,0.00253045,0.224316,0.00069162
"./ResampledDatabase/Knife",m722.obj,0.0998422,0.000502045,0.000280799,0.262704,0.000485929
"./ResampledDatabase/Knife",m723.obj,0.142188,-0.0006344,-0.000150829,0.0159338,0.00021074
"./ResampledDatabase/Knife",m724.obj,0.0859437,0.0141335,-0.000575151,0.279512,0.00194527
"./ResampledDatabase/Knife",m726.obj,0.128657,0.0100902,-3.15839e-05,0.323338,0.000484733
"./ResampledDatabase/Knife",m728.obj,-0.0762241,-0.0144884,-0.000217763,0.32699,0.0020346
"./ResampledDatabase/MilitaryVehicle",D00017.obj,0.040638,-0.0930582,-0.0207303,0.147939,0.0206945
"./ResampledDatabase/MilitaryVehicle",D00051.obj,-0.0186882,0.000494056,-0.0605948,0.271755,0.0458854
"./ResampledDatabase/MilitaryVehicle",D00100.obj,0.0348064,0.0296703,-0.0604294,0.22171,0.105092
"./ResampledDatabase/MilitaryVehicle",D00173.obj,0.00218135,-0.00736019,0.0842381,0.28954,0.0493164
"./ResampledDatabase/MilitaryVehicle",D00272.obj,0.0344182,0.000316246,-0.0591338,0.306817,0.0206557
"./ResampledDatabase/MilitaryVehicle",D00334.obj,-0.10796,-0.00616688,0.0655552,0.132505,0.0112995
"./ResampledDatabase/MilitaryVehicle",D00458.obj,0.0239992,-0.0120739,0.00518453,0.257525,0.0260522
"./ResampledDatabase/MilitaryVehicle",D00529.obj,-0.0926909,0.000796763,-0.159715,0.246854,0.0225653
"./ResampledDatabase/MilitaryVehicle",D00577.obj,0.0264881,0.00766729,0.0105828,0.340471,0.0416699
"./ResampledDatabase/MilitaryVehicle",D00611.obj,-0.046821,-0.000782151,-0.00689394,0.276913,0.0254227
"./ResampledDatabase/MilitaryVehicle",D00723.obj,-0.0531268,0.0175685,0.017931,0.328143,0.0379514
"./ResampledDatabase/MilitaryVehicle",D00761.obj,-0.110569,0.00474897,-0.138295,0.157203,0.0324999
"./ResampledDatabase/MilitaryVehicle",D00778.obj,0.0831221,-0.00229512,-0.117933,0.305272,0.0232987
"./ResampledDatabase/MilitaryVehicle",D00799.obj,-0.0165875,0.00164537,-0.064125,0.200321,0.0183782
"./ResampledDatabase/MilitaryVehicle",D00801.obj,-0.14894,-0.00216561,0.0684181,0.10336,0.0115831
"./ResampledDatabase/MilitaryVehicle",D00918.obj,-0.0548499,-0.0111364,-0.0886647,0.256039,0.0420807
"./ResampledDatabase/MilitaryVehicle",D00932.obj,-0.00342237,-0.079425,-0.0941473,0.165935,0.0303992
"./ResampledDatabase/MilitaryVehicle",D00933.obj,0.0900155,-0.0182831,-0.109507,0.163948,0.0146099
"./ResampledDatabase/MilitaryVehicle",D00952.obj,-0.0494385,-0.00593057,-0.201115,0.31633,0.0176991
"./ResampledDatabase/MilitaryVehicle",D00971.obj,0.0614683,0.00147799,-0.0550259,0.16062,0.0234569
"./ResampledDatabase/Monitor",D00007.obj,-0.0178348,-0.0352882,0.104531,0.21531,0.0271277
"./ResampledDatabase/Monitor",D00141.obj,0.0220963,-0.00688995,0.0495106,0.204001,0.0210889
"./ResampledDatabase/Monitor",D00229.obj,-0.0788064,-0.00332793,-0.0141597,0.309974,0.0319628
"./ResampledDatabase/Monitor",D00336.obj,0.0581675,-0.00731584,-0.0161154,0.317975,0.0541194
"./ResampledDatabase/Monitor",D00339.obj,-0.0649827,0.00224221,-0.0311304,0.351551,0.0161486
"./ResampledDatabase/Monitor",D00364.obj,0.0592294,0.0329757,0.0612096,0.233752,0.135962
"./ResampledDatabase/Monitor",D00387.obj,-0.0275873,0.0365445,-0.0501764,0.129088,0.0117332
"./ResampledDatabase/Monitor",D00391.obj,-0.00613922,-0.0200932,0.00317252,0.19066,0.0022305
"./ResampledDatabase/Monitor",D00412.obj,-0.122263,-0.000141559,0.0295441,0.204894,0.0421214
"./ResampledDatabase/Monitor",D00444.obj,-0.00544088,-0.0817104,0.121915,0.173787,0.0215466
"./ResampledDatabase/Monitor",D00469.obj,-0.0441928,-0.00524716,-0.00953979,0.241308,0.159181
"./ResampledDatabase/Monitor",D00548.obj,-0.00671884,-0.0418476,-0.0293328,0.224461,0.00335562
"./ResampledDatabase/Monitor",D00659.obj,-0.0346797,-0.11917,-0.00395196,0.23458,0.158278
"./ResampledDatabase/Monitor",D00852.obj,-0.0455941,0.033266,-0.17058,0.238714,0.0843502
"./ResampledDatabase/Monitor",D00863.obj,-0.00986556,0.0107286,-0.107344,0.162203,0.00439881
"./ResampledDatabase/Monitor",D00915.obj,-0.0325098,0.000506728,-0.00987872,0.315067,0.00924474
"./ResampledDatabase/Monitor",D00919.obj,-0.0118816,-0.00427619,0.0979917,0.284742,0.0549174
"./ResampledDatabase/Monitor",D00920.obj,0.00380861,0.0316123,0.00570228,0.257676,0.00574425
"./ResampledDatabase/Monitor",D00978.obj,0.00231046,0.0387725,-0.0666551,0.233097,0.10429
"./ResampledDatabase/Monitor",D01000.obj,-0.115198,0.0315638,0.0177056,0.130657,0.00016222
"./ResampledDatabase/Monoplane",D00011.obj,0.00248765,-0.00186652,0.0061617,0.161044,0.00668657
"./ResampledDatabase/Monoplane",D00019.obj,0.02852,-0.00148436,0.0326734,0.134849,0.00408773
"./ResampledDatabase/Monoplane",D00043.obj,0.0245726,-0.00456929,0.0598819,0.201189,0.00812438
"./ResampledDatabase/Monoplane",D00098.obj,0.0464393,-0.000326771,-0.0848908,0.20667,0.00709898
"./ResampledDatabase/Monoplane",D00167.obj,-0.00048557,-0.0358559,-0.0261764,0.156302,0.000511049
"./ResampledDatabase/Monoplane",D00169.obj,-0.0880502,-0.0126769,0.0472482,0.287742,0.00435948
"./ResampledDatabase/Monoplane",D00262.obj,0.0742822,-0.000988139,0.0468176,0.222682,0.00509586
"./ResampledDatabase/Monoplane",D00301.obj,0.00162227,-0.00136897,0.0155863,0.224659,0.0050373
"./ResampledDatabase/Monoplane",D00304.obj,-0.126976,-0.00206214,-0.0226134,0.22826,0.00406615
"./ResampledDatabase/Monoplane",D00319.obj,-0.0756597,-0.000106462,0.058965,0.219053,0.00712986
"./ResampledDatabase/Monoplane",D00402.obj,0.0059706,-0.00467093,0.0319182,0.165642,0.00368852
"./ResampledDatabase/Monoplane",D00482.obj,-0.0180469,-0.00740933,0.0259538,0.117277,0.00281799
"./ResampledDatabase/Monoplane",D00617.obj,-0.0017792,-0.0222405,0.0601419,0.22601,0.006316
"./ResampledDatabase/Monoplane",D00688.obj,-0.0057505,-0.0504663,-0.0340515,0.130436,0.00391548
