Class,File,SurfaceArea,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity,A3bin0,A3bin1,A3bin2,A3bin3,A3bin4,A3bin5,A3bin6,A3bin7,A3bin8,A3bin9,A3bin10,A3bin11,A3bin12,A3bin13,A3bin14,A3bin15,A3bin16,A3bin17,A3bin18,A3bin19,D1bin0,D1bin1,D1bin2,D1bin3,D1bin4,D1bin5,D1bin6,D1bin7,D1bin8,D1bin9,D1bin10,D1bin11,D1bin12,D1bin13,D1bin14,D1bin15,D1bin16,D1bin17,D1bin18,D1bin19,D1bin20,D1bin21,D1bin22,D1bin23,D1bin24,D1bin25,D1bin26,D1bin27,D1bin28,D1bin29,D2bin0,D2bin1,D2bin2,D2bin3,D2bin4,D2bin5,D2bin6,D2bin7,D2bin8,D2bin9,D2bin10,D2bin11,D2bin12,D2bin13,D2bin14,D2bin15,D2bin16,D2bin17,D2bin18,D2bin19,D3bin0,D3bin1,D3bin2,D3bin3,D3bin4,D3bin5,D3bin6,D3bin7,D3bin8,D3bin9,D3bin10,D3bin11,D3bin12,D3bin13,D3bin14,D3bin15,D3bin16,D3bin17,D3bin18,D3bin19,D4bin0,D4bin1,D4bin2,D4bin3,D4bin4,D4bin5,D4bin6,D4bin7,D4bin8,D4bin9,D4bin10,D4bin11,D4bin12,D4bin13,D4bin14,D4bin15,D4bin16,D4bin17,D4bin18,D4bin19
"./test_objs/AquaticAnimal",m62.obj,0.578045,0.0111912,13.6359,0.0164041,0.971883,2.62803,63.3883,0.101577,0.10332,0.0870688,0.08596,0.0841498,0.0766775,0.0645771,0.0584763,0.0553696,0.0499161,0.039878,0.0334062,0.0295472,0.0265249,0.0244396,0.0217456,0.0201511,0.0183638,0.0131343,0.00571726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875,0.1,0.1625,0.1125,0.0875,0.0416667,0.116667,0.291667,0.025604,0.0488161,0.0461732,0.0720383,0.0534734,0.0558503,0.0819463,0.100501,0.095879,0.080665,0.0790102,0.0764867,0.0507291,0.048772,0.0430161,0.0210974,0.0111703,0.00379672,0.00260177,0.00237283,0.00470858,0.0308474,0.0566818,0.0737371,0.0864561,0.0956515,0.0925065,0.0885447,0.0809788,0.0714884,0.0657768,0.0628055,0.0568795,0.0479058,0.0353415,0.024525,0.0131175,0.00813804,0.00332173,0.000587788,0.43412,0.199994,0.122398,0.0809151,0.0554668,0.0371673,0.0250983,0.0166502,0.0109779,0.00681206,0.00428994,0.00266612,0.00149422,0.000888338,0.000520597,0.000264729,0.000138457,8.75046e-05,2.76913e-05,2.21531e-05,
"./test_objs/AquaticAnimal",m63.obj,1.32098,-0.0736985,3.75245,-0.0157997,0.995633,-1.37125,2.82899,0.0537914,0.0848536,0.0916553,0.0882606,0.0851708,0.0806385,0.0764512,0.0698872,0.0641788,0.0581615,0.0522857,0.0456949,0.0392755,0.0321638,0.0265278,0.0199442,0.0142534,0.00934895,0.00564843,0.00180841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126013,0.00630063,0.0423042,0.0864086,0.120612,0.135014,0.135914,0.108911,0.0837084,0.0576058,0.0549055,0.0558056,0.0468047,0.0333033,0.00810081,0.00810081,0.00360036,0.0327643,0.0554706,0.077149,0.111543,0.0980377,0.0834557,0.082632,0.0823217,0.0779498,0.0721606,0.0563805,0.0461193,0.0381561,0.0302281,0.0244038,0.0160804,0.0084936,0.00435089,0.00180161,0.000501449,0.014753,0.0674478,0.0959061,0.108636,0.117427,0.121028,0.111099,0.0939015,0.0830894,0.0691702,0.0492002,0.0308824,0.0178187,0.0107171,0.00539987,0.00238272,0.000895845,0.000202521,3.51312e-05,7.23289e-06,0.771052,0.136054,0.0531065,0.0213754,0.0093255,0.00436622,0.00223816,0.00115451,0.000583252,0.000335779,0.000207136,8.72153e-05,4.79684e-05,2.8345e-05,1.74431e-05,1.30823e-05,3.27057e-06,3.27057e-06,0,1.09019e-06,
"./test_objs/AquaticAnimal",m64.obj,0.476573,0.0110772,7.79962,0.0156125,0.958296,1.63462,36.1494,0.11547,0.153372,0.116607,0.0863122,0.0671056,0.0537066,0.0455307,0.0400091,0.0362849,0.0337057,0.031662,0.0302508,0.0292404,0.0293761,0.0292446,0.0288156,0.0280745,0.023412,0.0163894,0.00543078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406504,0.158537,0.0934959,0.130081,0.121951,0.182927,0.154472,0.0609756,0.0325203,0.0243902,0.019284,0.0647587,0.09463,0.113631,0.108935,0.101323,0.0951501,0.0837044,0.0741372,0.0573712,0.0471263,0.0408321,0.0322759,0.0242027,0.0155923,0.0109849,0.00779514,0.00509234,0.0026536,0.000520078,0.00232631,0.0229355,0.0587022,0.0921781,0.118501,0.136516,0.133447,0.121938,0.100577,0.0765449,0.0533747,0.0352931,0.022271,0.0126945,0.0068214,0.00344147,0.00147924,0.000651992,0.000264969,4.27707e-05,0.490122,0.209663,0.118971,0.0720789,0.0442168,0.0269633,0.0154824,0.00910946,0.00540753,0.00319924,0.00196637,0.00115741,0.000660267,0.000444986,0.000255229,0.00014315,8.54463e-05,5.43749e-05,1.55357e-05,3.32908e-06,
"./test_objs/AquaticAnimal",m65.obj,0.688972,0.00880417,37.3057,0.00457197,0.973745,0.403081,17.5195,0.0614838,0.10701,0.106143,0.0952042,0.0856228,0.076799,0.0688784,0.0619737,0.0547145,0.0491575,0.0443105,0.0390056,0.0350443,0.0320792,0.0270565,0.0222353,0.0161161,0.0103679,0.00504752,0.00175072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498504,0.00697906,0.0159521,0.0488534,0.118644,0.0947159,0.0907278,0.149551,0.210369,0.259222,0.0432089,0.115594,0.164843,0.143726,0.110934,0.0974056,0.0867841,0.0763818,0.0547033,0.0422079,0.0313531,0.0138037,0.00520917,0.00273071,0.00310008,0.00273071,0.00243241,0.0015095,0.000877871,0.000465462,0.0107065,0.0587782,0.114926,0.155817,0.163692,0.15794,0.127348,0.0860944,0.0565166,0.0318869,0.0174831,0.0095054,0.00462866,0.00254897,0.00110497,0.000509587,0.000329733,0.000130239,4.23795e-05,1.13701e-05,0.827694,0.127125,0.028934,0.0093215,0.00369126,0.00157324,0.000812274,0.000426881,0.000174683,9.60754e-05,4.58542e-05,3.16612e-05,1.856e-05,1.52847e-05,1.31012e-05,1.20094e-05,8.73413e-06,3.2753e-06,1.09177e-06,1.09177e-06,
"./test_objs/AquaticAnimal",m66.obj,1.48083,0.0436149,15.0935,0.0223812,0.989091,1.66784,12.5737,0.103036,0.105908,0.0903805,0.0769739,0.0657406,0.0599511,0.0577325,0.0598098,0.0635529,0.0546465,0.0472181,0.0425353,0.0385437,0.0334742,0.02743,0.0238911,0.0207793,0.0155994,0.00943041,0.0033666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242954,0.00194363,0.0369291,0.13241,0.114431,0.317055,0.114431,0.079932,0.0918367,0.110787,0.0574889,0.0564836,0.0947735,0.0806779,0.0908825,0.0791075,0.0551843,0.0451987,0.0366245,0.0523436,0.0668403,0.110726,0.0713235,0.0530697,0.0241353,0.0117901,0.00744693,0.00379598,0.00163342,0.000474123,0.0151474,0.044249,0.0685286,0.0849075,0.0815575,0.0854439,0.092244,0.095493,0.0996486,0.085677,0.07248,0.0643297,0.0558019,0.0391228,0.00963346,0.00399366,0.00142645,0.000177404,9.28278e-05,4.53825e-05,0.568287,0.15929,0.0908124,0.0588005,0.0418839,0.0299098,0.0203457,0.0124034,0.00747826,0.00466605,0.00277968,0.00168689,0.000914997,0.000404377,0.000161534,6.82996e-05,3.5776e-05,3.90283e-05,2.49348e-05,7.58884e-06,
"./test_objs/AquaticAnimal",m67.obj,0.467406,0.0117757,6.51119,0.151552,0.950394,0.333237,73.6989,0.123073,0.133622,0.103947,0.080682,0.0622672,0.0504883,0.0421438,0.0381289,0.0350594,0.0324343,0.0308722,0.0316404,0.033354,0.0361008,0.0395693,0.0413582,0.036042,0.0281481,0.0157269,0.00534196,0,0,0,0.000357168,0.00135724,0.00142867,0.00357168,0.0325738,0.0452175,0.0406458,0.0509322,0.068362,0.0315023,0.0333595,0.0662904,0.0756483,0.0782199,0.0493607,0.0421459,0.0465748,0.0397886,0.0366455,0.042003,0.0410029,0.0367169,0.0367169,0.0337881,0.0202157,0.0176441,0.0279306,0.0355796,0.0590793,0.070014,0.08342,0.083511,0.0815519,0.0825679,0.0735853,0.0604564,0.0586762,0.0585932,0.0494436,0.0437161,0.0432261,0.041011,0.0293471,0.0183403,0.0149871,0.00958569,0.00330824,0.00327504,0.0203059,0.0427734,0.0604434,0.0686717,0.0748269,0.0780432,0.080642,0.0810595,0.078939,0.0741321,0.0737177,0.0730209,0.0699242,0.0589393,0.0367893,0.0165473,0.00622845,0.00153701,0.000183493,0.612503,0.197322,0.0894386,0.0440552,0.0242516,0.0145193,0.00891006,0.00471773,0.0023919,0.00108654,0.000461481,0.000197159,6.7164e-05,4.76648e-05,1.94992e-05,6.49974e-06,1.08329e-06,2.16658e-06,0,1.08329e-06,
"./test_objs/AquaticAnimal",m68.obj,0.366998,0.00521983,16.0408,0.0143,0.9553,1.42679,28.0132,0.122413,0.176629,0.125978,0.0816027,0.056958,0.0437626,0.0366221,0.0321021,0.0317064,0.0328323,0.0282304,0.0272175,0.0284769,0.0293045,0.030855,0.0295386,0.0305878,0.0298949,0.0192463,0.00604154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048913,0.278986,0.269928,0.186594,0.115942,0.0434783,0.0452899,0.0108696,0.0301653,0.0838829,0.146222,0.136877,0.110716,0.0999618,0.0865818,0.0683349,0.057248,0.0470046,0.0337106,0.028368,0.0250781,0.0134322,0.0132709,0.00525545,0.00463133,0.00577639,0.00253155,0.00095071,0.00394942,0.0241289,0.0534214,0.0850976,0.112948,0.129112,0.136149,0.128062,0.110403,0.0839986,0.053888,0.0326789,0.0200799,0.0119011,0.00687027,0.00407385,0.00199597,0.000863709,0.000333871,4.45852e-05,0.60273,0.204102,0.099973,0.0482395,0.0234805,0.010616,0.00537117,0.00245822,0.00137739,0.000763387,0.000407506,0.000218581,0.000129611,7.02975e-05,1.97712e-05,2.08696e-05,1.0984e-05,5.49199e-06,3.2952e-06,2.1968e-06,
"./test_objs/AquaticAnimal",m69.obj,0.495915,0.0113138,8.42461,0.0160176,0.960007,0.792785,22.5397,0.129537,0.143026,0.103167,0.0706255,0.0568065,0.0459967,0.0366956,0.039481,0.0507497,0.0448261,0.0318343,0.0277119,0.029179,0.0288679,0.0311591,0.0339705,0.0358153,0.0337083,0.0190746,0.00776739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221519,0.174051,0.158228,0.142405,0.237342,0.123418,0.142405,0.0411017,0.048813,0.0996012,0.0941129,0.114666,0.0846701,0.0644774,0.0708485,0.0573128,0.0533915,0.0428662,0.0435384,0.0358892,0.0316468,0.0314703,0.0319237,0.0223926,0.0137935,0.00880779,0.00867637,0.00822794,0.0320741,0.0466011,0.0605274,0.0772348,0.0979631,0.108146,0.113257,0.116707,0.103206,0.0728511,0.060331,0.0412644,0.0260661,0.0142994,0.00866132,0.00673346,0.00418308,0.00155268,0.000112242,0.574549,0.208171,0.101632,0.0499893,0.0270583,0.0158004,0.00869073,0.00514745,0.00326784,0.00213853,0.00139814,0.000786661,0.000516728,0.00034926,0.000219251,0.000152044,6.50042e-05,3.19512e-05,2.64424e-05,9.91589e-06,
"./test_objs/AquaticAnimal",m70.obj,0.432098,0.00875431,9.30787,0.00954,0.962067,0.923765,27.7356,0.159448,0.169558,0.103978,0.0743488,0.0583735,0.0503302,0.0381684,0.0352776,0.0334386,0.0350943,0.0282652,0.0248902,0.024433,0.0239946,0.0261565,0.0294825,0.031157,0.0301396,0.0186505,0.00481517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219436,0.0219436,0.163009,0.15047,0.112853,0.100313,0.194357,0.23511,0.035548,0.0860062,0.0930345,0.0956194,0.0910395,0.0898639,0.083636,0.0759667,0.0503489,0.0545366,0.0361658,0.0371609,0.0321436,0.0251484,0.0345369,0.0233028,0.0215184,0.0187128,0.0104628,0.00524794,0.00549056,0.0279158,0.0559034,0.0824218,0.106342,0.121436,0.131211,0.123712,0.103347,0.075151,0.0531544,0.0399831,0.0287565,0.0192861,0.0117209,0.00752675,0.00336176,0.00199666,0.000990527,0.000292372,0.725452,0.174787,0.0568631,0.0227112,0.00947147,0.00478433,0.00260532,0.00145341,0.000691364,0.000490361,0.000270582,0.000165662,0.000101606,7.28914e-05,3.42369e-05,1.87751e-05,1.65662e-05,3.31325e-06,3.31325e-06,3.31325e-06,
"./test_objs/AquaticAnimal",m71.obj,0.474243,0.0143456,4.58265,0.0155159,0.96189,2.73005,16.7894,0.113268,0.119368,0.0951281,0.0855773,0.0744932,0.0596348,0.0491825,0.0476159,0.0417253,0.0411723,0.0376751,0.0367652,0.035373,0.0337265,0.0383339,0.0352111,0.0263855,0.0184127,0.00865442,0.00229692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954654,0.0071599,0.100239,0.0859189,0.0596659,0.0548926,0.109785,0.224344,0.348449,0.0462314,0.0845631,0.139333,0.109418,0.0747278,0.0703454,0.0603197,0.0483494,0.0494279,0.0492275,0.0392428,0.037632,0.0412316,0.0387958,0.0376431,0.0299599,0.0240569,0.0117207,0.00557218,0.00220221,0.0140334,0.0505266,0.0628689,0.0842958,0.0904851,0.0931946,0.0975713,0.0977644,0.0978236,0.0870468,0.0760022,0.0539462,0.0366655,0.0265033,0.0174727,0.00817835,0.00373621,0.0013506,0.000427708,0.000106927,0.712506,0.166021,0.0638283,0.0280026,0.0143518,0.00685995,0.0035523,0.00215793,0.00125833,0.000585833,0.000269878,0.000205151,0.000170045,0.000115192,5.0465e-05,3.18149e-05,2.08442e-05,7.67946e-06,1.09707e-06,3.2912e-06,
"./test_objs/AquaticAnimal",m72.obj,0.490153,0.0111999,8.30077,0.0123204,0.958262,1.12266,21.0497,0.126864,0.14724,0.101973,0.074357,0.0612301,0.0501152,0.0407761,0.0359069,0.0356927,0.0390116,0.0321721,0.0288792,0.0305075,0.0307435,0.0313829,0.0345178,0.036878,0.0360473,0.0199612,0.00574465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606061,0.0424242,0.184848,0.136364,0.136364,0.109091,0.184848,0.2,0.0318465,0.0787937,0.0951453,0.0936266,0.0870984,0.0769049,0.0875548,0.0737541,0.0550172,0.0534674,0.0422086,0.0390397,0.0295715,0.0335538,0.0246191,0.0339079,0.0250916,0.0221565,0.0115939,0.00504862,0.00594435,0.0247293,0.0490789,0.0798617,0.107167,0.127241,0.13252,0.121221,0.1063,0.0806368,0.0569571,0.0376094,0.025445,0.0175355,0.0114185,0.0085649,0.00478752,0.00202029,0.000707413,0.000253836,0.740696,0.165386,0.0528542,0.0211225,0.00956462,0.00474756,0.00238592,0.00128065,0.000779863,0.000493067,0.00032099,0.000151119,8.16263e-05,7.61111e-05,1.8752e-05,1.65459e-05,8.82447e-06,2.20612e-06,5.51529e-06,7.72141e-06,
"./test_objs/AquaticAnimal",m73.obj,0.669083,-0.023793,4.67831,-0.013046,0.971615,-0.931382,14.1415,0.093109,0.124325,0.100729,0.0892547,0.0819827,0.066953,0.0533217,0.0459799,0.0411825,0.0411065,0.0430664,0.0419536,0.0400103,0.0365426,0.0307053,0.026354,0.0200989,0.0136761,0.0074596,0.00218922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211268,0.0880282,0.137324,0.0880282,0.112676,0.109155,0.0633803,0.112676,0.137324,0.0915493,0.0387324,0.019637,0.0534604,0.0733624,0.0773257,0.0695706,0.0657267,0.0661412,0.0601024,0.0499487,0.0543596,0.0570253,0.0551174,0.0550722,0.0441226,0.044507,0.0420822,0.0462553,0.0372256,0.0224412,0.00651657,0.0044759,0.0287105,0.0586794,0.0802474,0.0939168,0.101651,0.108368,0.107669,0.0999072,0.0911137,0.0735174,0.0516358,0.0341051,0.0236253,0.0175963,0.0117621,0.0070154,0.00393321,0.00161036,0.00045936,0.679051,0.185361,0.0765256,0.0333686,0.0142107,0.00626757,0.0028161,0.00127955,0.000547116,0.000262527,0.000138985,8.16262e-05,3.30917e-05,1.9855e-05,1.54428e-05,1.32367e-05,6.61834e-06,0,0,1.10306e-06,
"./test_objs/AquaticAnimal",m74.obj,0.362071,0.00767794,7.11932,0.00886423,0.954854,0.957659,21.1409,0.180858,0.120806,0.09735,0.0728036,0.059294,0.0480946,0.0406675,0.0336277,0.0309816,0.0320512,0.030376,0.0285538,0.0336214,0.0362475,0.0324259,0.0405184,0.0375344,0.0270035,0.0127634,0.00442204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931677,0.0807453,0.0496894,0.0807453,0.149068,0.118012,0.428571,0.106045,0.162182,0.0678026,0.0687918,0.0634343,0.0693684,0.0574771,0.0460558,0.0516417,0.062738,0.0443974,0.0206671,0.00960602,0.0175335,0.0234485,0.0160845,0.0165091,0.0382691,0.0331884,0.0247597,0.038369,0.0928287,0.0984558,0.0961463,0.0972196,0.0888341,0.0785376,0.0636494,0.0580328,0.0640667,0.05888,0.0516341,0.0360637,0.022994,0.0177874,0.0188145,0.00761913,0.00626202,0.00294337,0.000861987,0.758558,0.122977,0.0535045,0.0267134,0.0147181,0.00896446,0.00566366,0.00339077,0.00186014,0.00123935,0.000817609,0.000444231,0.000338515,0.000316022,0.000224927,0.000127084,6.63534e-05,3.93622e-05,2.13681e-05,1.57449e-05,
"./test_objs/AquaticAnimal",m75.obj,0.459733,0.00921767,10.1117,0.00738402,0.971036,6.07374,17.3082,0.122789,0.174216,0.122061,0.0871776,0.061107,0.0454111,0.039032,0.0351499,0.0367286,0.037571,0.0313866,0.0260196,0.0244993,0.0250595,0.0278575,0.0295559,0.030187,0.0249366,0.014841,0.00441418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003367,0.016835,0.0572391,0.188552,0.158249,0.171717,0.117845,0.154882,0.131313,0.0288494,0.0704734,0.118882,0.102108,0.0992776,0.09791,0.102394,0.0994572,0.0684114,0.0513281,0.0356235,0.0295257,0.0278028,0.0237189,0.0118133,0.0122026,0.00851605,0.00730592,0.00323002,0.00116999,0.00257878,0.0218582,0.0546799,0.091374,0.122534,0.139845,0.148648,0.137944,0.106125,0.0661575,0.0375599,0.0265361,0.0189516,0.0119958,0.00671128,0.00336761,0.00181597,0.000846065,0.000360072,0.000110311,0.770762,0.153994,0.0432395,0.017579,0.00688467,0.00318284,0.00179035,0.000991304,0.000623455,0.000404523,0.000248937,0.00014225,7.22363e-05,3.22285e-05,2.00039e-05,1.11133e-05,1.44473e-05,3.33398e-06,1.11133e-06,2.22265e-06,
"./test_objs/AquaticAnimal",m76.obj,0.410318,0.0102205,5.84747,0.00947276,0.954949,2.33152,22.6815,0.134977,0.126293,0.0909312,0.0702456,0.0637005,0.0551624,0.0507074,0.047533,0.0458301,0.0444422,0.0405098,0.0379033,0.0365835,0.0329465,0.0296595,0.0304453,0.0291617,0.0200422,0.00978873,0.00313727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442478,0.0252845,0.111884,0.0903919,0.106195,0.106195,0.158028,0.276865,0.120733,0.0760479,0.142732,0.0666082,0.0758168,0.0841428,0.0859049,0.0856497,0.0682072,0.0373095,0.0322055,0.0377588,0.0361859,0.0374946,0.0207305,0.0209677,0.0241116,0.0258256,0.0249681,0.0150771,0.00225536,0.023812,0.0680927,0.0787432,0.0849206,0.101588,0.109116,0.107779,0.10688,0.0973405,0.0729501,0.0534946,0.0378575,0.0239824,0.0144297,0.00901457,0.00563204,0.00271945,0.00124456,0.000339802,6.30029e-05,0.834435,0.114412,0.0322865,0.0108292,0.00432254,0.00179291,0.00084321,0.000479195,0.000268393,0.000147779,9.67083e-05,3.80314e-05,1.9559e-05,1.08661e-05,8.69288e-06,5.43305e-06,1.08661e-06,0,0,2.17322e-06,
"./test_objs/AquaticAnimal",m77.obj,0.687786,0.0132508,16.384,0.0621269,1.04304,0.399569,26.2979,0.159962,0.144683,0.117004,0.0685551,0.0450935,0.0345424,0.0315882,0.0301049,0.0298411,0.0295844,0.0291886,0.0294957,0.0283114,0.0294267,0.0344455,0.0461201,0.0448389,0.0354114,0.0244851,0.0073175,0.00405977,0.0231493,0.0247905,0.0179667,0.0777403,0.0617604,0.0720394,0.0351559,0.0164982,0.0453485,0.0494947,0.104863,0.0361061,0.0183985,0.00578734,0.00380064,0.00345513,0.0319599,0.0419798,0.0905243,0.0322191,0.000777403,0.0241859,0.0393021,0.0229766,0.070571,0.0355014,0.0055282,0.00172756,0.00233221,0.0815409,0.0721152,0.0942748,0.115283,0.0767695,0.0857982,0.0888844,0.0523598,0.0611534,0.0651797,0.0621265,0.0464373,0.0390488,0.0214965,0.0109058,0.0114768,0.00666448,0.00403729,0.0042163,0.000231017,0.0246118,0.0897525,0.124393,0.125029,0.125511,0.138469,0.125775,0.102316,0.0647552,0.0379654,0.0210154,0.0112457,0.00602074,0.00217287,0.000552494,0.000269032,8.65849e-05,3.40155e-05,1.64924e-05,1.03077e-05,0.83997,0.106932,0.0318559,0.0117773,0.0050248,0.00219558,0.00105392,0.000530751,0.000337948,0.000114816,8.55701e-05,4.65761e-05,1.9497e-05,1.62475e-05,1.40812e-05,1.40812e-05,0,5.41583e-06,1.08317e-06,4.33266e-06,
"./test_objs/AquaticAnimal",m78.obj,0.443896,0.0105859,6.90137,0.00602462,0.996309,0.385734,15.3942,0.134574,0.125318,0.0993131,0.0777004,0.0612987,0.0514387,0.0466766,0.0431103,0.040469,0.036437,0.0371474,0.0392007,0.0343547,0.033047,0.0373289,0.0388388,0.0305726,0.0193302,0.0108981,0.0029462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578158,0.316916,0.220557,0.102784,0.0471092,0.0770878,0.0899358,0.0685225,0.00856531,0.00428266,0.00642398,0.0748517,0.126545,0.057987,0.0891167,0.0901188,0.0666188,0.0539733,0.0602359,0.0484894,0.0553763,0.0423981,0.0377681,0.0339428,0.0346513,0.0360744,0.034048,0.0270117,0.0173728,0.00990252,0.00351764,0.0262943,0.0731171,0.0841938,0.104919,0.116485,0.131099,0.127708,0.109056,0.0819213,0.0554039,0.0363587,0.023046,0.0134975,0.00891113,0.00447321,0.00192362,0.00102461,0.000387215,0.000127687,5.29436e-05,0.79067,0.136853,0.0424901,0.015954,0.00681414,0.00333973,0.00174432,0.000944979,0.000522312,0.000284698,0.000162059,6.89845e-05,6.46046e-05,3.50398e-05,2.08049e-05,1.53299e-05,4.37997e-06,6.56996e-06,0,4.37997e-06,
"./test_objs/AquaticAnimal",m79.obj,0.271031,0.00490294,7.32302,0.00867037,0.973401,0.636636,49.6435,0.164136,0.180648,0.106902,0.0632944,0.0408477,0.0299799,0.0212998,0.0206822,0.0279246,0.0370974,0.0294034,0.0192886,0.0202947,0.0250176,0.0307708,0.0372665,0.0464224,0.0459823,0.0370375,0.0157041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848485,0.266667,0.236364,0.163636,0.121212,0.127273,0.0330709,0.0967913,0.121775,0.104156,0.105237,0.0829187,0.0763476,0.073055,0.0463651,0.0653149,0.0459868,0.0412325,0.0244627,0.0332178,0.0162387,0.014609,0.00892514,0.00709927,0.00176853,0.00142851,0.012812,0.0140561,0.0421128,0.0816513,0.118676,0.143311,0.151032,0.142035,0.117715,0.0803966,0.0470496,0.0242539,0.0122958,0.0058201,0.00306111,0.00198584,0.00115919,0.000418568,0.000116444,4.09127e-05,0.6899,0.209384,0.0659349,0.0204993,0.00762363,0.00311564,0.00157583,0.000816054,0.000434478,0.000280272,0.000175592,0.000102429,6.30331e-05,3.60189e-05,2.92654e-05,1.12559e-05,7.87914e-06,4.50236e-06,5.62796e-06,1.12559e-06,
"./test_objs/AquaticAnimal",m80.obj,0.395643,0.00670714,12.1726,0.00681676,0.970508,0.921602,24.7839,0.117098,0.132342,0.111505,0.0885375,0.0658666,0.0508962,0.0433382,0.0380267,0.0336515,0.0307095,0.0288701,0.0282552,0.0288763,0.0302414,0.0322626,0.0356903,0.0371101,0.0324321,0.0255675,0.00872365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181324,0.0979148,0.158658,0.126927,0.12602,0.162285,0.223028,0.0788758,0.00815956,0.0362424,0.0609532,0.0863736,0.0896547,0.0909479,0.115994,0.102229,0.0728061,0.0519719,0.0508409,0.0605779,0.0485648,0.0403872,0.027102,0.0232634,0.0192648,0.015165,0.00578634,0.00178364,9.1084e-05,0.00664979,0.0280705,0.055024,0.0818825,0.102719,0.11562,0.121652,0.121791,0.104629,0.0849667,0.0674381,0.0462809,0.0282223,0.01689,0.00947461,0.00484063,0.00239913,0.00106938,0.000319264,6.09599e-05,0.660609,0.178426,0.0778534,0.0371788,0.0195321,0.0107202,0.00606417,0.00374485,0.00233672,0.00130482,0.000766584,0.000453426,0.000340342,0.000215296,0.000185937,0.000123958,7.72021e-05,3.80574e-05,1.95724e-05,9.78618e-06,
"./test_objs/AquaticAnimal",m81.obj,0.349101,0.00682279,8.08121,0.007429,0.958618,1.68466,20.8065,0.156036,0.17146,0.104198,0.0692979,0.0523285,0.040819,0.0328743,0.0275354,0.0251468,0.0242013,0.0238372,0.0237172,0.025721,0.0282823,0.0308447,0.0369615,0.0481854,0.0460896,0.0237565,0.00870814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23715,0.183411,0.176402,0.117991,0.214953,0.0700935,0.0459167,0.0839555,0.0907081,0.0895018,0.08882,0.0896139,0.0818942,0.064856,0.0631561,0.0541109,0.0509253,0.0516311,0.0302511,0.0219978,0.0227676,0.024907,0.0233062,0.0161892,0.00478839,0.000702791,0.00749847,0.0306195,0.0537023,0.0721502,0.0907821,0.111817,0.127787,0.130542,0.122316,0.0958317,0.0653808,0.0424893,0.0254034,0.0138077,0.00604138,0.00232472,0.00100414,0.000387799,0.000106515,7.23891e-06,0.66252,0.204962,0.0795009,0.0296551,0.0123588,0.00551326,0.00253621,0.00122239,0.000773925,0.000423427,0.00026124,0.000127355,6.31331e-05,3.70091e-05,2.177e-05,5.44251e-06,9.79652e-06,3.26551e-06,2.177e-06,3.26551e-06,
