query,accuracy,precision,recall,f1, r1, r2, r3, r4, r5, r6
./ResampledDatabase/Monitor\D00412.obj,0.989278,0,0,0,./ResampledDatabase/Car/m1504.obj,./ResampledDatabase/WheelChair/D00274.obj,./ResampledDatabase/Jet/m1209.obj,./ResampledDatabase/Jet/m1250.obj,./ResampledDatabase/WheelChair/D00782.obj,./ResampledDatabase/RectangleTable/D00187.obj
./ResampledDatabase/Monitor\D00444.obj,0.989278,0,0,0,./ResampledDatabase/Motorcycle/D00594.obj,./ResampledDatabase/Musical_Instrument/m647.obj,./ResampledDatabase/Motorcycle/D00396.obj,./ResampledDatabase/DeskPhone/D00220.obj,./ResampledDatabase/Motorcycle/m1479.obj,./ResampledDatabase/Insect/D00752.obj
./ResampledDatabase/Monitor\D00469.obj,0.990103,0.166667,0.05,0.0769231,./ResampledDatabase/Cup/D00035.obj,./ResampledDatabase/Monitor/D00659.obj,./ResampledDatabase/BuildingNonResidential/m414.obj,./ResampledDatabase/BuildingNonResidential/m393.obj,./ResampledDatabase/Apartment/D00366.obj,./ResampledDatabase/HumanHead/m358.obj
./ResampledDatabase/Monitor\D00548.obj,0.990103,0.166667,0.05,0.0769231,./ResampledDatabase/Shelf/m849.obj,./ResampledDatabase/House/D00095.obj,./ResampledDatabase/Sign/m1682.obj,./ResampledDatabase/Chess/m1596.obj,./ResampledDatabase/Monitor/D00339.obj,./ResampledDatabase/Bed/D00565.obj
./ResampledDatabase/Monitor\D00659.obj,0.990103,0.166667,0.05,0.0769231,./ResampledDatabase/Bird/m35.obj,./ResampledDatabase/HumanHead/m358.obj,./ResampledDatabase/Cup/D00035.obj,./ResampledDatabase/Monitor/D00469.obj,./ResampledDatabase/Mug/D00341.obj,./ResampledDatabase/Hat/m1629.obj
./ResampledDatabase/Monitor\D00852.obj,0.989278,0,0,0,./ResampledDatabase/MultiSeat/D00607.obj,./ResampledDatabase/RoundTable/D00827.obj,./ResampledDatabase/MultiSeat/D00036.obj,./ResampledDatabase/Car/m1546.obj,./ResampledDatabase/MilitaryVehicle/D00952.obj,./ResampledDatabase/HumanHead/D00610.obj
./ResampledDatabase/Monitor\D00863.obj,0.989278,0,0,0,./ResampledDatabase/RectangleTable/m906.obj,./ResampledDatabase/DeskLamp/D00759.obj,./ResampledDatabase/RectangleTable/m764.obj,./ResampledDatabase/Biplane/D00601.obj,./ResampledDatabase/Bicycle/m1475.obj,./ResampledDatabase/PlantIndoors/m1025.obj
./ResampledDatabase/Monitor\D00915.obj,0.989278,0,0,0,./ResampledDatabase/City/D01068.obj,./ResampledDatabase/City/m1654.obj,./ResampledDatabase/Mug/D00728.obj,./ResampledDatabase/RoundTable/D00649.obj,./ResampledDatabase/Humanoid/m227.obj,./ResampledDatabase/Insect/D00615.obj
./ResampledDatabase/Monitor\D00919.obj,0.989278,0,0,0,./ResampledDatabase/MultiSeat/D00285.obj,./ResampledDatabase/House/m430.obj,./ResampledDatabase/Shelf/D00074.obj,./ResampledDatabase/Mug/D00321.obj,./ResampledDatabase/House/D00359.obj,./ResampledDatabase/DeskPhone/D00556.obj
./ResampledDatabase/Monitor\D00920.obj,0.990103,0.166667,0.05,0.0769231,./ResampledDatabase/DeskPhone/D00829.obj,./ResampledDatabase/Door/m1710.obj,./ResampledDatabase/House/m439.obj,./ResampledDatabase/RectangleTable/D00714.obj,./ResampledDatabase/Monitor/D00339.obj,./ResampledDatabase/RectangleTable/m892.obj
./ResampledDatabase/Monitor\D00978.obj,0.989278,0,0,0,./ResampledDatabase/Cup/D00874.obj,./ResampledDatabase/Shelf/D00631.obj,./ResampledDatabase/Computer/D01100.obj,./ResampledDatabase/RectangleTable/m871.obj,./ResampledDatabase/PlantIndoors/m1023.obj,./ResampledDatabase/Wheel/m734.obj
./ResampledDatabase/Monitor\D01000.obj,0.989278,0,0,0,./ResampledDatabase/Bird/D00762.obj,./ResampledDatabase/Bicycle/m1472.obj,./ResampledDatabase/Door/m1727.obj,./ResampledDatabase/Jet/m1277.obj,./ResampledDatabase/Jet/m1282.obj,./ResampledDatabase/Jet/m1285.obj
./ResampledDatabase/Monoplane\D00011.obj,0.989278,0,0,0,./ResampledDatabase/Bird/D00234.obj,./ResampledDatabase/Jet/m1267.obj,./ResampledDatabase/Bird/D00438.obj,./ResampledDatabase/Biplane/D00132.obj,./ResampledDatabase/Jet/m1162.obj,./ResampledDatabase/Insect/D00231.obj
./ResampledDatabase/Monoplane\D00019.obj,0.990928,0.333333,0.1,0.153846,./ResampledDatabase/Monoplane/D00995.obj,./ResampledDatabase/Monoplane/D00963.obj,./ResampledDatabase/Ship/m1428.obj,./ResampledDatabase/Jet/m1267.obj,./ResampledDatabase/Bird/D00961.obj,./ResampledDatabase/Ship/m1429.obj
./ResampledDatabase/Monoplane\D00043.obj,0.989278,0,0,0,./ResampledDatabase/Humanoid/m244.obj,./ResampledDatabase/Jet/m1157.obj,./ResampledDatabase/Humanoid/m240.obj,./ResampledDatabase/Humanoid/m238.obj,./ResampledDatabase/Bird/D00689.obj,./ResampledDatabase/AquaticAnimal/m80.obj
./ResampledDatabase/Monoplane\D00098.obj,0.989278,0,0,0,./ResampledDatabase/Bird/m34.obj,./ResampledDatabase/Starship/m1365.obj,./ResampledDatabase/Bicycle/D00555.obj,./ResampledDatabase/Bicycle/D00558.obj,./ResampledDatabase/Bird/D00089.obj,./ResampledDatabase/Bicycle/D00033.obj
./ResampledDatabase/Monoplane\D00167.obj,0.990103,0.166667,0.05,0.0769231,./ResampledDatabase/Ship/m1429.obj,./ResampledDatabase/Monoplane/D00995.obj,./ResampledDatabase/Ship/m1430.obj,./ResampledDatabase/Insect/D00787.obj,./ResampledDatabase/Jet/m1273.obj,./ResampledDatabase/Bird/D00323.obj
./ResampledDatabase/Monoplane\D00169.obj,0.990103,0.166667,0.05,0.0769231,./ResampledDatabase/Humanoid/m219.obj,./ResampledDatabase/Helicopter/D00986.obj,./ResampledDatabase/Humanoid/m237.obj,./ResampledDatabase/Humanoid/m243.obj,./ResampledDatabase/Monoplane/D00262.obj,./ResampledDatabase/Jet/m1264.obj
./ResampledDatabase/Monoplane\D00262.obj,0.989278,0,0,0,./ResampledDatabase/Humanoid/m236.obj,./ResampledDatabase/Humanoid/m219.obj,./ResampledDatabase/Jet/m1252.obj,./ResampledDatabase/Jet/m1199.obj,./ResampledDatabase/Helicopter/D00986.obj,./ResampledDatabase/Helicopter/D00498.obj
./ResampledDatabase/Monoplane\D00301.obj,0.990928,0.333333,0.1,0.153846,./ResampledDatabase/Jet/m1266.obj,./ResampledDatabase/Ship/D00949.obj,./ResampledDatabase/Monoplane/D00402.obj,./ResampledDatabase/Jet/m1225.obj,./ResampledDatabase/Monoplane/D00011.obj,./ResampledDatabase/Bird/D00438.obj
./ResampledDatabase/Monoplane\D00304.obj,0.989278,0,0,0,./ResampledDatabase/Jet/m1242.obj,./ResampledDatabase/Jet/m1226.obj,./ResampledDatabase/Jet/m1194.obj,./ResampledDatabase/Jet/m1253.obj,./ResampledDatabase/Jet/m1241.obj,./ResampledDatabase/Jet/m1182.obj
./ResampledDatabase/Monoplane\D00319.obj,0.989278,0,0,0,./ResampledDatabase/Skyscraper/D00126.obj,./ResampledDatabase/Humanoid/m244.obj,./ResampledDatabase/DeskLamp/m613.obj,./ResampledDatabase/Jet/m1249.obj,./ResampledDatabase/Glasses/D00717.obj,./ResampledDatabase/Gun/D00929.obj
./ResampledDatabase/Monoplane\D00402.obj,0.990103,0.166667,0.05,0.0769231,./ResampledDatabase/Humanoid/m235.obj,./ResampledDatabase/Bicycle/D00621.obj,./ResampledDatabase/Monoplane/D00301.obj,./ResampledDatabase/MultiSeat/m779.obj,./ResampledDatabase/Motorcycle/D00521.obj,./ResampledDatabase/Biplane/D00199.obj
./ResampledDatabase/Monoplane\D00482.obj,0.990103,0.166667,0.05,0.0769231,./ResampledDatabase/Monoplane/D00925.obj,./ResampledDatabase/Helicopter/m1325.obj,./ResampledDatabase/Jet/m1291.obj,./ResampledDatabase/Bicycle/D00558.obj,./ResampledDatabase/Bird/D00438.obj,./ResampledDatabase/Bird/D00271.obj
./ResampledDatabase/Monoplane\D00617.obj,0.989278,0,0,0,./ResampledDatabase/Biplane/D00373.obj,./ResampledDatabase/RectangleTable/m894.obj,./ResampledDatabase/Bird/D00922.obj,./ResampledDatabase/Insect/m3.obj,./ResampledDatabase/Insect/D00180.obj,./ResampledDatabase/Insect/D00102.obj
./ResampledDatabase/Monoplane\D00688.obj,0.989278,0,0,0,./ResampledDatabase/Jet/m1188.obj,./ResampledDatabase/Jet/m1153.obj,./ResampledDatabase/Jet/m1176.obj,./ResampledDatabase/Helicopter/m1322.obj,./ResampledDatabase/Jet/m1208.obj,./ResampledDatabase/Helicopter/m1328.obj
./ResampledDatabase/Monoplane\D00798.obj,0.989278,0,0,0,./ResampledDatabase/Jet/m1239.obj,./ResampledDatabase/Jet/m1196.obj,./ResampledDatabase/Fish/D00535.obj,./ResampledDatabase/Jet/m1255.obj,./ResampledDatabase/Jet/m1241.obj,./ResampledDatabase/Jet/m1231.obj
./ResampledDatabase/Monoplane\D00840.obj,0.989278,0,0,0,./ResampledDatabase/Humanoid/m246.obj,./ResampledDatabase/SubmachineGun/D00256.obj,./ResampledDatabase/Gun/D00103.obj,./ResampledDatabase/Humanoid/m238.obj,./ResampledDatabase/Humanoid/m240.obj,./ResampledDatabase/Humanoid/m243.obj
./ResampledDatabase/Monoplane\D00864.obj,0.989278,0,0,0,./ResampledDatabase/Bird/m34.obj,./ResampledDatabase/Bird/D00089.obj,./ResampledDatabase/Jet/m1275.obj,./ResampledDatabase/Jet/m1295.obj,./ResampledDatabase/Jet/m1291.obj,./ResampledDatabase/Jet/m1294.obj
./ResampledDatabase/Monoplane\D00925.obj,0.990103,0.166667,0.05,0.0769231,./ResampledDatabase/Biplane/D00199.obj,./ResampledDatabase/Bird/D00438.obj,./ResampledDatabase/Humanoid/m235.obj,./ResampledDatabase/Jet/m1291.obj,./ResampledDatabase/Biplane/D00132.obj,./ResampledDatabase/Monoplane/D00482.obj
./ResampledDatabase/Monoplane\D00963.obj,0.990928,0.333333,0.1,0.153846,./ResampledDatabase/Bird/D00961.obj,./ResampledDatabase/Bird/m38.obj,./ResampledDatabase/Monoplane/D00995.obj,./ResampledDatabase/Bird/D00999.obj,./ResampledDatabase/Monoplane/D00019.obj,./ResampledDatabase/BuildingNonResidential/m412.obj
./ResampledDatabase/Monoplane\D00995.obj,0.990928,0.333333,0.1,0.153846,./ResampledDatabase/Bird/m38.obj,./ResampledDatabase/Monoplane/D00963.obj,./ResampledDatabase/Bird/D00961.obj,./ResampledDatabase/Jet/m1273.obj,./ResampledDatabase/Monoplane/D00019.obj,./ResampledDatabase/Bird/D00599.obj
./ResampledDatabase/Motorcycle\D00021.obj,0.986804,0,0,0,./ResampledDatabase/Bird/D00113.obj,./ResampledDatabase/Cup/D00587.obj,./ResampledDatabase/House/D00873.obj,./ResampledDatabase/PlantIndoors/D00128.obj,./ResampledDatabase/WheelChair/D00290.obj,./ResampledDatabase/Computer/D01026.obj
./ResampledDatabase/Motorcycle\D00039.obj,0.989278,0.5,0.115385,0.1875,./ResampledDatabase/Insect/D00430.obj,./ResampledDatabase/Motorcycle/m1480.obj,./ResampledDatabase/Quadruped/m278.obj,./ResampledDatabase/Motorcycle/D00858.obj,./ResampledDatabase/Car/m1510.obj,./ResampledDatabase/Motorcycle/D00544.obj
./ResampledDatabase/Motorcycle\D00054.obj,0.986804,0,0,0,./ResampledDatabase/Biplane/D00373.obj,./ResampledDatabase/Insect/m3.obj,./ResampledDatabase/RoundTable/D00649.obj,./ResampledDatabase/Insect/m0.obj,./ResampledDatabase/House/D00941.obj,./ResampledDatabase/Bicycle/D00514.obj
./ResampledDatabase/Motorcycle\D00224.obj,0.986804,0,0,0,./ResampledDatabase/Biplane/m1138.obj,./ResampledDatabase/Car/m1514.obj,./ResampledDatabase/Ship/m1449.obj,./ResampledDatabase/House/m432.obj,./ResampledDatabase/Ship/m1434.obj,./ResampledDatabase/Humanoid/m203.obj
./ResampledDatabase/Motorcycle\D00269.obj,0.986804,0,0,0,./ResampledDatabase/Biplane/m1124.obj,./ResampledDatabase/Biplane/D00632.obj,./ResampledDatabase/Bird/m37.obj,./ResampledDatabase/Biplane/m1133.obj,./ResampledDatabase/Humanoid/m157.obj,./ResampledDatabase/Cellphone/D00079.obj
./ResampledDatabase/Motorcycle\D00288.obj,0.988454,0.333333,0.0769231,0.125,./ResampledDatabase/Motorcycle/m1480.obj,./ResampledDatabase/PlantIndoors/m1020.obj,./ResampledDatabase/Motorcycle/m1483.obj,./ResampledDatabase/Gun/D00204.obj,./ResampledDatabase/Humanoid/m190.obj,./ResampledDatabase/Insect/m24.obj
./ResampledDatabase/Motorcycle\D00342.obj,0.986804,0,0,0,./ResampledDatabase/DeskPhone/D00220.obj,./ResampledDatabase/Insect/D00752.obj,./ResampledDatabase/Biplane/m1125.obj,./ResampledDatabase/Humanoid/m187.obj,./ResampledDatabase/Jet/m1200.obj,./ResampledDatabase/Musical_Instrument/m647.obj
./ResampledDatabase/Motorcycle\D00345.obj,0.987629,0.166667,0.0384615,0.0625,./ResampledDatabase/City/m1664.obj,./ResampledDatabase/Motorcycle/D00703.obj,./ResampledDatabase/Mug/D00747.obj,./ResampledDatabase/Car/m1551.obj,./ResampledDatabase/Car/m1555.obj,./ResampledDatabase/Car/m1511.obj
./ResampledDatabase/Motorcycle\D00395.obj,0.986804,0,0,0,./ResampledDatabase/NonWheelChair/m800.obj,./ResampledDatabase/Insect/D00333.obj,./ResampledDatabase/Humanoid/m265.obj,./ResampledDatabase/Gun/D00204.obj,./ResampledDatabase/PlantWildNonTree/m963.obj,./ResampledDatabase/Cellphone/D00327.obj
./ResampledDatabase/Motorcycle\D00396.obj,0.987629,0.166667,0.0384615,0.0625,./ResampledDatabase/Insect/D00786.obj,./ResampledDatabase/Insect/D00752.obj,./ResampledDatabase/Humanoid/m187.obj,./ResampledDatabase/Motorcycle/D00594.obj,./ResampledDatabase/Jet/m1188.obj,./ResampledDatabase/Monitor/D00444.obj
./ResampledDatabase/Motorcycle\D00476.obj,0.989278,0.5,0.115385,0.1875,./ResampledDatabase/Motorcycle/D00544.obj,./ResampledDatabase/Motorcycle/m1479.obj,./ResampledDatabase/Motorcycle/D00594.obj,./ResampledDatabase/PlantIndoors/m1025.obj,./ResampledDatabase/PlantIndoors/m1013.obj,./ResampledDatabase/Insect/D00309.obj
./ResampledDatabase/Motorcycle\D00521.obj,0.987629,0.166667,0.0384615,0.0625,./ResampledDatabase/Biplane/m1118.obj,./ResampledDatabase/Motorcycle/D00703.obj,./ResampledDatabase/Starship/m1365.obj,./ResampledDatabase/Quadruped/m281.obj,./ResampledDatabase/Ship/m1441.obj,./ResampledDatabase/Humanoid/m232.obj
./ResampledDatabase/Motorcycle\D00544.obj,0.990103,0.666667,0.153846,0.25,./ResampledDatabase/Motorcycle/m1479.obj,./ResampledDatabase/Motorcycle/D00858.obj,./ResampledDatabase/Motorcycle/D00594.obj,./ResampledDatabase/Humanoid/m242.obj,./ResampledDatabase/Motorcycle/D00039.obj,./ResampledDatabase/DeskPhone/D00220.obj
./ResampledDatabase/Motorcycle\D00594.obj,0.989278,0.5,0.115385,0.1875,./ResampledDatabase/Motorcycle/m1479.obj,./ResampledDatabase/DeskPhone/D00220.obj,./ResampledDatabase/Motorcycle/D00544.obj,./ResampledDatabase/Monitor/D00444.obj,./ResampledDatabase/Humanoid/m187.obj,./ResampledDatabase/Motorcycle/D00396.obj
./ResampledDatabase/Motorcycle\D00703.obj,0.989278,0.5,0.115385,0.1875,./ResampledDatabase/Motorcycle/D00345.obj,./ResampledDatabase/Motorcycle/D00521.obj,./ResampledDatabase/City/m1664.obj,./ResampledDatabase/Motorcycle/D00342.obj,./ResampledDatabase/Truck/m1571.obj,./ResampledDatabase/Quadruped/m93.obj
./ResampledDatabase/Motorcycle\D00768.obj,0.986804,0,0,0,./ResampledDatabase/Cup/D00587.obj,./ResampledDatabase/NonWheelChair/D00101.obj,./ResampledDatabase/Cellphone/D00848.obj,./ResampledDatabase/Helicopter/m1329.obj,./ResampledDatabase/Biplane/D00515.obj,./ResampledDatabase/Apartment/D00921.obj
./ResampledDatabase/Motorcycle\D00858.obj,0.989278,0.5,0.115385,0.1875,./ResampledDatabase/Motorcycle/D00544.obj,./ResampledDatabase/Motorcycle/D00039.obj,./ResampledDatabase/Motorcycle/m1479.obj,./ResampledDatabase/City/D01173.obj,./ResampledDatabase/City/m1660.obj,./ResampledDatabase/Jet/m1237.obj
./ResampledDatabase/Motorcycle\D00880.obj,0.986804,0,0,0,./ResampledDatabase/Insect/D00102.obj,./ResampledDatabase/Insect/D00615.obj,./ResampledDatabase/Insect/m24.obj,./ResampledDatabase/Insect/D00430.obj,./ResampledDatabase/Starship/m1359.obj,./ResampledDatabase/Biplane/D00373.obj
./ResampledDatabase/Motorcycle\D00886.obj,0.990103,0.666667,0.153846,0.25,./ResampledDatabase/DeskPhone/D00220.obj,./ResampledDatabase/Musical_Instrument/m647.obj,./ResampledDatabase/Motorcycle/D00342.obj,./ResampledDatabase/Motorcycle/D00396.obj,./ResampledDatabase/Motorcycle/D00594.obj,./ResampledDatabase/Motorcycle/m1482.obj
./ResampledDatabase/Motorcycle\D00945.obj,0.986804,0,0,0,./ResampledDatabase/Cellphone/D00192.obj,./ResampledDatabase/Humanoid/m183.obj,./ResampledDatabase/Biplane/D00069.obj,./ResampledDatabase/Quadruped/D00380.obj,./ResampledDatabase/Biplane/D00666.obj,./ResampledDatabase/House/m440.obj
./ResampledDatabase/Motorcycle\m1479.obj,0.989278,0.5,0.115385,0.1875,./ResampledDatabase/Motorcycle/D00544.obj,./ResampledDatabase/Motorcycle/D00594.obj,./ResampledDatabase/DeskPhone/D00220.obj,./ResampledDatabase/Monitor/D00444.obj,./ResampledDatabase/Sign/m1685.obj,./ResampledDatabase/Motorcycle/D00858.obj
./ResampledDatabase/Motorcycle\m1480.obj,0.990103,0.666667,0.153846,0.25,./ResampledDatabase/Motorcycle/m1483.obj,./ResampledDatabase/Motorcycle/D00039.obj,./ResampledDatabase/Car/m1510.obj,./ResampledDatabase/Motorcycle/D00288.obj,./ResampledDatabase/Humanoid/m190.obj,./ResampledDatabase/Motorcycle/D00880.obj
./ResampledDatabase/Motorcycle\m1481.obj,0.986804,0,0,0,./ResampledDatabase/WheelChair/D00453.obj,./ResampledDatabase/Humanoid/m210.obj,./ResampledDatabase/NonWheelChair/m821.obj,./ResampledDatabase/Musical_Instrument/m645.obj,./ResampledDatabase/Starship/m1361.obj,./ResampledDatabase/Humanoid/m141.obj
./ResampledDatabase/Motorcycle\m1482.obj,0.987629,0.166667,0.0384615,0.0625,./ResampledDatabase/Motorcycle/D00886.obj,./ResampledDatabase/Bus/D00182.obj,./ResampledDatabase/Helicopter/m1316.obj,./ResampledDatabase/HumanHead/m369.obj,./ResampledDatabase/ComputerKeyboard/D00990.obj,./ResampledDatabase/RoundTable/D00407.obj
./ResampledDatabase/Motorcycle\m1483.obj,0.989278,0.5,0.115385,0.1875,./ResampledDatabase/Motorcycle/m1480.obj,./ResampledDatabase/Motorcycle/D00288.obj,./ResampledDatabase/Motorcycle/D00880.obj,./ResampledDatabase/Humanoid/m190.obj,./ResampledDatabase/MultiSeat/m843.obj,./ResampledDatabase/Computer/m1777.obj
./ResampledDatabase/Motorcycle\m1484.obj,0.987629,0.166667,0.0384615,0.0625,./ResampledDatabase/Musical_Instrument/m645.obj,./ResampledDatabase/NonWheelChair/m795.obj,./ResampledDatabase/Motorcycle/m1481.obj,./ResampledDatabase/NonWheelChair/m823.obj,./ResampledDatabase/Insect/m8.obj,./ResampledDatabase/Humanoid/m261.obj
./ResampledDatabase/Mug\D00172.obj,0.988866,0.333333,0.08,0.129032,./ResampledDatabase/Mug/m504.obj,./ResampledDatabase/Mug/D00908.obj,./ResampledDatabase/Bird/m49.obj,./ResampledDatabase/HumanHead/m368.obj,./ResampledDatabase/BuildingNonResidential/m394.obj,./ResampledDatabase/HumanHead/m367.obj
./ResampledDatabase/Mug\D00202.obj,0.987216,0,0,0,./ResampledDatabase/DeskLamp/D00330.obj,./ResampledDatabase/PlantWildNonTree/m986.obj,./ResampledDatabase/AquaticAnimal/m57.obj,./ResampledDatabase/Tree/D00456.obj,./ResampledDatabase/Sword/m694.obj,./ResampledDatabase/Gun/m676.obj
./ResampledDatabase/Mug\D00227.obj,0.988041,0.166667,0.04,0.0645161,./ResampledDatabase/Mug/D00728.obj,./ResampledDatabase/RoundTable/m924.obj,./ResampledDatabase/RoundTable/m925.obj,./ResampledDatabase/Computer/D01073.obj,./ResampledDatabase/House/D00941.obj,./ResampledDatabase/Motorcycle/D00054.obj
./ResampledDatabase/Mug\D00321.obj,0.987216,0,0,0,./ResampledDatabase/MultiSeat/m840.obj,./ResampledDatabase/Wheel/m741.obj,./ResampledDatabase/Monitor/D00919.obj,./ResampledDatabase/Apartment/D00366.obj,./ResampledDatabase/Shelf/D00352.obj,./ResampledDatabase/House/D00889.obj
./ResampledDatabase/Mug\D00341.obj,0.987216,0,0,0,./ResampledDatabase/Car/m1488.obj,./ResampledDatabase/Wheel/m745.obj,./ResampledDatabase/Monitor/D00659.obj,./ResampledDatabase/Cup/D00035.obj,./ResampledDatabase/Car/m1559.obj,./ResampledDatabase/Monitor/D00469.obj
./ResampledDatabase/Mug\D00372.obj,0.988866,0.333333,0.08,0.129032,./ResampledDatabase/HumanHead/m347.obj,./ResampledDatabase/Hand/D01162.obj,./ResampledDatabase/HumanHead/m349.obj,./ResampledDatabase/Mug/m508.obj,./ResampledDatabase/Mug/m503.obj,./ResampledDatabase/House/m449.obj
./ResampledDatabase/Mug\D00427.obj,0.987216,0,0,0,./ResampledDatabase/Hat/m1631.obj,./ResampledDatabase/WheelChair/D00821.obj,./ResampledDatabase/WheelChair/D00687.obj,./ResampledDatabase/Tree/D00996.obj,./ResampledDatabase/NonWheelChair/m796.obj,./ResampledDatabase/Truck/m1571.obj
./ResampledDatabase/Mug\D00684.obj,0.987216,0,0,0,./ResampledDatabase/Cup/m500.obj,./ResampledDatabase/Hat/m1641.obj,./ResampledDatabase/HumanHead/m344.obj,./ResampledDatabase/AircraftBuoyant/m1338.obj,./ResampledDatabase/HumanHead/m351.obj,./ResampledDatabase/Starship/m1381.obj
./ResampledDatabase/Mug\D00685.obj,0.988041,0.166667,0.04,0.0645161,./ResampledDatabase/Ship/m1462.obj,./ResampledDatabase/Mug/D00728.obj,./ResampledDatabase/Biplane/m1138.obj,./ResampledDatabase/DeskPhone/D00899.obj,./ResampledDatabase/City/m1664.obj,./ResampledDatabase/RoundTable/D00407.obj
./ResampledDatabase/Mug\D00705.obj,0.988041,0.166667,0.04,0.0645161,./ResampledDatabase/Chess/D01171.obj,./ResampledDatabase/Mug/D00908.obj,./ResampledDatabase/Bird/m49.obj,./ResampledDatabase/RectangleTable/m904.obj,./ResampledDatabase/Quadruped/m90.obj,./ResampledDatabase/HumanHead/m367.obj
./ResampledDatabase/Mug\D00728.obj,0.988041,0.166667,0.04,0.0645161,./ResampledDatabase/RoundTable/D00407.obj,./ResampledDatabase/Mug/D00685.obj,./ResampledDatabase/Motorcycle/D00703.obj,./ResampledDatabase/City/m1664.obj,./ResampledDatabase/Motorcycle/D00345.obj,./ResampledDatabase/Biplane/m1120.obj
./ResampledDatabase/Mug\D00745.obj,0.987216,0,0,0,./ResampledDatabase/Vase/m546.obj,./ResampledDatabase/Vase/m529.obj,./ResampledDatabase/RectangleTable/m896.obj,./ResampledDatabase/Car/m1553.obj,./ResampledDatabase/Car/D00541.obj,./ResampledDatabase/HumanHead/m355.obj
./ResampledDatabase/Mug\D00747.obj,0.987216,0,0,0,./ResampledDatabase/Motorcycle/D00345.obj,./ResampledDatabase/MultiSeat/D00273.obj,./ResampledDatabase/Car/D00976.obj,./ResampledDatabase/Truck/D00002.obj,./ResampledDatabase/Car/m1511.obj,./ResampledDatabase/MilitaryVehicle/D00723.obj
./ResampledDatabase/Mug\D00760.obj,0.989691,0.5,0.12,0.193548,./ResampledDatabase/Mug/m504.obj,./ResampledDatabase/HumanHead/D00434.obj,./ResampledDatabase/Mug/D00172.obj,./ResampledDatabase/BuildingNonResidential/m395.obj,./ResampledDatabase/Mug/D00372.obj,./ResampledDatabase/Hat/m1640.obj
./ResampledDatabase/Mug\D00770.obj,0.988041,0.166667,0.04,0.0645161,./ResampledDatabase/Mug/D00825.obj,./ResampledDatabase/Hat/m1637.obj,./ResampledDatabase/Cup/D00214.obj,./ResampledDatabase/Cup/D00270.obj,./ResampledDatabase/Bottle/m491.obj,./ResampledDatabase/Vase/m536.obj
./ResampledDatabase/Mug\D00825.obj,0.988041,0.166667,0.04,0.0645161,./ResampledDatabase/Mug/D00770.obj,./ResampledDatabase/Hat/m1637.obj,./ResampledDatabase/Cup/D00214.obj,./ResampledDatabase/Car/D00541.obj,./ResampledDatabase/Vase/m545.obj,./ResampledDatabase/Bus/D00436.obj
./ResampledDatabase/Mug\D00833.obj,0.987216,0,0,0,./ResampledDatabase/BuildingNonResidential/m390.obj,./ResampledDatabase/HumanHead/m366.obj,./ResampledDatabase/Quadruped/m110.obj,./ResampledDatabase/Vase/m527.obj,./ResampledDatabase/BuildingNonResidential/m396.obj,./ResampledDatabase/Car/m1486.obj
./ResampledDatabase/Mug\D00908.obj,0.988866,0.333333,0.08,0.129032,./ResampledDatabase/Mug/D00705.obj,./ResampledDatabase/Mug/D00172.obj,./ResampledDatabase/Bird/m49.obj,./ResampledDatabase/Chess/D01171.obj,./ResampledDatabase/HumanHead/m367.obj,./ResampledDatabase/HumanHead/m368.obj
./ResampledDatabase/Mug\D00913.obj,0.987216,0,0,0,./ResampledDatabase/RoundTable/D00702.obj,./ResampledDatabase/MultiSeat/m839.obj,./ResampledDatabase/RoundTable/D00827.obj,./ResampledDatabase/Car/D00504.obj,./ResampledDatabase/HumanHead/m345.obj,./ResampledDatabase/DeskPhone/D00894.obj
./ResampledDatabase/Mug\D00923.obj,0.987216,0,0,0,./ResampledDatabase/HumanHead/D00910.obj,./ResampledDatabase/Vase/m538.obj,./ResampledDatabase/HumanHead/D00566.obj,./ResampledDatabase/HumanHead/D00653.obj,./ResampledDatabase/HumanHead/D00106.obj,./ResampledDatabase/HumanHead/D00205.obj
./ResampledDatabase/Mug\m503.obj,0.988866,0.333333,0.08,0.129032,./ResampledDatabase/Hat/m1640.obj,./ResampledDatabase/Mug/D00372.obj,./ResampledDatabase/Wheel/m733.obj,./ResampledDatabase/Wheel/m736.obj,./ResampledDatabase/Wheel/m734.obj,./ResampledDatabase/Mug/m504.obj
./ResampledDatabase/Mug\m504.obj,0.989691,0.5,0.12,0.193548,./ResampledDatabase/Mug/D00172.obj,./ResampledDatabase/HumanHead/m368.obj,./ResampledDatabase/Mug/D00760.obj,./ResampledDatabase/Mug/D00372.obj,./ResampledDatabase/Hat/m1640.obj,./ResampledDatabase/House/m449.obj
./ResampledDatabase/Mug\m506.obj,0.987216,0,0,0,./ResampledDatabase/Chess/D01126.obj,./ResampledDatabase/FloorLamp/m623.obj,./ResampledDatabase/Chess/m1602.obj,./ResampledDatabase/Cup/D00519.obj,./ResampledDatabase/FloorLamp/D00888.obj,./ResampledDatabase/PlantIndoors/m993.obj
./ResampledDatabase/Mug\m508.obj,0.987216,0,0,0,./ResampledDatabase/House/m449.obj,./ResampledDatabase/Hand/D01162.obj,./ResampledDatabase/Vase/m533.obj,./ResampledDatabase/Hand/m333.obj,./ResampledDatabase/Cup/m496.obj,./ResampledDatabase/HumanHead/m350.obj
