Class,File,SurfaceArea,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity,A3bin0,A3bin1,A3bin2,A3bin3,A3bin4,A3bin5,A3bin6,A3bin7,A3bin8,A3bin9,A3bin10,A3bin11,A3bin12,A3bin13,A3bin14,A3bin15,A3bin16,A3bin17,A3bin18,A3bin19,D1bin0,D1bin1,D1bin2,D1bin3,D1bin4,D1bin5,D1bin6,D1bin7,D1bin8,D1bin9,D1bin10,D1bin11,D1bin12,D1bin13,D1bin14,D1bin15,D1bin16,D1bin17,D1bin18,D1bin19,D1bin20,D1bin21,D1bin22,D1bin23,D1bin24,D1bin25,D1bin26,D1bin27,D1bin28,D1bin29,D2bin0,D2bin1,D2bin2,D2bin3,D2bin4,D2bin5,D2bin6,D2bin7,D2bin8,D2bin9,D2bin10,D2bin11,D2bin12,D2bin13,D2bin14,D2bin15,D2bin16,D2bin17,D2bin18,D2bin19,D3bin0,D3bin1,D3bin2,D3bin3,D3bin4,D3bin5,D3bin6,D3bin7,D3bin8,D3bin9,D3bin10,D3bin11,D3bin12,D3bin13,D3bin14,D3bin15,D3bin16,D3bin17,D3bin18,D3bin19,D4bin0,D4bin1,D4bin2,D4bin3,D4bin4,D4bin5,D4bin6,D4bin7,D4bin8,D4bin9,D4bin10,D4bin11,D4bin12,D4bin13,D4bin14,D4bin15,D4bin16,D4bin17,D4bin18,D4bin19
"./ResampledDatabase/RectangleTable",m901.obj,3.39933,0.0297923,391.311,0.00639533,1.37147,0.0610796,2.25859,0.0368428,0.0698827,0.0823049,0.0970142,0.103388,0.0997746,0.091146,0.0813078,0.0722502,0.0637196,0.0535391,0.0421068,0.0320861,0.0238401,0.017547,0.0129398,0.00913182,0.00619099,0.00374615,0.0012415,0,0,0,0,0,0,0,0,0,0,0,0,0.00286619,0.0161412,0.0386182,0.0482727,0.083723,0.0933776,0.0763313,0.0576256,0.0478202,0.0788958,0.0959421,0.108161,0.088852,0.0707497,0.0573239,0.0250415,0.00874943,0.00150852,0.00618488,0.0238214,0.0402547,0.0503892,0.0603066,0.0698409,0.0787742,0.0894747,0.0951305,0.0968658,0.0941544,0.0840449,0.0738715,0.0617788,0.0417069,0.020918,0.00899528,0.00291441,0.000527075,4.60065e-05,0.000946556,0.00755492,0.0214264,0.0416814,0.0641266,0.0827978,0.0914705,0.0949443,0.0969745,0.0962868,0.0935162,0.0863057,0.0775206,0.0630542,0.0440695,0.0247321,0.0100275,0.00224884,0.000294896,2.06221e-05,0.502595,0.19278,0.107987,0.0698524,0.047074,0.0305136,0.0195513,0.0120622,0.00755091,0.00447549,0.0025986,0.00143801,0.000744471,0.000392283,0.00018097,9.31943e-05,5.63501e-05,3.35933e-05,1.40875e-05,6.50193e-06,
"./ResampledDatabase/RectangleTable",m902.obj,2.30434,0.13684,5.77777,0.0656234,1.18824,0.610119,7.61608,0.0441319,0.0811152,0.0951669,0.100814,0.0963713,0.0860232,0.0794242,0.0753906,0.0695339,0.0620956,0.0512227,0.0413417,0.0329868,0.0257702,0.0196846,0.0139662,0.0106605,0.00759092,0.00482965,0.00187969,0,0,0,0,0,0,0,0,0,0,0,0.0056338,0.0155869,0.0287324,0.0298592,0.0510798,0.0657277,0.0726761,0.0875117,0.0905164,0.0773709,0.085446,0.0965258,0.0935211,0.0715493,0.0580282,0.0426291,0.0193427,0.00713615,0.00112676,0.00810556,0.0268822,0.0373072,0.0494365,0.0640124,0.0691934,0.0734132,0.0891802,0.113206,0.093062,0.0755836,0.0649295,0.0540694,0.0495376,0.0541655,0.0457568,0.0228344,0.0072604,0.00189937,0.000165032,0.00116709,0.00904389,0.0228695,0.0402088,0.0573367,0.0734594,0.0873273,0.0981476,0.103774,0.106589,0.10288,0.0943092,0.0812599,0.059409,0.0362487,0.0178022,0.00642619,0.00158052,0.000151556,9.27895e-06,0.413366,0.211158,0.137199,0.0923452,0.0603795,0.037077,0.0224669,0.0124674,0.00679892,0.00348671,0.00165394,0.00083022,0.000397769,0.000191839,8.88747e-05,5.09404e-05,2.60121e-05,9.75454e-06,4.33535e-06,2.16768e-06,
"./ResampledDatabase/RectangleTable",m904.obj,1.70879,0.0497502,17.8246,0.0386736,1.13352,0.342142,7.72283,0.0432825,0.0830607,0.101089,0.0915362,0.0787555,0.068681,0.0667047,0.0704017,0.0742626,0.0728419,0.0652077,0.0512466,0.0383988,0.0296378,0.0229387,0.0169932,0.0113889,0.00744863,0.00448567,0.00163818,0,0,0,0,0,0,0,0,0,0.00172801,0.0233281,0.0523587,0.0568516,0.0622084,0.0682564,0.0765509,0.0876102,0.0936582,0.0787973,0.0487299,0.0416451,0.0463107,0.0518403,0.060826,0.0542595,0.0471747,0.0311042,0.0103681,0.00397443,0.00241922,0.0106417,0.0339754,0.0474866,0.0597336,0.068942,0.0819731,0.101906,0.0892653,0.0767983,0.0641293,0.0534486,0.0461644,0.0420377,0.0527654,0.0722256,0.0646223,0.0215945,0.00888842,0.00316651,0.000235038,0.00107424,0.00896199,0.0234581,0.0369985,0.0484388,0.0585122,0.0679659,0.0766186,0.0829909,0.0886714,0.0952024,0.098455,0.0911281,0.0828734,0.0677639,0.0457532,0.019092,0.00489285,0.00102373,0.000124744,0.351237,0.192525,0.137651,0.0997873,0.0732913,0.0518868,0.0361938,0.0241545,0.0152748,0.00900104,0.00472753,0.00221911,0.00111931,0.000508185,0.000243799,8.66839e-05,5.41775e-05,2.38381e-05,8.66839e-06,6.5013e-06,
"./ResampledDatabase/RectangleTable",m906.obj,1.46178,0.115389,2.07426,0.0565226,1.15086,0.992577,33.8244,0.0842988,0.10223,0.101895,0.0922284,0.0820667,0.0718463,0.0640229,0.0573351,0.0514075,0.0461596,0.0419379,0.0371521,0.0323539,0.0285768,0.0242922,0.0214579,0.0191939,0.0170372,0.0155271,0.00898066,0,0,0,0,0,0,0,0,0,0,0,0.0160301,0.0269147,0.0431427,0.042549,0.0540273,0.0564021,0.0639224,0.0579854,0.0823273,0.0914308,0.107659,0.0777756,0.0943994,0.0825252,0.0403721,0.0377993,0.0227588,0.00118741,0.000791609,0.0126497,0.0355967,0.0558701,0.0730709,0.0860067,0.0946735,0.0963709,0.0940804,0.0890043,0.0801214,0.0726058,0.0592529,0.0467822,0.0379092,0.0301145,0.0204224,0.0111074,0.00379982,0.000510111,5.10111e-05,0.00365646,0.0214201,0.0534528,0.0721382,0.0839294,0.0955165,0.102414,0.104027,0.0999803,0.091,0.0800028,0.065543,0.049986,0.0356035,0.0230215,0.0117685,0.00489487,0.00127141,0.000308314,6.59936e-05,0.818896,0.0751974,0.0429302,0.0259549,0.0156345,0.00909349,0.00531953,0.00304345,0.00178076,0.00104049,0.000528918,0.000350083,0.000119223,6.17794e-05,2.92639e-05,1.08385e-05,5.41924e-06,1.08385e-06,1.08385e-06,1.08385e-06,
"./ResampledDatabase/RectangleTable",m907.obj,0.729868,0.382776,0.0234634,0.227143,1.18302,1.85868,7.34486,0.0873838,0.103258,0.106521,0.102869,0.079131,0.0621686,0.0517582,0.0461845,0.04266,0.0443403,0.0489873,0.0430559,0.0385615,0.0342917,0.0291169,0.0239174,0.0185499,0.014608,0.0122339,0.0104032,0,0,0,0,0.00912201,0.0370063,0.0533845,0.0517259,0.0447808,0.0392868,0.041049,0.0474759,0.0463356,0.0383539,0.0386649,0.0350368,0.0338965,0.0348295,0.0352441,0.0333783,0.0291282,0.032549,0.0313051,0.031927,0.032238,0.0301648,0.0334819,0.0978543,0.0498601,0.0119208,0.0160945,0.0392697,0.0562933,0.0714697,0.0795545,0.0831238,0.0823647,0.0837769,0.0817507,0.0680174,0.0597776,0.0523749,0.0460253,0.0397817,0.0355853,0.0306899,0.0390307,0.0263045,0.00815777,0.000557052,0.0088074,0.0291027,0.0480123,0.0637663,0.076682,0.0878008,0.0935308,0.0947947,0.0921545,0.0860987,0.0769294,0.0664148,0.0536279,0.0411565,0.0305996,0.0208891,0.0192478,0.00797336,0.00214644,0.000264954,0.635099,0.13767,0.0817923,0.0523064,0.0341731,0.0224097,0.0140734,0.00913812,0.00543693,0.00336531,0.00214747,0.00121134,0.000679346,0.000290374,0.000101848,5.95917e-05,2.38367e-05,1.51688e-05,1.08349e-06,5.41743e-06,
"./ResampledDatabase/RectangleTable",m908.obj,1.29486,0.0742915,3.4781,0.0495724,1.13417,0.437837,10.2827,0.085353,0.097624,0.102233,0.0988606,0.0861627,0.0730151,0.063173,0.0555575,0.0497583,0.0455823,0.0413404,0.0356391,0.0319851,0.0280629,0.0246378,0.0218119,0.0191232,0.0160498,0.0146038,0.00942649,0,0,0,0,0,0,0,0,0,0,0,0.000368256,0.0110477,0.00405082,0.00773338,0.00699687,0.0136255,0.0110477,0.0198858,0.0154668,0.0885656,0.119499,0.139385,0.136807,0.134598,0.121156,0.0942736,0.0587369,0.0141779,0.00257779,0.0132625,0.0392415,0.0581812,0.0699064,0.0798253,0.102598,0.104454,0.100579,0.0889861,0.0745553,0.0616718,0.0505397,0.0420351,0.0353368,0.0291136,0.0217362,0.0167792,0.00873468,0.00231444,0.000149029,0.00395328,0.0250013,0.0554872,0.0727902,0.0859008,0.0956809,0.100033,0.100667,0.0977617,0.091277,0.0801524,0.0665768,0.0511905,0.0351537,0.0204974,0.0108545,0.00464515,0.00172092,0.000573298,8.24889e-05,0.72955,0.111066,0.0666886,0.0413519,0.0244827,0.0134259,0.00713023,0.00344536,0.00156932,0.000649188,0.000348979,0.000126803,6.28596e-05,3.79325e-05,2.81784e-05,1.5173e-05,8.67029e-06,6.50272e-06,1.08379e-06,4.33515e-06,
"./ResampledDatabase/RectangleTable",m910.obj,6.17014,0.133512,116.517,0.0392157,1.23834,0.500769,3.87627,0.0591921,0.0864268,0.0978199,0.10205,0.0962712,0.0847439,0.0761534,0.0717948,0.0671309,0.0578062,0.046609,0.0373668,0.0300848,0.0237783,0.0182163,0.0140638,0.0109704,0.0085142,0.00678084,0.00422668,0,0,0,0,0,0,0,0,0,0,0.000457945,0.00824302,0.0212181,0.0319035,0.0415204,0.0509846,0.1441,0.128988,0.110212,0.0969318,0.0960159,0.0802931,0.0546481,0.0433522,0.0453366,0.0322088,0.010838,0.00122119,0.00122119,0.000305297,0.0100688,0.0304705,0.0479847,0.0634715,0.0764698,0.0853885,0.0912775,0.0942051,0.0931169,0.0891031,0.0781051,0.0671582,0.0593147,0.0492529,0.0350954,0.0184743,0.00848354,0.00226541,0.000270049,2.40043e-05,0.00381728,0.0202743,0.0431079,0.0603279,0.0776583,0.0915044,0.100767,0.104975,0.102298,0.0957424,0.0849423,0.072582,0.0589812,0.0424686,0.0252959,0.0112209,0.00333471,0.000624871,7.01176e-05,6.18684e-06,0.594676,0.16256,0.0928602,0.0559459,0.0348877,0.0216813,0.0138003,0.00879671,0.0057384,0.00355358,0.00229103,0.00138285,0.000844233,0.000492018,0.000265516,0.000125714,5.96057e-05,2.9261e-05,7.58618e-06,2.16748e-06,
"./ResampledDatabase/RectangleTable",m912.obj,1.28738,0.0908904,2.28366,0.0454452,1.2201,0.367728,14.6262,0.0821952,0.116862,0.111181,0.0977841,0.0788853,0.0649075,0.0544695,0.0473042,0.0423389,0.0403369,0.038273,0.0362721,0.0342917,0.0319782,0.0295503,0.0265426,0.0237887,0.0210555,0.0153001,0.00668259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000972195,0.0034999,0.00466654,0.00563873,0.0114719,0.0771923,0.111997,0.22691,0.182384,0.159634,0.12308,0.0705814,0.0206105,0.00136107,0.0119652,0.0461425,0.0671364,0.0828823,0.0945835,0.0981992,0.0962558,0.0907338,0.0799648,0.0678856,0.0575666,0.0503753,0.0424629,0.0350875,0.0275971,0.021827,0.0174002,0.00796847,0.00369468,0.00027105,0.00401505,0.0209723,0.0536237,0.0922626,0.116529,0.118281,0.110572,0.103078,0.0920275,0.0793421,0.064811,0.0499211,0.0362117,0.0242821,0.0156313,0.00938804,0.00548332,0.00267258,0.000767128,0.000128886,0.839205,0.0760637,0.0366703,0.0204296,0.0114176,0.0066552,0.00378888,0.00235788,0.0013692,0.00088895,0.000484586,0.000290535,0.000170201,9.43154e-05,4.66156e-05,2.71021e-05,2.71021e-05,5.42042e-06,2.16817e-06,5.42042e-06,
"./ResampledDatabase/RectangleTable",m913.obj,2.29665,0.197547,2.74469,0.0385062,1.4276,0.357625,2.08196,0.0454742,0.0820015,0.0899669,0.098751,0.100251,0.0926424,0.0807395,0.0697656,0.0629641,0.0575307,0.0520922,0.0432514,0.0342848,0.0259482,0.0200436,0.0154866,0.012039,0.00893669,0.00568389,0.00214654,0.0025582,0.00613968,0.0220005,0.034024,0.0420824,0.0543617,0.0524431,0.0642108,0.0674085,0.0652341,0.0402916,0.0432336,0.0424661,0.0431057,0.0419545,0.036966,0.042594,0.0365822,0.0506523,0.0534664,0.0448964,0.0361985,0.0228959,0.015605,0.0112561,0.00793042,0.00562804,0.00524431,0.00422103,0.00434894,0.00832191,0.0334937,0.0504085,0.0625348,0.0709447,0.0775625,0.0847392,0.0943663,0.091719,0.0841542,0.0779855,0.0754332,0.0634069,0.054621,0.036513,0.0191421,0.00930601,0.00406044,0.00114112,0.000146016,0.0024932,0.0142776,0.0382414,0.0692445,0.0915265,0.0960201,0.0991175,0.0987648,0.0949807,0.0878414,0.0787141,0.0674535,0.0570806,0.0454158,0.0297245,0.016612,0.00862514,0.00313042,0.000661966,7.42391e-05,0.657518,0.152051,0.0801313,0.0468305,0.0275513,0.0160154,0.00925818,0.00520014,0.00285092,0.00137399,0.000624147,0.000266563,0.000161455,8.34363e-05,4.22599e-05,2.05882e-05,1.30031e-05,4.33435e-06,2.16718e-06,1.08359e-06,
"./ResampledDatabase/RectangleTable",m914.obj,1.26577,0.00435564,945.163,0.00525904,1.06432,0.045818,24.8712,0.0901951,0.129307,0.117994,0.0858493,0.0663042,0.0544175,0.0469817,0.0446485,0.0447846,0.0426824,0.0401089,0.0359632,0.0330443,0.0317566,0.0313834,0.0297533,0.0271479,0.0226021,0.0170511,0.0080255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015505,0.0329655,0.061042,0.110909,0.125856,0.149323,0.159519,0.17265,0.117894,0.0409275,0.0134097,0.0128859,0.0391409,0.0633245,0.0782207,0.0879542,0.0984988,0.0960964,0.0767315,0.0634595,0.0559384,0.0512857,0.0503656,0.0477642,0.0423073,0.0347922,0.0288443,0.0313667,0.0310557,0.00921938,0.000748112,0.00220619,0.014547,0.0372762,0.0607512,0.0787483,0.0937914,0.103374,0.106443,0.103268,0.0938368,0.080118,0.0674492,0.0551981,0.0422569,0.0287104,0.0183344,0.00983554,0.00317159,0.000631224,5.2602e-05,0.659484,0.180002,0.0803404,0.0380502,0.0190056,0.0101952,0.00585338,0.0033677,0.00183988,0.000981703,0.000455094,0.000187455,9.64366e-05,5.20108e-05,3.6841e-05,2.16711e-05,1.62534e-05,8.66846e-06,3.25067e-06,2.16711e-06,
"./ResampledDatabase/RectangleTable",m915.obj,1.35713,0.0305238,23.7208,0.0118539,1.22796,0.110889,8.63969,0.0918925,0.117483,0.112499,0.0995057,0.0820537,0.0667923,0.054466,0.0477562,0.0440765,0.0419045,0.0410279,0.0364282,0.0316615,0.0281344,0.024467,0.0219856,0.0197064,0.0173396,0.0142188,0.00660147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387372,0.00426109,0.00309897,0.00348635,0.010459,0.00987798,0.00949061,0.00794112,0.00910323,0.0896765,0.184583,0.202208,0.180128,0.154368,0.0958745,0.0280844,0.00348635,0.0148416,0.0470212,0.0680268,0.0838756,0.0925041,0.0983811,0.0984051,0.0899176,0.0774825,0.0678048,0.0602505,0.0522871,0.0446988,0.0359223,0.0284389,0.0222459,0.0123752,0.0040477,0.00132323,0.000150026,0.00510135,0.0279971,0.0719997,0.109063,0.117721,0.11705,0.112786,0.104142,0.0902171,0.0751596,0.0586588,0.0435786,0.0296095,0.0180471,0.0100067,0.00521689,0.00243978,0.000987258,0.000200134,1.85691e-05,0.810299,0.0760102,0.045352,0.0273302,0.0166798,0.0100846,0.00604448,0.00356858,0.0021366,0.00116749,0.000652578,0.000311113,0.00014851,9.32254e-05,5.31168e-05,3.14365e-05,1.30082e-05,1.30082e-05,5.42008e-06,5.42008e-06,
"./ResampledDatabase/RectangleTable",m917.obj,1.59412,0.133307,2.01559,0.0624877,1.20267,0.558992,22.1059,0.0923109,0.105778,0.102021,0.093005,0.0824432,0.0713729,0.0626511,0.0553176,0.0492074,0.0448167,0.039938,0.0352079,0.030947,0.0266264,0.0238601,0.0217559,0.0195497,0.0179097,0.0158912,0.00939014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020004,0.00320064,0.00860172,0.0876175,0.10122,0.10122,0.108422,0.0988198,0.0986197,0.0988198,0.090218,0.0864173,0.0588118,0.034807,0.0170034,0.00280056,0.00140028,0.0132798,0.037719,0.0572761,0.0728384,0.0843149,0.0907692,0.0948031,0.0952582,0.0912673,0.0825515,0.070759,0.0563179,0.0453606,0.0371859,0.0295463,0.0219937,0.0122826,0.00533913,0.00104522,9.20195e-05,0.00450119,0.0262573,0.064144,0.0836082,0.0934605,0.1014,0.104831,0.102546,0.0956306,0.0837959,0.0702903,0.0557574,0.041834,0.0302097,0.0199315,0.0119729,0.00637943,0.00274259,0.000651868,5.46661e-05,0.870718,0.0597018,0.0319921,0.0174773,0.00940887,0.00505931,0.00255404,0.0014596,0.000769353,0.000425853,0.000214552,0.000127864,4.22603e-05,2.27555e-05,1.19196e-05,5.41798e-06,4.33438e-06,2.16719e-06,1.0836e-06,1.0836e-06,
"./ResampledDatabase/RectangleTable",m919.obj,3.46887,0.808668,0.564378,0.124933,1.57256,1.08369,2.19805,0.0513215,0.0887187,0.092017,0.0949534,0.0990653,0.0962154,0.0833923,0.0691525,0.0593606,0.0541383,0.0508926,0.0429535,0.0335565,0.0251452,0.018563,0.0137717,0.0106136,0.00839686,0.00561406,0.00215799,0,0,0,0,0,0,0.00504529,0.0106639,0.00653595,0.0043573,0.0152505,0.0173145,0.0314184,0.0590529,0.0638688,0.0642128,0.0575622,0.0646715,0.0558422,0.0592822,0.0538929,0.0495356,0.0605435,0.0752207,0.08405,0.078546,0.0557276,0.0223598,0.0040133,0.00103199,0.0116263,0.0381874,0.0579047,0.0678238,0.0764768,0.0849518,0.0880401,0.0917035,0.0926177,0.0948119,0.100667,0.0666917,0.0451762,0.0318147,0.0247058,0.0151947,0.00766688,0.00308035,0.000796092,6.30072e-05,0.00250727,0.0187962,0.0494206,0.078585,0.0955142,0.105394,0.105265,0.100642,0.0937462,0.0841934,0.0730973,0.0593579,0.0459999,0.0337182,0.0240984,0.0160529,0.00891976,0.00354028,0.00102476,0.000126807,0.726491,0.131437,0.0579584,0.0336418,0.0205885,0.0126112,0.0075873,0.00444642,0.00255474,0.00133154,0.000683648,0.000284943,0.000172266,0.000100759,4.11705e-05,3.35865e-05,2.16687e-05,6.50061e-06,5.41718e-06,2.16687e-06,
"./ResampledDatabase/Rocket",D00015.obj,0.435951,0.0102325,6.99676,0.0168132,1.01205,0.414637,34.4934,0.135992,0.171474,0.0954143,0.0629813,0.0480623,0.0407647,0.0366994,0.0354982,0.0349384,0.0357931,0.0314999,0.0291574,0.0293605,0.0299895,0.0325258,0.0368747,0.0396182,0.0370149,0.0261118,0.0102288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132241,0.123904,0.156533,0.145609,0.0991807,0.133966,0.129079,0.0861003,0.0823631,0.0300417,0.0237024,0.0736255,0.136878,0.117739,0.0873354,0.0726903,0.06336,0.0637521,0.0547568,0.0548368,0.0532846,0.0434022,0.0375223,0.0299593,0.0286611,0.0246045,0.0181146,0.0108455,0.00373053,0.00119917,0.00265172,0.0201395,0.049761,0.0844045,0.113544,0.130359,0.13814,0.135846,0.118466,0.0904864,0.0550706,0.0290009,0.0160908,0.00868511,0.00438895,0.0018692,0.000708294,0.000276307,9.07276e-05,2.16509e-05,0.604338,0.220737,0.0962337,0.0408222,0.0188688,0.00906498,0.00451028,0.0023131,0.00131311,0.00071289,0.000457203,0.000268688,0.000149512,8.7757e-05,5.85047e-05,3.90031e-05,1.40845e-05,4.33368e-06,3.25026e-06,3.25026e-06,
"./ResampledDatabase/Rocket",D00343.obj,0.565114,0.00239912,277.237,0.00492944,1.00053,0.16047,59.5127,0.188223,0.184515,0.0921794,0.0558723,0.0406305,0.0329241,0.0286512,0.0262456,0.0259054,0.0255249,0.0226502,0.0217109,0.0224347,0.0243824,0.0280882,0.0340346,0.042768,0.0480204,0.0402645,0.0149747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110582,0.193589,0.198908,0.144737,0.112402,0.152156,0.0783875,0.00923852,0.0315145,0.11895,0.123288,0.0920122,0.0874726,0.0815527,0.0714403,0.0653924,0.0597126,0.0538147,0.0460306,0.0421761,0.0360352,0.0272809,0.0222942,0.0172215,0.0129359,0.00741807,0.00297443,0.00048307,0.00250586,0.0185702,0.0451911,0.0744138,0.101385,0.124107,0.137711,0.138501,0.127887,0.102889,0.0695578,0.0336776,0.0134739,0.00588311,0.00258011,0.00111372,0.000384645,0.000129934,2.88741e-05,9.28097e-06,0.498785,0.237183,0.131717,0.0697385,0.0333776,0.0147952,0.00715133,0.00339233,0.00190608,0.00091019,0.000467571,0.000259279,0.000135606,8.24486e-05,4.44789e-05,3.14607e-05,1.41031e-05,4.3394e-06,2.1697e-06,2.1697e-06,
"./ResampledDatabase/Rocket",D00346.obj,0.369602,0.00484039,19.0541,0.010591,1.00266,0.387025,71.2786,0.196917,0.144958,0.0712978,0.0510572,0.0404977,0.0353421,0.0339574,0.0332088,0.0335439,0.0382168,0.0350349,0.0312352,0.0282461,0.0281481,0.0297175,0.0326809,0.0376178,0.0430847,0.0412277,0.0140106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544429,0.0643593,0.230994,0.262298,0.160218,0.122885,0.0666926,0.0369434,0.0348046,0.0153607,0.0530212,0.158986,0.132801,0.0859046,0.0544635,0.0422241,0.046862,0.0491015,0.0514909,0.0596905,0.0550686,0.0481793,0.0471001,0.0316471,0.0232885,0.0187236,0.0218892,0.0115832,0.00633322,0.00164232,0.00371859,0.0278152,0.0601852,0.0817202,0.0944857,0.105601,0.113484,0.124245,0.128825,0.108005,0.0702139,0.0421925,0.0226353,0.0104989,0.00413005,0.00152208,0.000534173,0.000148496,3.40303e-05,5.15611e-06,0.570504,0.227832,0.112277,0.0509587,0.0211682,0.0089377,0.00413393,0.00198134,0.00101126,0.000580961,0.000269887,0.000124647,9.53817e-05,5.20264e-05,2.60132e-05,2.27615e-05,1.08388e-05,9.75494e-06,1.08388e-06,2.16777e-06,
"./ResampledDatabase/Rocket",D00354.obj,0.902068,0.0152877,27.7703,0.0155535,1.00001,0.278967,7.86305,0.041555,0.0881345,0.108215,0.108135,0.0972821,0.0829533,0.0700662,0.0613095,0.0546989,0.0501777,0.0458112,0.0409579,0.0375206,0.0332026,0.0294043,0.0242561,0.0159356,0.00755424,0.00240189,0.000427988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316232,0.0590412,0.0671152,0.0723297,0.0738436,0.0839361,0.0873003,0.120606,0.225231,0.178974,0.0149305,0.0370542,0.053647,0.0740874,0.0965112,0.121639,0.134229,0.112124,0.0847472,0.0685925,0.0553803,0.041695,0.0328595,0.0246371,0.0192372,0.011897,0.00745725,0.0053369,0.00329355,0.000644108,0.000985858,0.00572952,0.0146022,0.0254663,0.0383319,0.052136,0.0651316,0.0773929,0.0909732,0.101309,0.106242,0.106116,0.097999,0.0835855,0.0649985,0.0421423,0.0198378,0.00646273,0.000463023,9.48733e-05,0.266624,0.172614,0.128535,0.100803,0.0800169,0.063595,0.0506931,0.0403878,0.0313082,0.0234229,0.01676,0.0112655,0.00680481,0.00374107,0.00200926,0.000924431,0.00034463,0.000118128,1.95073e-05,1.30049e-05,
"./ResampledDatabase/Rocket",D00426.obj,0.413685,0.00342555,53.3454,0.0193003,1.00257,0.30057,57.7697,0.188396,0.197933,0.0999673,0.061578,0.042588,0.0327017,0.026944,0.0235289,0.0228061,0.0229732,0.0224535,0.0216276,0.0229103,0.0253293,0.0294867,0.0352877,0.0407516,0.0411073,0.0304735,0.0111556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144718,0.231693,0.251809,0.337192,0.133719,0.0454414,0.0243351,0.0809244,0.14099,0.100066,0.0833888,0.0733845,0.0646873,0.0593557,0.0574744,0.054026,0.0488973,0.0454519,0.0417424,0.0368358,0.030656,0.023199,0.0164671,0.0105974,0.00599977,0.0015212,0.00150736,0.00938957,0.0243725,0.0441239,0.0660765,0.0839731,0.0974538,0.10618,0.109891,0.107489,0.102155,0.0907408,0.0720493,0.0487552,0.0252272,0.00860083,0.00158675,0.000353643,6.49547e-05,9.27925e-06,0.368576,0.210624,0.141459,0.0985194,0.0678616,0.0461064,0.0297217,0.0178224,0.00976277,0.00497185,0.00243663,0.00119827,0.000539547,0.000216686,9.8592e-05,5.3088e-05,1.62514e-05,6.50057e-06,4.33371e-06,5.41714e-06,
"./ResampledDatabase/Rocket",D00428.obj,0.407154,0.00261021,87.5941,0.0112807,1.00001,0.188704,36.6087,0.126302,0.179784,0.109052,0.0702437,0.0512835,0.0399671,0.0335862,0.0300158,0.0279764,0.0274919,0.0273888,0.0278785,0.0288621,0.0306942,0.0346512,0.0398918,0.0424817,0.0396464,0.0254453,0.00735729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155527,0.221658,0.263113,0.303017,0.0566836,0.0224962,0.0729095,0.140224,0.107509,0.0896049,0.0791464,0.0723434,0.0667536,0.0618459,0.0545849,0.0472408,0.0435563,0.0391526,0.0337489,0.0283311,0.021111,0.0124678,0.00516474,0.00151322,0.000295042,0.000775386,0.00623609,0.0171142,0.0323301,0.0495577,0.0679865,0.0838933,0.0967202,0.104966,0.107454,0.10591,0.0974409,0.0845047,0.0675524,0.0460396,0.0236338,0.006399,0.00116514,0.00026293,5.77415e-05,0.307628,0.196713,0.144674,0.107001,0.0798599,0.0584227,0.0414138,0.0280097,0.0174607,0.00996285,0.00492671,0.00221035,0.000989242,0.000414983,0.000179862,7.58455e-05,3.68392e-05,1.30021e-05,5.41753e-06,2.16701e-06,
"./ResampledDatabase/Rocket",D00433.obj,0.803322,0.00179583,1421.3,0.00231376,1.00164,0.0480985,16.8442,0.0765638,0.125781,0.115351,0.0900953,0.0697388,0.0572383,0.0509123,0.0462132,0.0438419,0.0400665,0.0369386,0.034923,0.0339106,0.0329549,0.0329157,0.0323229,0.0306445,0.0251773,0.0173502,0.00706007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544588,0.0923077,0.1371,0.201089,0.167869,0.118176,0.0970728,0.0992512,0.0593601,0.0156569,0.0066712,0.0167822,0.0525758,0.108266,0.13033,0.119798,0.105102,0.0918909,0.0760408,0.0614099,0.0534189,0.0460659,0.0362347,0.0257493,0.0194925,0.0160451,0.0134667,0.0118885,0.00875513,0.00530668,0.00138118,0.00158155,0.0150877,0.0407719,0.0704379,0.101473,0.125205,0.141231,0.141444,0.124777,0.0962872,0.0620126,0.0373758,0.0212056,0.0116668,0.00566844,0.00241873,0.000918621,0.000325796,9.279e-05,1.9589e-05,0.529082,0.223997,0.117199,0.0602005,0.0311197,0.0168248,0.0095213,0.00519403,0.00291771,0.0017736,0.000962098,0.000548222,0.000329367,0.000190686,7.80079e-05,2.70861e-05,1.73351e-05,1.19179e-05,1.08344e-06,4.33377e-06,
