Class,File,SurfaceArea,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity
"./ResampledDatabase/Jet",m1169.obj,1.22798,0.00111821,13094,0.000694494,1.01791,0.141083,24.6445
"./ResampledDatabase/Jet",m1171.obj,1.0383,0.00078155,16203.5,0.000484637,1.00789,0.122875,36.3254
"./ResampledDatabase/Jet",m1172.obj,1.86596,0.000374256,410123,0.000316265,1.01808,1.32001,85.1499
"./ResampledDatabase/Jet",m1173.obj,1.04795,0.000706381,20393.2,0.000440292,1.02865,0.511199,47.7885
"./ResampledDatabase/Jet",m1174.obj,0.485696,1.82865e-05,3.02956e+06,2.19587e-05,1.01148,0.0192533,26.8518
"./ResampledDatabase/Jet",m1175.obj,0.748097,0.00176219,1192.12,0.00104773,1.02668,0.153989,24.6595
"./ResampledDatabase/Jet",m1176.obj,0.983268,0.00295934,959.783,0.00218892,1.01527,0.598691,31.4493
"./ResampledDatabase/Jet",m1177.obj,0.735172,0.00144098,1692,0.00069096,1.02541,0.347838,31.8966
"./ResampledDatabase/Jet",m1178.obj,0.459766,0.000746653,1541.42,0.00100277,1.00778,0.180714,47.6749
"./ResampledDatabase/Jet",m1179.obj,0.496436,-0.000286758,13155.5,-0.000287263,1.00135,-0.130941,55.9009
"./ResampledDatabase/Jet",m1180.obj,0.714395,0.00247277,527.226,0.00213584,1.02123,0.42486,37.308
"./ResampledDatabase/Jet",m1181.obj,0.741362,0.00400991,224.062,0.00292105,1.02795,0.855237,39.7361
"./ResampledDatabase/Jet",m1182.obj,0.866327,0.00695572,118.825,0.00379754,1.20597,2.68701,36.602
"./ResampledDatabase/Jet",m1183.obj,1.35551,-0.000708806,43832.6,-0.000504476,1.06071,-0.304607,34.5505
"./ResampledDatabase/Jet",m1184.obj,0.659892,0.000102185,243326,8.84579e-05,1.00951,0.0229193,29.6521
"./ResampledDatabase/Jet",m1185.obj,0.493145,0.00108427,901.981,0.00123252,1.01361,0.291633,33.6181
"./ResampledDatabase/Jet",m1187.obj,0.662251,8.47308e-05,357712,6.19593e-05,1.01955,0.0347825,32.4011
"./ResampledDatabase/Jet",m1188.obj,0.706056,0.00279287,398.991,0.00165148,1.02436,0.955217,21.5009
"./ResampledDatabase/Jet",m1190.obj,0.76027,0.00437033,203.434,0.00252117,1.04263,0.715529,13.487
"./ResampledDatabase/Jet",m1191.obj,0.809194,0.00264831,667.986,0.00228311,1.00074,0.478148,41.6262
"./ResampledDatabase/Jet",m1193.obj,0.438711,0.000994022,755.597,0.00121216,1.00083,0.369743,46.3159
"./ResampledDatabase/Jet",m1194.obj,0.91743,0.000777978,11280.6,0.000533989,1.00023,0.481389,40.6395
"./ResampledDatabase/Jet",m1195.obj,1.05489,0.0012288,6873.97,0.00091947,1.00021,0.644642,39.9445
"./ResampledDatabase/Jet",m1196.obj,0.902182,-0.000323598,62003.7,-0.000275865,1.0001,-0.0682591,44.5627
"./ResampledDatabase/Jet",m1197.obj,0.682062,-0.000287399,33966.3,-0.000219218,1.00014,-0.341667,37.4869
"./ResampledDatabase/Jet",m1198.obj,0.720753,0.00241506,567.614,0.00198937,1.00007,5.91698,36.551
"./ResampledDatabase/Jet",m1199.obj,0.559773,0.000784528,2519.79,0.000846879,1.00347,0.0933893,48.3837
"./ResampledDatabase/Jet",m1200.obj,1.05225,0.00327808,958.662,0.00292716,1.03641,6.0892,14.7875
"./ResampledDatabase/Jet",m1201.obj,0.302024,-0.000831277,352.518,-0.00451254,0.495644,-3.3734,23.529
"./ResampledDatabase/Jet",m1202.obj,0.8268,0.000954451,5485.83,0.000953604,1.02239,0.694552,47.8079
"./ResampledDatabase/Jet",m1204.obj,0.717548,0.00103632,3041.68,0.000590964,1.02803,0.678211,15.5641
"./ResampledDatabase/Jet",m1205.obj,1.16288,0.00108069,11905.5,0.000847651,1.07508,0.0886011,37.3803
"./ResampledDatabase/Jet",m1207.obj,0.419467,-3.50243e-05,531986,-8.93036e-05,1.00005,-0.0217876,72.6543
"./ResampledDatabase/Jet",m1208.obj,0.745215,0.000746038,6574.62,0.000625959,1.0001,0.429896,24.4593
"./ResampledDatabase/Jet",m1209.obj,1.163,0.00555132,451.327,0.00274576,1.01261,2.00415,26.8174
"./ResampledDatabase/Jet",m1210.obj,0.835482,0.00477132,226.507,0.00410236,1.01994,5.05327,38.8734
"./ResampledDatabase/Jet",m1211.obj,0.804769,0.00223249,924.655,0.000963197,1,1.8055,24.8685
"./ResampledDatabase/Jet",m1212.obj,0.643247,0.00273601,314.374,0.00175281,1.02757,0.610299,26.1942
"./ResampledDatabase/Jet",m1213.obj,0.372234,0.00111872,364.375,0.00193512,1.0063,0.372165,68.9887
"./ResampledDatabase/Jet",m1214.obj,0.688009,0.00160102,1123.4,0.00152927,1.00171,0.443891,39.7191
"./ResampledDatabase/Jet",m1215.obj,0.776915,0.003281,385.173,0.00255016,1.01224,0.440521,47.8149
"./ResampledDatabase/Jet",m1216.obj,0.67535,0.00226178,532.395,0.00201491,1.01501,0.368033,34.5956
"./ResampledDatabase/Jet",m1217.obj,0.562229,-0.00104279,1445.08,-0.000815012,1.02341,-1.29436,28.9678
"./ResampledDatabase/Jet",m1218.obj,0.691827,0.000778573,4829.95,0.000652603,1.0187,1.07047,46.2684
"./ResampledDatabase/Jet",m1219.obj,0.685077,-0.00154181,1195.93,-0.00162053,1.01601,-0.423859,44.8639
"./ResampledDatabase/Jet",m1220.obj,0.585351,-0.00146418,827.199,-0.00123254,1.01606,-0.532909,45.3369
"./ResampledDatabase/Jet",m1221.obj,1.04912,0.00239806,1775.41,0.0016962,1.03272,0.305543,17.0974
"./ResampledDatabase/Jet",m1222.obj,1.33425,0.00482515,902.073,0.00174336,1.06231,0.861047,11.3215
"./ResampledDatabase/Jet",m1223.obj,0.694202,0.00332669,267.289,0.00298089,1.00044,1.78434,53.247
"./ResampledDatabase/Jet",m1224.obj,0.440879,-0.000377452,5318.43,-0.000739005,1.00028,-0.214103,88.5915
"./ResampledDatabase/Jet",m1225.obj,1.49878,-0.000730478,55789.1,-0.000752013,1.01709,-0.0900032,65.8399
"./ResampledDatabase/Jet",m1226.obj,0.504794,0.00256216,173.252,0.00262391,1.02414,0.844459,37.7814
"./ResampledDatabase/Jet",m1227.obj,0.668792,-0.000390977,17302.9,-0.00044296,1.02724,-0.654708,91.2386
"./ResampledDatabase/Jet",m1228.obj,0.640842,-5.51527e-05,765011,-6.33504e-05,1.02564,-0.0202243,82.9503
"./ResampledDatabase/Jet",m1229.obj,0.780421,-0.000578206,12571,-0.000684611,1.0114,-0.116747,42.6867
"./ResampledDatabase/Jet",m1230.obj,0.608921,0.000643748,4817.25,0.000429963,1.02731,2.55936,34.9898
"./ResampledDatabase/Jet",m1231.obj,0.719243,0.0011893,2325.89,0.00129501,1.01425,0.663271,60.4739
"./ResampledDatabase/Jet",m1232.obj,0.769228,0.0030935,420.546,0.0017368,1.00001,0.717303,42.115
"./ResampledDatabase/Jet",m1233.obj,0.538923,0.000312966,14129.7,0.000304941,1.00365,0.155791,38.6767
"./ResampledDatabase/Jet",m1234.obj,0.654877,0.00216759,528.533,0.00140785,1.00591,17.141,43.5134
"./ResampledDatabase/Jet",m1235.obj,0.794471,-0.000837111,6327.27,-0.000478257,1.00197,-0.154366,38.3468
"./ResampledDatabase/Jet",m1236.obj,0.651694,0.000891831,3076.91,0.000813419,1.01694,0.186184,40.9985
"./ResampledDatabase/Jet",m1237.obj,0.750803,0.00116077,2777.36,0.000505812,1,0.107305,20.8063
"./ResampledDatabase/Jet",m1238.obj,0.469589,-2.20086e-05,1.89024e+06,-2.30848e-05,1.01697,-0.0204237,26.6517
"./ResampledDatabase/Jet",m1239.obj,1.12019,0.00161851,4744.47,0.00110263,1.03542,0.15636,43.7986
"./ResampledDatabase/Jet",m1240.obj,0.667169,0.00130215,1548.57,0.000653484,1.00951,0.210765,26.9945
"./ResampledDatabase/Jet",m1241.obj,1.21004,0.0036247,1192.34,0.00252286,1.02848,0.784067,38.7203
"./ResampledDatabase/Jet",m1242.obj,0.76277,0.000130986,228707,0.000126229,1.00076,0.0218766,40.0901
"./ResampledDatabase/Jet",m1243.obj,0.733471,-0.000414544,20302.8,-0.000320705,1.02532,-0.238533,36.3958
"./ResampledDatabase/Jet",m1245.obj,0.634935,0.000430153,12231.8,0.000232705,1.00128,0.247286,23.8331
"./ResampledDatabase/Jet",m1246.obj,0.761297,0.00362139,297.481,0.00168883,1.01707,0.715595,16.3197
"./ResampledDatabase/Jet",m1247.obj,0.806006,-0.000657851,10698.1,-0.000360606,1.03976,-0.0578682,18.9491
"./ResampledDatabase/Jet",m1248.obj,0.796964,0.0152228,19.3141,0.00774465,1.05237,2.96414,13.2542
"./ResampledDatabase/Jet",m1249.obj,0.821204,0.0124756,31.4616,0.00652681,1.05152,0.856369,10.9501
"./ResampledDatabase/Jet",m1250.obj,1.06238,0.00217348,2244.27,0.00143635,1,1.09185,21.3769
"./ResampledDatabase/Jet",m1251.obj,1.22798,0.00111821,13094,0.000694494,1.01791,0.141083,24.6445
"./ResampledDatabase/Jet",m1252.obj,0.817362,0.000290345,57274.5,0.000263623,1.00098,0.0698522,68.679
"./ResampledDatabase/Jet",m1253.obj,1.07241,0.000180661,334121,0.000143275,1.0001,0.0369684,52.6886
"./ResampledDatabase/Jet",m1255.obj,1.0215,0.00052423,34293.9,0.000552376,1.02498,0.235614,55.7523
"./ResampledDatabase/Jet",m1256.obj,0.198299,3.96663e-05,43819.4,0.000825412,0.487675,1.05078,58.6732
"./ResampledDatabase/Jet",m1257.obj,0.106229,4.4438e-07,5.3675e+07,9.24705e-06,0.487675,0.000638065,64.1275
"./ResampledDatabase/Jet",m1258.obj,0.879406,-0.000950311,6658.63,-0.000616483,1.01898,-0.0645963,35.0534
"./ResampledDatabase/Jet",m1259.obj,0.302024,-0.000831277,352.518,-0.00451254,0.495644,-3.3734,23.529
"./ResampledDatabase/Jet",m1260.obj,0.215484,0.000404049,541.908,0.00234783,0.501601,1.62182,12.5913
"./ResampledDatabase/Jet",m1261.obj,0.962178,-0.00157498,3175.14,-0.00114055,1.0166,-0.474606,31.2171
"./ResampledDatabase/Jet",m1262.obj,0.901108,-0.000392541,41986.3,-0.000346538,1.02219,-0.182821,54.4443
"./ResampledDatabase/Jet",m1263.obj,1.27866,0.0055843,592.758,0.00283674,1.00078,0.954667,24.301
"./ResampledDatabase/Jet",m1264.obj,0.871923,0.00673823,129.089,0.00409445,1.00302,0.688058,23.9702
"./ResampledDatabase/Jet",m1265.obj,0.419121,-5.45613e-05,218674,-0.000137903,1.00005,-0.101848,56.0346
"./ResampledDatabase/Jet",m1266.obj,0.961715,-0.000416195,45403.9,-0.00040423,1.00144,-0.0906167,102.491
"./ResampledDatabase/Jet",m1267.obj,0.560991,-0.000404467,9542.2,-0.000317262,1.00605,-0.0841238,46.8743
"./ResampledDatabase/Jet",m1268.obj,0.227421,0.00155436,43.0461,0.00398426,1.00076,1.22551,164.694
"./ResampledDatabase/Jet",m1269.obj,0.188841,-2.93722e-06,6.90182e+06,-8.47512e-06,1.00113,-0.00127696,698.837
"./ResampledDatabase/Jet",m1270.obj,0.240983,-6.7716e-05,26985,-0.000172297,1.00154,-0.0607866,379.825
"./ResampledDatabase/Jet",m1271.obj,0.433847,0.0015874,286.539,0.00293103,1.00123,0.351508,214.853
"./ResampledDatabase/Jet",m1273.obj,0.205596,-0.000108646,6509.66,-0.000189978,1.00109,-0.634803,98.1529
"./ResampledDatabase/Jet",m1274.obj,0.591351,7.27108e-05,345849,9.96081e-05,1.00586,0.0131317,27.469
"./ResampledDatabase/Jet",m1275.obj,0.477703,3.9071e-06,6.31412e+07,5.47895e-06,1.00738,0.00108011,29.7781
"./ResampledDatabase/Jet",m1276.obj,0.201508,-2.56335e-06,1.10106e+07,-8.58849e-06,1.00222,-0.00133494,334.309
"./ResampledDatabase/Jet",m1277.obj,0.157445,0.000738348,63.3013,0.00201891,1.00073,1.7585,247.695
"./ResampledDatabase/Jet",m1278.obj,0.238592,4.84396e-05,51181.9,9.79389e-05,1.00115,0.102527,65.6267
"./ResampledDatabase/Jet",m1279.obj,0.315654,0.000201001,6883.13,0.000388581,1.00218,0.0555289,171.051
"./ResampledDatabase/Jet",m1280.obj,0.175932,5.44314e-05,16251.2,0.000129829,1.00129,0.268256,205.318
"./ResampledDatabase/Jet",m1281.obj,0.310475,-0.000942308,298.017,-0.00231844,1.00285,-3.40052,186.466
"./ResampledDatabase/Jet",m1282.obj,0.31027,0.00550996,8.69902,0.00921371,1.00243,2.2913,217.339
"./ResampledDatabase/Jet",m1283.obj,0.29969,0.00115323,178.95,0.00151637,1.00087,0.464244,128.695
"./ResampledDatabase/Jet",m1284.obj,0.0578683,-3.23711e-05,1635.14,-0.000579609,0.487651,-0.0810959,16.5612
"./ResampledDatabase/Jet",m1285.obj,0.10167,7.43853e-05,1679.38,7.12953e-05,1.05617,0.655186,186.327
"./ResampledDatabase/Jet",m1286.obj,0.431739,-0.000210663,16033.7,-0.000372355,1.00269,-0.0745769,333.28
"./ResampledDatabase/Jet",m1287.obj,0.376129,0.00161952,179.383,0.00453562,1.00355,1.55627,262.251
"./ResampledDatabase/Jet",m1288.obj,0.922674,0.00397271,440.066,0.00312025,1.00098,0.341591,31.9072
"./ResampledDatabase/Jet",m1289.obj,0.211587,9.32035e-06,964157,6.72873e-05,0.48718,0.00534438,27.0525
"./ResampledDatabase/Jet",m1290.obj,0.486131,-6.37361e-05,250056,-0.000146805,1.00437,-0.016125,247.004
"./ResampledDatabase/Jet",m1291.obj,0.765832,0.00496311,161.228,0.00592353,1.00664,0.94863,23.5989
"./ResampledDatabase/Jet",m1292.obj,0.684718,0.000150138,125921,0.000141121,1,0.0497845,48.18
"./ResampledDatabase/Jet",m1293.obj,0.620799,0.000284234,26184.9,0.000254356,1.00002,0.0262528,86.3868
"./ResampledDatabase/Jet",m1294.obj,0.504453,0.00102937,1071.2,0.00329537,1.00199,8.48211,152.88
"./ResampledDatabase/Jet",m1295.obj,0.597285,0.000265318,26764.6,0.00143931,1.00656,1.56021,778.965
"./ResampledDatabase/Jet",m1296.obj,0.869792,0.000475739,25707.3,0.00100685,1.00108,0.798306,79.7201
"./ResampledDatabase/Jet",m1297.obj,0.321268,8.71767e-05,38578.9,0.000808533,1.00499,0.364366,878.525
"./ResampledDatabase/Jet",m1298.obj,0.885827,0.00450256,303.163,0.00249616,1.04144,0.347088,26.7314
"./ResampledDatabase/Jet",m1299.obj,0.696167,0.000561969,9446.32,0.000185822,1.08409,0.332658,44.4872
"./ResampledDatabase/Jet",m1300.obj,1.07206,0.00564983,341.295,0.00613302,1.01856,1.59071,27.6406
"./ResampledDatabase/Jet",m1301.obj,0.591964,0.00218846,382.961,0.0035399,1.00539,0.62034,74.8416
"./ResampledDatabase/Knife",D01015.obj,1.09887,-0.00126349,7349.29,-0.0175319,1.00004,-8.78334,1714.08
"./ResampledDatabase/Knife",D01025.obj,1.14119,0.00818731,196.037,0.0421429,1.00565,10.178,171.737
"./ResampledDatabase/Knife",D01032.obj,0.816041,0.00102544,4569.47,0.0149176,1.00351,26.4321,631.915
"./ResampledDatabase/Knife",D01051.obj,0.816881,-0.00033838,42093.4,-0.00824213,1.00064,-5.79797,276.568
"./ResampledDatabase/Knife",D01054.obj,0.476461,0.000544383,3227.17,0.0249167,1.0064,139.125,2770.05
"./ResampledDatabase/Knife",D01057.obj,0.561457,0.000812218,2372.2,0.0158815,1.00095,1.57786,510.948
"./ResampledDatabase/Knife",D01063.obj,1.01896,0.000183144,278891,0.00133964,1.00027,4.88526,1863.04
"./ResampledDatabase/Knife",D01075.obj,0.785232,0.000326703,40108.4,0.00100817,1.16203,0.280547,464.26
"./ResampledDatabase/Knife",D01077.obj,0.921671,0.00218844,1445.46,0.032917,1.0011,1.7624,240.161
"./ResampledDatabase/Knife",D01107.obj,1.17288,-0.00206034,3360.75,-0.0234591,1.00619,-0.909982,178.261
"./ResampledDatabase/Knife",D01119.obj,1.08412,0.00055574,36478.7,0.0030618,1.08307,0.654787,618.227
"./ResampledDatabase/Knife",D01120.obj,0.732759,-0.00148055,1587.02,-0.0298772,1.00446,-2.7725,265.134
"./ResampledDatabase/Knife",D01132.obj,0.670729,0.000228369,51158,0.00310283,1.00004,0.410143,446.102
"./ResampledDatabase/Knife",D01150.obj,1.26225,0.00958139,193.7,0.0577285,1.00406,4.09877,64.5881
"./ResampledDatabase/Knife",D01160.obj,1.35981,0.00323189,2128.46,0.029048,1.01407,7.63078,249.568
"./ResampledDatabase/Knife",D01168.obj,0.719269,0.00106176,2918.58,0.00600725,1.0338,1.04649,244.963
"./ResampledDatabase/Knife",D01174.obj,0.355991,0.000314112,4042.94,0.011029,1.00394,1.62926,2458.7
"./ResampledDatabase/Knife",D01175.obj,1.16412,0.00428026,761.376,0.00791574,1.30784,2.53901,199.133
"./ResampledDatabase/Knife",D01187.obj,0.812526,0.00109739,3938.55,0.00672168,1.10072,11.7816,1056.39
"./ResampledDatabase/Knife",D01189.obj,1.00526,-0.00141752,4470.17,-0.0308926,1.00972,-2.1302,324.334
"./ResampledDatabase/Knife",m722.obj,0.130807,-6.77302e-05,4313.99,-0.000749897,1.00002,-0.0487932,540.622
"./ResampledDatabase/Knife",m723.obj,0.0513662,-2.7727e-06,155874,-0.000140532,0.48718,-0.118786,75.6088
"./ResampledDatabase/Knife",m724.obj,0.314293,0.000509156,1058.89,0.00544005,1.00217,0.133607,143.688
"./ResampledDatabase/Knife",m725.obj,0.445745,0.00116313,578.827,0.00861344,1.00405,0.922612,479.848
"./ResampledDatabase/Knife",m726.obj,0.433134,0.00147037,332.325,0.014071,1.02024,73.8304,667.044
"./ResampledDatabase/Knife",m727.obj,0.611939,0.000673725,4463.83,0.00324395,1.04277,6.64241,467.478
"./ResampledDatabase/Knife",m728.obj,0.501469,0.000975754,1171.11,0.00372986,1.03197,0.60779,160.715
"./ResampledDatabase/MilitaryVehicle",D00017.obj,5.05135,0.0419286,648.261,0.0446195,1.08082,3.64538,8.8855
"./ResampledDatabase/MilitaryVehicle",D00051.obj,2.55316,0.0470476,66.4828,0.0178889,1.04105,3.78754,5.92247
"./ResampledDatabase/MilitaryVehicle",D00100.obj,3.23697,0.0410976,177.554,0.0104115,1.03488,1.33576,2.10968
"./ResampledDatabase/MilitaryVehicle",D00173.obj,2.97715,0.0423308,130.207,0.0236473,1.01175,1.79427,5.94932
"./ResampledDatabase/MilitaryVehicle",D00272.obj,3.39126,0.0574341,104.542,0.0569018,0.922473,7.34818,15.5375
"./ResampledDatabase/MilitaryVehicle",D00334.obj,1.19989,0.000857345,20780.5,0.00157755,0.782303,0.216952,12.2866
"./ResampledDatabase/MilitaryVehicle",D00458.obj,2.3301,0.0372281,80.71,0.03471,0.997657,65.4781,10.3613
"./ResampledDatabase/MilitaryVehicle",D00529.obj,1.9635,0.0178184,210.816,0.0154566,0.856933,1.54088,11.17
"./ResampledDatabase/MilitaryVehicle",D00577.obj,3.17685,0.00560244,9032.02,0.00376196,1.01468,0.180282,7.7307
"./ResampledDatabase/MilitaryVehicle",D00611.obj,2.44885,0.00285725,15905.2,0.0022296,1.00457,0.385972,10.8924
"./ResampledDatabase/MilitaryVehicle",D00723.obj,3.06912,0.0554652,83.0899,0.042239,1.02573,2.21693,8.94342
"./ResampledDatabase/MilitaryVehicle",D00761.obj,2.04099,0.0374671,53.5516,0.0270819,0.91028,1.69982,4.83703
"./ResampledDatabase/MilitaryVehicle",D00778.obj,3.39469,0.0442612,176.564,0.0286019,1.01556,1.33595,13.1025
"./ResampledDatabase/MilitaryVehicle",D00799.obj,2.28474,0.00686996,2234.34,0.00349575,1.09106,1.06765,10.8999
"./ResampledDatabase/MilitaryVehicle",D00801.obj,1.23468,0.000349595,136171,0.000919497,0.817482,0.0508804,10.068
"./ResampledDatabase/MilitaryVehicle",D00918.obj,5.08081,0.0651428,273.284,0.0328064,1.02588,2.35221,3.95496
"./ResampledDatabase/MilitaryVehicle",D00932.obj,2.73435,0.0395273,115.696,0.0232269,0.91211,5.67526,7.12784
"./ResampledDatabase/MilitaryVehicle",D00933.obj,1.54526,0.0117436,236.567,0.0174934,0.806679,7.37475,9.67257
"./ResampledDatabase/MilitaryVehicle",D00952.obj,4.13068,0.0387751,414.482,0.0184433,1.09149,1.38219,15.7296
"./ResampledDatabase/MilitaryVehicle",D00971.obj,2.13592,0.0212118,191.49,0.0279108,0.832878,5.7311,6.84745
"./ResampledDatabase/Monitor",D00007.obj,4.37675,0.0236802,1322.01,0.00806259,1.02082,1.1353,7.93691
"./ResampledDatabase/Monitor",D00141.obj,2.2708,0.034013,89.4948,0.0107639,1.03727,2.58026,9.67338
"./ResampledDatabase/Monitor",D00229.obj,2.06704,0.0322662,75.0069,0.00857125,1.12034,2.17515,9.69796
"./ResampledDatabase/Monitor",D00336.obj,4.22612,0.210726,15.0292,0.0440435,0.952951,3.79091,5.87543
"./ResampledDatabase/Monitor",D00339.obj,2.95382,0.0795074,36.0482,0.0276079,1.25389,0.878977,21.7698
"./ResampledDatabase/Monitor",D00364.obj,3.93961,0.121761,36.4666,0.0320992,0.788782,1.54821,1.31868
"./ResampledDatabase/Monitor",D00387.obj,1.1323,0.00887948,162.799,0.008139,0.904578,0.325957,14.3391
"./ResampledDatabase/Monitor",D00391.obj,2.62969,0.00675311,3525.78,0.00593192,1.03296,5.65845,85.4786
"./ResampledDatabase/Monitor",D00412.obj,1.88369,0.031017,61.43,0.00877743,1.03833,11.9291,4.86437
"./ResampledDatabase/Monitor",D00444.obj,1.93929,0.0409322,38.4897,0.022415,1.01958,1.05977,14.1675
"./ResampledDatabase/Monitor",D00469.obj,3.13348,0.211831,6.06247,0.0298538,1.03431,6.7925,1.51593
"./ResampledDatabase/Monitor",D00548.obj,2.21279,0.0272934,128.603,0.015481,1.01431,9.81511,66.8911
"./ResampledDatabase/Monitor",D00659.obj,2.51655,0.198521,3.57561,0.0336944,1.06072,5.25526,1.48208
"./ResampledDatabase/Monitor",D00852.obj,4.55899,0.247026,13.7299,0.0855006,1.09768,12.5275,2.83003
"./ResampledDatabase/Monitor",D00863.obj,2.05099,0.0693541,15.8598,0.0526939,1.06049,3.28696,20.3258
"./ResampledDatabase/Monitor",D00919.obj,5.26761,0.193952,34.356,0.0586609,1.15245,166.053,5.18491
"./ResampledDatabase/Monitor",D00920.obj,1.87129,-1.56297e-07,2.37176e+12,-1.06825e-07,1.10962,-3.34244e-05,44.8581
"./ResampledDatabase/Monitor",D00978.obj,2.32856,0.133561,6.25824,0.0356783,0.905921,17.6526,2.19245
"./ResampledDatabase/Monitor",D01000.obj,1.39015,0.000192208,642964,0.00013024,0.768921,0.0410319,25.6843
"./ResampledDatabase/Monoplane",D00011.obj,0.620315,0.000872045,2775.28,0.000511717,1.0009,0.110464,24.0847
"./ResampledDatabase/Monoplane",D00019.obj,0.860737,0.00123671,3686.58,0.000957582,1.00142,0.147843,32.9887
"./ResampledDatabase/Monoplane",D00043.obj,0.740806,0.00289494,428.924,0.00144809,1.00015,0.371486,24.7636
"./ResampledDatabase/Monoplane",D00098.obj,0.909306,0.00220502,1367.26,0.00123491,1.00527,0.176075,29.1126
"./ResampledDatabase/Monoplane",D00167.obj,0.163753,0.000702114,78.7583,0.00279125,1.00016,0.36562,305.845
"./ResampledDatabase/Monoplane",D00169.obj,0.689136,0.00540382,99.0972,0.00421974,1.00058,2.45448,66.0037
"./ResampledDatabase/Monoplane",D00262.obj,0.638347,0.000226463,44846.1,0.000204848,1.00945,0.218413,43.6986
"./ResampledDatabase/Monoplane",D00301.obj,0.464876,0.000392827,5756.47,0.000452256,1.00873,0.0831604,44.5991
"./ResampledDatabase/Monoplane",D00304.obj,0.661208,0.000651566,6020.68,0.00067893,1.00172,0.237414,56.1366
"./ResampledDatabase/Monoplane",D00319.obj,0.650818,0.00313764,247.583,0.00176492,1.00513,2.17475,30.7233
"./ResampledDatabase/Monoplane",D00402.obj,0.724697,-0.000207387,78244.5,-0.000190692,1.00834,-0.0472252,44.9074
"./ResampledDatabase/Monoplane",D00482.obj,0.852343,5.90377e-05,1.57084e+06,6.03817e-05,1.00047,0.0259425,41.6172
"./ResampledDatabase/Monoplane",D00617.obj,0.6383,0.00310001,239.274,0.00170798,0.873497,0.212274,35.7837
"./ResampledDatabase/Monoplane",D00688.obj,0.730167,0.00430075,186.091,0.00425186,0.998267,0.398811,33.3129
"./ResampledDatabase/Monoplane",D00798.obj,0.775426,0.000235559,74296.9,0.000168075,1.01249,0.0233891,34.8967
"./ResampledDatabase/Monoplane",D00840.obj,0.903873,0.00789924,104.641,0.00557464,1.0006,1.00336,44.6255
"./ResampledDatabase/Monoplane",D00864.obj,0.723357,-0.000286269,40837.4,-0.000221158,1.12223,-0.0363622,14.4612
"./ResampledDatabase/Monoplane",D00925.obj,0.669623,0.00264992,378.071,0.00206073,1.00217,0.707943,27.5938
"./ResampledDatabase/Monoplane",D00963.obj,0.435403,0.00011371,56444.9,0.000250341,1.00048,0.0158569,185.488
"./ResampledDatabase/Monoplane",D00995.obj,0.415966,4.2831e-05,346900,8.93005e-05,1.00858,0.0378407,220.369
"./ResampledDatabase/Motorcycle",D00021.obj,2.1338,0.0411349,50.7675,0.0252292,0.962239,1.93653,13.7554
"./ResampledDatabase/Motorcycle",D00039.obj,2.39531,0.0489834,50.6449,0.0304395,1.03719,3.63646,17.8219
"./ResampledDatabase/Motorcycle",D00054.obj,1.39035,0.0108493,201.891,0.00522467,0.962685,1.32906,25.6164
"./ResampledDatabase/Motorcycle",D00224.obj,1.72507,0.0040161,2814.24,0.00209357,1.01082,0.596238,37.2412
"./ResampledDatabase/Motorcycle",D00269.obj,1.54063,0.00249636,5188.37,0.00125985,1.02163,0.564931,29.9353
"./ResampledDatabase/Motorcycle",D00288.obj,2.27637,0.0335306,92.7678,0.0312002,1.01267,2.65178,17.9031
"./ResampledDatabase/Motorcycle",D00342.obj,1.6291,0.0105344,344.488,0.00796809,0.997747,0.887023,15.7324
"./ResampledDatabase/Motorcycle",D00345.obj,2.07827,0.0288258,95.5195,0.0302127,0.978137,1.18652,25.3634
"./ResampledDatabase/Motorcycle",D00395.obj,1.24424,0.00981857,176.671,0.0073349,0.991359,2.1607,16.0789
"./ResampledDatabase/Motorcycle",D00396.obj,1.31458,0.00656401,466.192,0.00381801,1.01627,0.262275,33.6072
"./ResampledDatabase/Motorcycle",D00476.obj,2.09337,0.00647905,1932.24,0.00281795,0.986898,1.8406,18.3994
"./ResampledDatabase/Motorcycle",D00521.obj,1.18959,0.00787004,240.319,0.00805418,0.934214,3.51501,18.835
"./ResampledDatabase/Motorcycle",D00544.obj,1.93081,0.0113892,490.654,0.00525313,0.990754,2.40166,24.6848
"./ResampledDatabase/Motorcycle",D00594.obj,2.04508,0.0126645,471.52,0.00585783,1.02096,99.0788,25.3057
"./ResampledDatabase/Motorcycle",D00703.obj,2.2614,0.0380584,70.5957,0.0327204,0.983658,4.4407,33.676
"./ResampledDatabase/Motorcycle",D00768.obj,1.58254,0.0136667,187.624,0.00785181,0.930857,3.06921,9.82297
"./ResampledDatabase/Motorcycle",D00858.obj,1.38687,0.00817784,352.676,0.00458277,0.894532,0.577612,18.4181
"./ResampledDatabase/Motorcycle",D00880.obj,1.55867,0.0311822,34.4349,0.0160868,0.993312,47.0089,17.0891
"./ResampledDatabase/Motorcycle",D00886.obj,2.08509,0.0149709,357.623,0.0104194,0.948352,0.860812,35.1292
"./ResampledDatabase/Motorcycle",D00945.obj,2.18265,0.00057989,273406,0.000424868,1.02318,0.0494293,19.3643
"./ResampledDatabase/Motorcycle",m1479.obj,0.471761,0.000114284,71078.5,0.000478203,0.489732,0.509725,24.6513
